object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of winged adult,Probability of apterous adult,Probability of nymph,Probability of larvae,Probability of larvae-nymph small,Probability of molt,Defect Center_0,Defect Center_1,Mean Defect Area,Object Center_0,Object Center_1,Kurtosis of Defect Area,Mean Defect Displacement,Skewness of Defect Area,Variance of Defect Area,Convex Hull Area,Convexity,Convex Hull Center_0,Convex Hull Center_1,Object Area,Number of Defects,Radii of the object_0,Radii of the object_1,Variance of Intensity_0,Variance of Intensity_1,Variance of Intensity_2,Minimum intensity_0,Minimum intensity_1,Minimum intensity_2,Mean Intensity_0,Mean Intensity_1,Mean Intensity_2,Bounding Box Minimum_0,Bounding Box Minimum_1,Covariance of Channel Intensity_0,Covariance of Channel Intensity_1,Covariance of Channel Intensity_2,Covariance of Channel Intensity_3,Covariance of Channel Intensity_4,Covariance of Channel Intensity_5,Covariance of Channel Intensity_6,Covariance of Channel Intensity_7,Covariance of Channel Intensity_8,Size in pixels,PrincipalAxes_0,PrincipalAxes_1,PrincipalAxes_2,PrincipalAxes_3,PrincipalAxes_4,PrincipalAxes_5,PrincipalAxes_6,PrincipalAxes_7,PrincipalAxes_8,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1,Kurtosis of Intensity_0,Kurtosis of Intensity_1,Kurtosis of Intensity_2,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,Total Intensity_0,Total Intensity_1,Total Intensity_2,Maximum intensity_0,Maximum intensity_1,Maximum intensity_2,Skewness of Intensity_0,Skewness of Intensity_1,Skewness of Intensity_2,Variance of Intensity in neighborhood_0,Variance of Intensity in neighborhood_1,Variance of Intensity in neighborhood_2,Mean Intensity in neighborhood_0,Mean Intensity in neighborhood_1,Mean Intensity in neighborhood_2,Minimum intensity in neighborhood_0,Minimum intensity in neighborhood_1,Minimum intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_0,Covariance of Channel Intensity in neighborhood_1,Covariance of Channel Intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_3,Covariance of Channel Intensity in neighborhood_4,Covariance of Channel Intensity in neighborhood_5,Covariance of Channel Intensity in neighborhood_6,Covariance of Channel Intensity in neighborhood_7,Covariance of Channel Intensity in neighborhood_8,Kurtosis of Intensity in neighborhood_0,Kurtosis of Intensity in neighborhood_1,Kurtosis of Intensity in neighborhood_2,Total Intensity in neighborhood_0,Total Intensity in neighborhood_1,Total Intensity in neighborhood_2,Maximum intensity in neighborhood_0,Maximum intensity in neighborhood_1,Maximum intensity in neighborhood_2,Skewness of Intensity in neighborhood_0,Skewness of Intensity in neighborhood_1,Skewness of Intensity in neighborhood_2,Euclidean Diameter,Average Branch Length,Center of the Skeleton_0,Center of the Skeleton_1,Number of Branches,Diameter,Length of the Skeleton,Number of Holes
0,0,1,0,molt,0.0,0.0,0.0,0.0,0.0,1.0,1665.3882,35.9948,96.166664,1664.7172,30.818182,2.0180435,16.069134,1.4402407,10479.767,1369.0,0.5785245,1665.0,33.0,792.0,6.0,10.353508,7.457618,101.61593,113.316055,119.75114,77.0,64.0,78.0,101.65151,91.09849,101.594696,1647.0,15.0,101.61593,104.718666,98.223656,104.718666,113.316055,104.32527,98.223656,104.32527,119.75114,792.0,0.5551164,-0.4186929,-0.71870863,0.5878575,-0.41380584,0.6951175,0.58844656,0.80836934,-0.016421352,1684.0,52.0,1664.7172,30.818182,1.2061691,1.5030543,1.0944182,-0.6549026,-0.75571334,0.75571334,-0.6549026,80508.0,72150.0,80463.0,138.0,133.0,140.0,0.5622677,0.479162,0.62588143,330.36462,380.52612,403.5878,132.62701,124.812035,142.52043,69.0,59.0,70.0,330.36462,351.43573,348.72253,351.43573,380.52612,377.63754,348.72253,377.63754,403.5878,2.0678513,1.7850182,1.4081532,762738.0,717794.0,819635.0,153.0,150.0,181.0,-1.7535884,-1.6922907,-1.4595393,38.587563,21.435028,1659.0,30.0,6.0,64.59798,131.02438,1.0
1,0,2,0,molt,0.0,0.01,0.02,0.0,0.04,0.93,2108.1985,127.548996,810.7778,2112.954,120.215546,1.200587,43.839745,1.6617981,1997564.8,14140.0,0.48394626,2110.5,124.0,6843.0,9.0,39.52323,18.503641,159.51999,184.47647,166.93654,64.0,47.0,61.0,102.05758,87.2401,90.50153,2041.0,74.0,159.51999,166.278,133.43904,166.278,184.47647,153.56042,133.43904,153.56042,166.93654,6843.0,0.56105703,-0.51151407,-0.65082127,0.61622417,-0.26686934,0.7409781,0.552705,0.8167828,-0.16547841,2181.0,175.0,2112.954,120.215546,1.0462143,1.1272482,0.92165107,0.9510731,-0.30896592,-0.30896592,-0.9510731,698380.0,596984.0,619302.0,150.0,142.0,142.0,0.6537245,0.74221146,0.82164073,333.01694,436.69513,525.488,129.67827,119.2618,130.49025,60.0,48.0,59.0,333.01694,376.19455,383.087,376.19455,436.69513,448.01978,383.087,448.01978,525.488,-0.06836336,-0.43540725,-0.6500784,2122963.0,1952435.0,2136256.0,156.0,148.0,169.0,-0.892409,-0.76634884,-0.51727045,118.69709,76.89088,2109.0,114.0,4.0,191.16652,387.74725,5.0
2,0,3,0,larvae-nymph small,0.0,0.0,0.1,0.0,0.9,0.0,674.0414,127.29492,902.5,680.7374,133.50009,-1.8180413,41.15874,0.9772431,1876594.2,11200.0,0.5165179,677.5,130.5,5785.0,6.0,34.311535,13.902308,96.572044,99.526634,166.12703,31.0,12.0,12.0,51.109768,31.878479,37.428696,628.0,75.0,96.572044,91.87505,101.57507,91.87505,99.526634,108.476814,101.57507,108.476814,166.12703,5785.0,0.50978917,-0.55579716,-0.6566616,0.5291598,-0.39924684,0.74872684,0.67831033,0.7291718,-0.0905738,728.0,187.0,680.7374,133.50009,0.3910214,1.3106316,1.1278473,0.6469602,-0.7625238,0.7625238,0.6469602,295670.0,184417.0,216525.0,101.0,87.0,93.0,0.73186374,1.0800649,1.1772172,532.6861,798.15076,755.73505,113.686745,102.56807,113.2644,35.0,21.0,32.0,532.6861,644.795,582.1456,644.795,798.15076,724.9049,582.1456,724.9049,755.73505,-0.38142467,-0.7218426,-0.649681,1458942.0,1316256.0,1453522.0,142.0,134.0,152.0,-0.9356455,-0.8072465,-0.70042133,142.34114,13.925946,678.0,130.0,91.0,152.96552,1267.2611,0.0
3,0,4,0,larvae-nymph small,0.0,0.08,0.18,0.01,0.71,0.02,566.2753,172.91393,2178.5,572.1004,166.747,-4.5874147,55.64229,0.24701926,5868341.5,19520.0,0.55358607,569.5,169.5,10806.0,4.0,45.84253,19.111063,90.45871,97.99167,158.50182,21.0,9.0,9.0,44.048306,28.962706,34.707848,509.0,90.0,90.45871,88.69327,95.64978,88.69327,97.99167,102.5623,95.64978,102.5623,158.50182,10806.0,0.50705796,-0.5081574,-0.69618124,0.53515047,-0.44755736,0.7164541,0.67565244,0.73584545,-0.045003116,631.0,250.0,572.1004,166.747,1.7605703,2.2154531,1.1305956,0.4994589,-0.8663376,0.8663376,0.4994589,475986.0,312971.0,375053.0,89.0,73.0,88.0,1.0899826,1.3105732,1.1704829,667.5981,855.71204,717.95905,112.851944,103.53157,115.37698,41.0,26.0,35.0,667.5981,749.1935,641.58527,749.1935,855.71204,737.29706,641.58527,737.29706,717.95905,-0.5602717,-0.7794901,-0.71203077,1814095.0,1664270.0,1854685.0,142.0,135.0,156.0,-0.91524863,-0.83170223,-0.6804922,180.31361,20.786339,571.0,168.0,96.0,204.62236,1995.4886,0.0
4,0,5,0,molt,0.0,0.0,0.0,0.0,0.0,1.0,1261.6447,127.06091,49.25,1262.7749,126.98042,0.9488582,15.024927,0.90589017,104.25,810.0,0.7567901,1262.5,127.0,613.0,4.0,7.7695446,6.4025445,88.99161,114.29861,65.06965,89.0,71.0,83.0,109.78956,96.2708,103.16803,1248.0,114.0,88.99161,96.54149,59.56554,96.54149,114.29861,72.983864,59.56554,72.983864,65.06965,613.0,0.5813651,-0.46486032,-0.66777205,0.67214984,-0.18810412,0.7161225,0.4585076,0.8651715,-0.20309861,1278.0,141.0,1262.7749,126.98042,-0.9961199,-0.84837323,-0.7831728,0.976771,-0.21428572,-0.21428572,-0.976771,67301.0,59014.0,63242.0,132.0,119.0,122.0,-0.024351196,-0.10060605,0.1730236,91.358826,139.04807,180.65541,129.24515,121.177414,133.28891,91.0,78.0,95.0,91.358826,109.78745,113.47666,109.78745,139.04807,141.8939,113.47666,141.8939,180.65541,0.6993246,0.29761124,-0.5751626,711753.0,667324.0,734022.0,145.0,137.0,157.0,-1.1317053,-1.0721703,-0.64293563,3.1622777,8.3790045,1262.0,126.0,22.0,37.79899,184.33809,0.0
5,0,6,0,molt,0.0,0.0,0.0,0.0,0.0,1.0,1219.3876,154.48895,192.25,1212.7897,152.81052,2.412055,21.646255,1.3325799,14886.25,1872.0,0.5892094,1215.5,153.5,1103.0,4.0,11.910578,7.641857,68.21924,93.11466,37.12351,88.0,76.0,89.0,109.08069,97.03717,104.1233,1190.0,136.0,68.21924,76.31069,35.833206,76.31069,93.11466,40.68354,35.833206,40.68354,37.12351,1103.0,0.6063651,-0.1795081,-0.7746601,0.7102958,-0.3156966,0.6291387,0.35749304,0.93172556,0.06392353,1242.0,172.0,1212.7897,152.81052,-0.8090602,-0.7576467,0.12041539,0.9394535,-0.34267652,-0.34267652,-0.9394535,120316.0,107032.0,114848.0,129.0,122.0,129.0,0.15690923,0.2003356,0.44738704,179.605,261.90982,222.12851,123.684395,114.959885,126.16984,65.0,42.0,58.0,179.605,213.07248,165.7484,213.07248,261.90982,206.1395,165.7484,206.1395,222.12851,0.6631284,0.8919315,0.47289565,832396.0,773680.0,849123.0,143.0,138.0,156.0,-1.1245371,-1.1579374,-0.7114317,47.88528,9.880832,1215.0,151.0,34.0,57.62742,335.94827,0.0
6,0,7,0,nymph,0.0,0.28,0.52,0.0,0.18,0.02,889.3148,214.5282,1345.0,867.07324,207.73,-0.49908072,87.666405,0.715846,2170001.8,28196.0,0.6660874,874.5,210.0,18781.0,7.0,51.935833,30.228613,126.40986,121.48006,133.85518,17.0,4.0,7.0,44.407806,26.138065,29.961557,769.0,144.0,126.40986,112.51789,94.68273,112.51789,121.48006,106.02714,94.68273,106.02714,133.85518,18781.0,0.573033,-0.6012973,-0.5568436,0.5843248,-0.17664601,0.7920611,0.57462835,0.7792546,-0.25012892,981.0,277.0,867.07324,207.73,0.71445554,1.9970745,2.7137167,0.998362,-0.057212327,-0.057212327,-0.998362,834023.0,490899.0,562708.0,91.0,77.0,94.0,0.93652374,1.3183649,1.5049345,573.44055,854.80774,761.0166,113.735825,103.040565,113.45902,30.0,22.0,19.0,573.44055,692.71936,618.79596,692.71936,854.80774,765.8833,618.79596,765.8833,761.0166,-0.51978046,-0.77805835,-0.42711854,2234454.0,2024335.0,2229016.0,143.0,135.0,154.0,-0.8912269,-0.79017204,-0.74142575,210.28076,19.867987,879.0,182.0,138.0,257.1371,2755.6106,1.0
7,0,8,0,molt,0.0,0.0,0.0,0.0,0.03,0.97,1692.5436,193.22437,690.8571,1696.358,188.88747,0.16835938,39.376133,1.3869388,1285705.1,9928.0,0.51289284,1694.5,191.0,5092.0,7.0,35.987606,12.123875,185.75438,229.0769,248.08057,59.0,45.0,58.0,105.16084,91.54301,96.147484,1627.0,155.0,185.75438,201.09451,190.60255,201.09451,229.0769,217.21921,190.60255,217.21921,248.08057,5092.0,0.5298832,-0.48345602,-0.69677407,0.5948544,-0.3737156,0.7116775,0.6044601,0.7915851,-0.089560315,1763.0,228.0,1696.358,188.88747,-0.28433704,-0.51828617,-0.2809482,0.94144416,0.33716902,0.33716902,-0.94144416,535479.0,466137.0,489583.0,142.0,133.0,148.0,-0.15883328,0.10270289,0.55683726,234.89421,299.6344,299.4053,133.7388,125.96184,140.1772,61.0,51.0,68.0,234.89421,260.9468,237.10283,260.9468,299.6344,271.92844,237.10283,271.92844,299.4053,2.8422348,2.3125975,1.4565169,1797717.0,1693179.0,1884262.0,152.0,144.0,164.0,-1.8362564,-1.7593954,-1.3723426,137.92752,48.884415,1697.0,187.0,7.0,172.61017,378.9899,3.0
8,0,9,0,molt,0.0,0.0,0.0,0.0,0.0,1.0,2021.1183,182.37465,280.8,2020.8484,181.51964,-2.892391,20.515337,0.29456085,67913.7,2499.0,0.43817526,2021.0,182.0,1095.0,5.0,14.1653185,7.7531295,170.7729,180.43279,200.49706,74.0,62.0,66.0,106.663925,92.243835,97.38904,1996.0,158.0,170.7729,171.91391,170.17001,171.91391,180.43279,175.32797,170.17001,175.32797,200.49706,1095.0,0.55929893,-0.42398578,-0.71233475,0.5755849,-0.41977203,0.70177877,0.59656245,0.80251324,-0.009261768,2047.0,207.0,2020.8484,181.51964,-0.8525423,-0.81358933,-0.4034377,0.8229461,-0.56811947,-0.56811947,-0.8229461,116797.0,101007.0,106641.0,136.0,126.0,137.0,-0.010919296,0.22395144,0.20967491,427.7806,552.0036,689.1455,127.79908,118.301445,132.1812,60.0,48.0,59.0,427.7806,481.15622,510.65524,481.15622,552.0036,589.8278,510.65524,589.8278,689.1455,-0.3278054,-0.6029227,-0.8293206,945841.0,875549.0,978273.0,153.0,146.0,165.0,-0.9045677,-0.82211274,-0.715872,49.396355,27.61354,2020.0,176.0,3.0,69.941124,101.15433,1.0
9,0,10,0,larvae-nymph small,0.0,0.0,0.01,0.0,0.95,0.04,1840.0889,220.0018,397.2857,1834.4064,225.5408,-0.38380322,41.92415,1.0410261,256974.58,7548.0,0.631558,1836.5,223.5,4767.0,7.0,24.643099,16.844822,150.97867,168.1952,159.66016,23.0,11.0,9.0,56.09125,37.303967,34.126286,1800.0,173.0,150.97867,154.54453,121.710526,154.54453,168.1952,135.91168,121.710526,135.91168,159.66016,4767.0,0.5682943,-0.4634709,-0.6798796,0.61010945,-0.31705913,0.72611296,0.5520943,0.8274468,-0.10258508,1874.0,275.0,1834.4064,225.5408,0.42846498,0.6150186,0.5545036,0.36455545,-0.93118167,0.93118167,0.36455545,267387.0,177828.0,162680.0,101.0,88.0,80.0,0.8446354,1.0123347,1.0640829,779.9006,1090.3345,1428.2942,113.91864,101.27439,105.44919,34.0,16.0,16.0,779.9006,913.85626,976.94366,913.85626,1090.3345,1185.5449,976.94366,1185.5449,1428.2942,-0.9457802,-1.0610151,-0.96378875,1292407.0,1148958.0,1196321.0,151.0,142.0,165.0,-0.5911325,-0.5183084,-0.45784783,106.25441,13.849733,1832.0,229.0,69.0,124.46804,955.6316,0.0
