object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of winged adult,Probability of apterous adult,Probability of nymph,Probability of larvae,Probability of larvae-nymph small,Probability of molt,Defect Center_0,Defect Center_1,Mean Defect Area,Object Center_0,Object Center_1,Kurtosis of Defect Area,Mean Defect Displacement,Skewness of Defect Area,Variance of Defect Area,Convex Hull Area,Convexity,Convex Hull Center_0,Convex Hull Center_1,Object Area,Number of Defects,Radii of the object_0,Radii of the object_1,Variance of Intensity_0,Variance of Intensity_1,Variance of Intensity_2,Minimum intensity_0,Minimum intensity_1,Minimum intensity_2,Mean Intensity_0,Mean Intensity_1,Mean Intensity_2,Bounding Box Minimum_0,Bounding Box Minimum_1,Covariance of Channel Intensity_0,Covariance of Channel Intensity_1,Covariance of Channel Intensity_2,Covariance of Channel Intensity_3,Covariance of Channel Intensity_4,Covariance of Channel Intensity_5,Covariance of Channel Intensity_6,Covariance of Channel Intensity_7,Covariance of Channel Intensity_8,Size in pixels,PrincipalAxes_0,PrincipalAxes_1,PrincipalAxes_2,PrincipalAxes_3,PrincipalAxes_4,PrincipalAxes_5,PrincipalAxes_6,PrincipalAxes_7,PrincipalAxes_8,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1,Kurtosis of Intensity_0,Kurtosis of Intensity_1,Kurtosis of Intensity_2,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,Total Intensity_0,Total Intensity_1,Total Intensity_2,Maximum intensity_0,Maximum intensity_1,Maximum intensity_2,Skewness of Intensity_0,Skewness of Intensity_1,Skewness of Intensity_2,Variance of Intensity in neighborhood_0,Variance of Intensity in neighborhood_1,Variance of Intensity in neighborhood_2,Mean Intensity in neighborhood_0,Mean Intensity in neighborhood_1,Mean Intensity in neighborhood_2,Minimum intensity in neighborhood_0,Minimum intensity in neighborhood_1,Minimum intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_0,Covariance of Channel Intensity in neighborhood_1,Covariance of Channel Intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_3,Covariance of Channel Intensity in neighborhood_4,Covariance of Channel Intensity in neighborhood_5,Covariance of Channel Intensity in neighborhood_6,Covariance of Channel Intensity in neighborhood_7,Covariance of Channel Intensity in neighborhood_8,Kurtosis of Intensity in neighborhood_0,Kurtosis of Intensity in neighborhood_1,Kurtosis of Intensity in neighborhood_2,Total Intensity in neighborhood_0,Total Intensity in neighborhood_1,Total Intensity in neighborhood_2,Maximum intensity in neighborhood_0,Maximum intensity in neighborhood_1,Maximum intensity in neighborhood_2,Skewness of Intensity in neighborhood_0,Skewness of Intensity in neighborhood_1,Skewness of Intensity in neighborhood_2,Euclidean Diameter,Average Branch Length,Center of the Skeleton_0,Center of the Skeleton_1,Number of Branches,Diameter,Length of the Skeleton,Number of Holes
0,0,1,0,molt,0.0,0.0,0.0,0.0,0.02,0.98,695.5495,81.84158,50.5,697.40564,76.29245,0.64484894,9.68037,1.0878066,2301.6667,414.0,0.5120773,696.5,79.0,212.0,4.0,5.5872183,3.874795,41.905125,51.116123,23.558985,98.0,85.0,104.0,109.169815,99.04245,112.89151,688.0,68.0,41.905125,44.38902,24.697668,44.38902,51.116123,24.51404,24.697668,24.51404,23.558985,212.0,0.62216467,-0.081891775,-0.7785916,0.6792758,-0.43797123,0.588868,0.38922417,0.89525133,0.21686314,706.0,91.0,697.40564,76.29245,0.34005764,-0.116390795,-0.009134516,0.42145246,-0.9068505,0.9068505,0.42145246,23144.0,20997.0,23933.0,129.0,118.0,127.0,0.88009036,0.6918293,0.70467585,167.82962,203.09811,147.61993,124.912056,117.88559,135.11185,92.0,82.0,103.0,167.82962,181.29388,139.96053,181.29388,203.09811,155.09262,139.96053,155.09262,147.61993,-0.7006411,-0.76270163,-0.8804133,585213.0,552294.0,632999.0,145.0,136.0,159.0,-0.7900396,-0.76801413,-0.48985195,19.313208,11.260407,700.0,78.0,4.0,30.556349,45.04163,0.0
1,0,2,0,larvae-nymph small,0.0,0.0,0.09,0.0,0.835,0.075,1119.0349,156.20139,553.6667,1123.4695,157.63805,-1.6477338,36.279747,0.9828921,581345.9,7480.0,0.55588233,1121.5,157.0,4158.0,6.0,26.735243,12.782046,67.74066,87.60199,195.67163,37.0,21.0,15.0,58.77032,37.82323,39.185665,1078.0,115.0,67.74066,69.394226,71.286514,69.394226,87.60199,100.87313,71.286514,100.87313,195.67163,4158.0,0.39124325,-0.64109635,-0.66024554,0.5009434,-0.45347476,0.7371678,0.77200025,0.61915755,-0.14373408,1166.0,200.0,1123.4695,157.63805,1.3251044,2.9563608,0.8254682,0.7418307,0.6705872,0.6705872,-0.7418307,244367.0,157269.0,162934.0,95.0,84.0,94.0,0.7886679,1.5092049,1.0890718,508.58395,728.5201,778.85126,120.58453,110.88891,121.03939,55.0,37.0,30.0,508.58395,601.1661,575.7744,601.1661,728.5201,707.2211,575.7744,707.2211,778.85126,-0.5454117,-0.6874267,-0.3910906,1310151.0,1204808.0,1315093.0,149.0,142.0,161.0,-0.9039928,-0.8509355,-0.8308891,101.31634,36.327587,1124.0,157.0,6.0,117.12489,235.69344,1.0
2,0,3,0,larvae-nymph small,0.0,0.05,0.12,0.0,0.81,0.02,1611.7347,176.18332,982.8333,1629.2653,189.12544,2.9766774,63.194656,1.7782032,1840201.4,16500.0,0.6426061,1623.0,184.5,10603.0,6.0,42.803196,20.485172,62.13088,107.358894,200.09569,37.0,13.0,3.0,58.52919,36.618317,33.780155,1541.0,135.0,62.13088,70.50633,61.65015,70.50633,107.358894,110.2591,61.65015,110.2591,200.09569,10603.0,0.34883222,-0.61704105,-0.705391,0.54449046,-0.47917363,0.68842053,0.7627885,0.62422186,-0.16882175,1706.0,235.0,1629.2653,189.12544,0.49218675,0.12136835,0.20809647,0.9434523,-0.33150825,-0.33150825,-0.9434523,620585.0,388264.0,358171.0,93.0,75.0,86.0,0.4568953,0.7463484,0.8760485,709.5853,960.3196,852.8293,112.48623,100.23223,106.0799,34.0,21.0,16.0,709.5853,814.11224,692.311,814.11224,960.3196,823.16376,692.311,823.16376,852.8293,-0.75775635,-0.9937498,-0.5999579,1772333.0,1579259.0,1671395.0,151.0,144.0,163.0,-0.5761962,-0.4398823,-0.20042667,164.24677,33.980366,1622.0,196.0,29.0,200.2376,998.6732,1.0
3,0,4,0,larvae-nymph small,0.0,0.11,0.26833335,0.01,0.6116667,0.0,1770.8269,217.51625,1830.0,1770.2755,209.89877,-5.5663533,56.97449,0.07533915,3706200.0,17980.0,0.59288096,1770.5,213.0,10660.0,4.0,42.51505,20.163515,97.14197,68.32551,114.88685,8.0,1.0,9.0,30.710789,20.06285,31.408537,1709.0,141.0,97.14197,75.244255,87.17313,75.244255,68.32551,75.38333,87.17313,75.38333,114.88685,10660.0,0.5901585,-0.5756709,-0.5659646,0.49638158,-0.29411706,0.8167622,0.6366461,0.7629536,-0.11217675,1833.0,286.0,1770.2755,209.89877,0.19437322,1.6405754,3.8913379,-0.61528623,-0.7883038,0.7883038,-0.61528623,327377.0,213870.0,334815.0,74.0,60.0,91.0,0.8007237,1.1541218,1.7509534,842.8814,1049.5891,863.69763,106.91497,95.63777,102.674934,32.0,17.0,25.0,842.8814,930.966,791.015,930.966,1049.5891,891.9649,791.015,891.9649,863.69763,-0.9915599,-1.1547872,-0.90301037,1625749.0,1454268.0,1561275.0,147.0,141.0,159.0,-0.51245916,-0.39271304,-0.22143233,159.70598,20.799854,1770.0,212.0,95.0,184.10765,1975.9861,0.0
4,0,5,0,molt,0.0,0.0,0.0,0.0,0.04,0.96,1646.5802,278.59906,169.6,1643.5156,275.50668,-2.584093,26.201178,0.04458844,15583.3,2640.0,0.6787879,1644.5,276.5,1792.0,5.0,14.800209,9.8286295,93.95326,83.14239,108.46228,40.0,30.0,41.0,67.59375,57.046318,61.652344,1623.0,247.0,93.95326,83.873726,76.57863,83.873726,83.14239,73.91398,76.57863,73.91398,108.46228,1792.0,0.58297354,-0.46854648,-0.66378164,0.5517077,-0.37146237,0.74674916,0.5964566,0.8015484,-0.041947953,1667.0,307.0,1643.5156,275.50668,0.70421433,0.5585542,-0.3786583,0.31322187,-0.94968,0.94968,0.31322187,121128.0,102227.0,110481.0,101.0,90.0,94.0,0.13429737,-0.14200681,0.60800743,487.38037,601.8411,484.4656,103.51622,90.80798,93.74364,43.0,28.0,34.0,487.38037,532.08606,419.97043,532.08606,601.8411,478.4015,419.97043,478.4015,484.4656,-0.6972573,-0.8101033,-0.50718385,801112.0,702763.0,725482.0,149.0,141.0,142.0,-0.16113459,-0.00831339,-0.05765296,58.189346,10.964546,1644.0,276.0,39.0,67.941124,427.6173,0.0
5,0,6,0,molt,0.0,0.0,0.0,0.0,0.01,0.99,1568.9689,277.61197,393.0,1568.1793,274.8973,-4.4052343,25.615429,0.26322445,132626.0,3870.0,0.59379846,1568.5,276.0,2298.0,4.0,24.99784,8.322429,117.006516,143.35583,103.246895,77.0,60.0,66.0,102.93734,88.38425,91.477806,1524.0,255.0,117.006516,126.092834,80.021675,126.092834,143.35583,91.512665,80.021675,91.512665,103.246895,2298.0,0.584272,-0.35822454,-0.7282179,0.65255564,-0.32610023,0.6839808,0.48249075,0.8748336,-0.043230195,1614.0,298.0,1568.1793,274.8973,-0.32935047,-0.17702009,1.5344868,0.98277116,0.18482655,0.18482655,-0.98277116,236550.0,203107.0,210216.0,133.0,128.0,135.0,-0.003699748,0.18182841,0.71525335,640.058,757.1347,701.0687,116.48504,106.17798,113.957954,40.0,26.0,29.0,640.058,688.3358,621.1973,688.3358,757.1347,681.36694,621.1973,681.36694,701.0687,-0.10239866,-0.30411574,-0.35507774,1105443.0,1007629.0,1081461.0,150.0,142.0,159.0,-0.88390356,-0.73939604,-0.5689303,61.983868,53.62742,1572.0,271.0,2.0,107.25484,107.25484,0.0
6,0,7,0,molt,0.0,0.0,0.0,0.0,0.01,0.99,446.17963,294.92493,139.875,442.5254,293.37424,0.32442242,24.863468,0.9990962,24145.84,2773.0,0.59646595,444.0,294.0,1654.0,8.0,14.354792,10.244722,246.39766,247.20816,235.31642,67.0,57.0,66.0,87.467354,77.91233,92.75091,415.0,271.0,246.39766,242.84569,219.91508,242.84569,247.20816,223.17284,219.91508,223.17284,235.31642,1654.0,0.5848816,-0.4515483,-0.67380834,0.5881758,-0.33592227,0.7356667,0.5585363,0.8265956,-0.069115035,474.0,318.0,442.5254,293.37424,-0.12648878,0.31209078,-0.43005657,0.94550115,-0.3256187,-0.3256187,-0.94550115,144671.0,128867.0,153410.0,130.0,125.0,135.0,0.9822443,1.1740284,0.64526063,166.5627,204.4334,190.86105,126.67795,120.14188,135.8178,65.0,55.0,63.0,166.5627,181.28773,161.49464,181.28773,204.4334,180.91516,161.49464,180.91516,190.86105,2.8679972,2.0684886,2.4352627,999109.0,947559.0,1071195.0,142.0,137.0,156.0,-1.8166752,-1.6886771,-1.5136982,41.4367,23.25033,448.0,287.0,7.0,68.01219,208.72287,3.0
7,0,8,0,molt,0.0,0.0,0.0,0.0,0.0,1.0,1760.6832,307.5611,44.2,1762.8845,309.1307,0.08946624,10.925563,1.1267978,2175.7,550.0,0.59818184,1762.0,308.5,329.0,5.0,6.7402706,4.007633,58.415054,95.38509,58.77287,96.0,83.0,86.0,110.74468,98.030396,101.57751,1750.0,298.0,58.415054,71.050316,42.82222,71.050316,95.38509,58.404938,42.82222,58.404938,58.77287,329.0,0.53194284,-0.37545502,-0.758993,0.69584036,-0.3169564,0.64447254,0.48253813,0.8709605,-0.09265408,1775.0,320.0,1762.8845,309.1307,-0.8449153,-0.9836271,-0.077148005,0.7298731,-0.6835826,-0.6835826,-0.7298731,36435.0,32252.0,33419.0,128.0,119.0,122.0,0.12933807,0.23718353,0.6009239,660.31805,803.00903,699.06396,114.20066,102.520065,107.41757,31.0,14.0,29.0,660.31805,719.376,638.65424,719.376,803.00903,712.16504,638.65424,712.16504,699.06396,0.9148472,0.2745582,-0.08467564,554901.0,498145.0,521942.0,147.0,139.0,148.0,-1.2283939,-0.97296524,-0.86794287,26.41969,5.923402,1762.0,309.0,20.0,30.142136,118.46804,0.0
8,0,9,0,nymph,0.0,0.1425,0.8575,0.0,0.0,0.0,1463.6073,427.4935,2210.4,1468.5671,448.70062,0.69899833,104.12424,0.05072905,2611777.2,34979.0,0.684039,1467.0,442.0,23927.0,5.0,64.34766,30.157705,112.50454,77.30515,86.299065,14.0,0.0,4.0,37.57475,19.454592,25.144606,1401.0,311.0,112.50454,84.210915,67.144165,84.210915,77.30515,64.945755,67.144165,64.945755,86.299065,23927.0,0.64957494,-0.5760514,-0.49620277,0.5515564,-0.092162035,0.8290306,0.5232953,0.8122013,-0.2578587,1534.0,574.0,1468.5671,448.70062,0.14962497,2.5576377,4.7518697,-0.11782262,-0.99303466,0.99303466,-0.11782262,899051.0,465490.0,601635.0,94.0,78.0,81.0,0.6050209,1.220148,1.913901,902.7139,1265.8534,1042.1293,109.37184,96.68737,103.086494,22.0,16.0,19.0,902.7139,1059.768,872.7547,1059.768,1265.8534,1055.3777,872.7547,1055.3777,1042.1293,-1.1613511,-1.2609528,-0.91422945,2417774.0,2137371.0,2278830.0,153.0,146.0,161.0,-0.38803384,-0.3336405,-0.22050367,256.53848,25.206835,1470.0,440.0,144.0,287.3381,3629.7842,0.0
9,0,10,0,larvae-nymph small,0.0,0.27,0.23,0.07,0.43,0.0,1863.2192,389.21976,957.1667,1886.5955,370.8042,3.0738313,76.30416,1.6446443,1315150.6,20355.0,0.717858,1880.0,376.0,14612.0,6.0,44.418865,26.841455,124.46191,113.06225,108.53497,20.0,4.0,6.0,43.09492,26.659868,28.74569,1792.0,319.0,124.46191,112.13987,76.053154,112.13987,113.06225,77.710175,76.053154,77.710175,108.53497,14612.0,0.62105894,-0.4246016,-0.6587862,0.59979385,-0.28357938,0.7482179,0.5045127,0.85982335,-0.07855393,1969.0,434.0,1886.5955,370.8042,1.506085,1.8076699,4.0677056,0.96693873,0.25500867,0.25500867,-0.96693873,629703.0,389554.0,420032.0,103.0,90.0,101.0,1.1703402,1.1976568,1.6098992,828.67694,1112.0527,993.1206,113.63877,101.77886,107.29671,27.0,21.0,22.0,828.67694,949.15936,812.40955,949.15936,1112.0527,965.9653,812.40955,965.9653,993.1206,-0.8644056,-1.152438,-0.89035475,1986633.0,1779298.0,1875761.0,153.0,145.0,157.0,-0.6352142,-0.50443065,-0.47251612,168.71574,48.985638,1880.0,367.0,13.0,200.68124,636.8133,0.0
