object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of winged adult,Probability of apterous adult,Probability of nymph,Probability of larvae,Probability of larvae-nymph small,Probability of molt,Defect Center_0,Defect Center_1,Mean Defect Area,Object Center_0,Object Center_1,Kurtosis of Defect Area,Mean Defect Displacement,Skewness of Defect Area,Variance of Defect Area,Convex Hull Area,Convexity,Convex Hull Center_0,Convex Hull Center_1,Object Area,Number of Defects,Radii of the object_0,Radii of the object_1,Variance of Intensity_0,Variance of Intensity_1,Variance of Intensity_2,Minimum intensity_0,Minimum intensity_1,Minimum intensity_2,Mean Intensity_0,Mean Intensity_1,Mean Intensity_2,Bounding Box Minimum_0,Bounding Box Minimum_1,Covariance of Channel Intensity_0,Covariance of Channel Intensity_1,Covariance of Channel Intensity_2,Covariance of Channel Intensity_3,Covariance of Channel Intensity_4,Covariance of Channel Intensity_5,Covariance of Channel Intensity_6,Covariance of Channel Intensity_7,Covariance of Channel Intensity_8,Size in pixels,PrincipalAxes_0,PrincipalAxes_1,PrincipalAxes_2,PrincipalAxes_3,PrincipalAxes_4,PrincipalAxes_5,PrincipalAxes_6,PrincipalAxes_7,PrincipalAxes_8,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1,Kurtosis of Intensity_0,Kurtosis of Intensity_1,Kurtosis of Intensity_2,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,Total Intensity_0,Total Intensity_1,Total Intensity_2,Maximum intensity_0,Maximum intensity_1,Maximum intensity_2,Skewness of Intensity_0,Skewness of Intensity_1,Skewness of Intensity_2,Variance of Intensity in neighborhood_0,Variance of Intensity in neighborhood_1,Variance of Intensity in neighborhood_2,Mean Intensity in neighborhood_0,Mean Intensity in neighborhood_1,Mean Intensity in neighborhood_2,Minimum intensity in neighborhood_0,Minimum intensity in neighborhood_1,Minimum intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_0,Covariance of Channel Intensity in neighborhood_1,Covariance of Channel Intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_3,Covariance of Channel Intensity in neighborhood_4,Covariance of Channel Intensity in neighborhood_5,Covariance of Channel Intensity in neighborhood_6,Covariance of Channel Intensity in neighborhood_7,Covariance of Channel Intensity in neighborhood_8,Kurtosis of Intensity in neighborhood_0,Kurtosis of Intensity in neighborhood_1,Kurtosis of Intensity in neighborhood_2,Total Intensity in neighborhood_0,Total Intensity in neighborhood_1,Total Intensity in neighborhood_2,Maximum intensity in neighborhood_0,Maximum intensity in neighborhood_1,Maximum intensity in neighborhood_2,Skewness of Intensity in neighborhood_0,Skewness of Intensity in neighborhood_1,Skewness of Intensity in neighborhood_2,Euclidean Diameter,Average Branch Length,Center of the Skeleton_0,Center of the Skeleton_1,Number of Branches,Diameter,Length of the Skeleton,Number of Holes
0,0,1,0,molt,0.02,0.1775,0.1125,0.0,0.3,0.39,1235.7698,355.2788,2250.1667,1220.4308,354.84106,-1.8619477,89.56505,0.5258634,6850503.0,37185.0,0.6369235,1226.0,355.0,23684.0,6.0,52.34242,37.721684,583.4915,470.5874,162.10428,55.0,29.0,15.0,103.31236,72.418594,54.35923,1134.0,255.0,583.4915,505.71463,247.83864,505.71463,470.5874,232.77887,247.83864,232.77887,162.10428,23684.0,0.70335954,-0.40554905,-0.5837939,0.63238037,-0.018066464,0.7744473,0.32462347,0.9138947,-0.24375403,1319.0,456.0,1220.4308,354.84106,0.8795885,1.7961094,3.4883304,-0.6023735,-0.7982144,0.7982144,-0.6023735,2446850.0,1715162.0,1287444.0,187.0,160.0,118.0,1.0298101,1.2942935,1.5280998,1721.7953,2425.7673,1893.7562,174.92754,152.82979,137.42995,62.0,45.0,33.0,1721.7953,2018.7676,1564.0546,2018.7676,2425.7673,1927.0826,1564.0546,1927.0826,1893.7562,-1.1952274,-1.3790975,-1.2008898,3782983.0,3305097.0,2972060.0,237.0,224.0,216.0,-0.2598843,-0.119959004,-0.089480944,199.24858,23.24681,1213.0,360.0,143.0,251.664,3328.294,1.0
1,0,2,0,molt,0.0,0.12,0.11,0.0,0.19,0.58,383.27798,698.88513,1245.1428,386.75974,694.3643,-0.7307842,69.65916,1.1287951,3192393.2,24090.0,0.6381901,385.5,696.0,15374.0,7.0,43.45196,29.055605,248.82672,265.6797,155.44487,96.0,58.0,29.0,123.75953,87.21901,64.03181,313.0,614.0,248.82672,245.91634,162.23491,245.91634,265.6797,172.34311,162.23491,172.34311,155.44487,15374.0,0.6183669,-0.39163846,-0.68135285,0.6432054,-0.24595076,0.72511727,0.45156306,0.88663834,-0.099816166,459.0,779.0,386.75974,694.3643,0.4731677,0.8702708,0.95967716,0.61930954,-0.78514695,0.78514695,0.61930954,1902679.0,1340905.0,984425.0,180.0,148.0,129.0,1.1019061,1.2161001,0.98628664,1260.7225,1918.1599,1479.2816,180.79951,157.53073,140.91074,88.0,55.0,39.0,1260.7225,1541.9032,1196.1915,1541.9032,1918.1599,1504.7894,1196.1915,1504.7894,1479.2816,-1.156075,-1.2736387,-0.85952693,3218593.0,2804362.0,2508493.0,235.0,224.0,215.0,-0.18533869,-0.093233876,-0.15558709,168.60011,20.601229,390.0,698.0,130.0,204.3503,2678.1597,0.0
2,0,3,0,molt,0.0,0.0,0.0,0.0,0.08,0.92,1075.7723,669.1556,426.14285,1077.6322,667.4799,-0.8537434,24.383825,1.2136313,431584.16,4900.0,0.3912245,1076.5,668.5,1917.0,7.0,23.291561,7.5659413,34.172394,75.07761,88.546814,153.0,106.0,70.0,169.52008,127.55347,94.03026,1042.0,634.0,34.172394,43.371513,38.407845,43.371513,75.07761,55.48247,38.407845,55.48247,88.546814,1917.0,0.40750524,-0.27751133,-0.8700155,0.62094283,-0.6143672,0.48680896,0.66960394,0.7386071,0.07803918,1112.0,704.0,1077.6322,667.4799,-0.46985734,-0.6744045,0.006836868,-0.6594537,-0.75174516,0.75174516,-0.6594537,324970.0,244520.0,180256.0,187.0,151.0,129.0,0.06806662,0.21439204,0.41587955,679.6061,1337.5519,1369.8177,211.39967,190.03572,170.56178,115.0,68.0,68.0,679.6061,941.5033,881.65265,941.5033,1337.5519,1269.6659,881.65265,1269.6659,1369.8177,-0.5686527,-0.9550145,-0.9317787,1946991.0,1750229.0,1570874.0,246.0,235.0,227.0,-0.6500326,-0.5330852,-0.46471736,87.72685,35.033306,1081.0,672.0,5.0,101.98276,205.37973,2.0
3,0,4,0,molt,0.0,0.0,0.0,0.0,0.04,0.96,386.98282,832.87024,174.66667,388.48187,833.2464,0.0,9.239323,-1.7066896,22174.334,800.0,0.345,387.5,833.0,276.0,3.0,9.99306,2.5441408,34.40606,78.12669,67.27425,157.0,102.0,70.0,170.55797,125.51087,91.06884,372.0,821.0,34.40606,45.1135,36.34927,45.1135,78.12669,58.881496,36.34927,58.881496,67.27425,276.0,0.42192045,-0.35577142,-0.8339124,0.6767552,-0.48848155,0.5508068,0.60331213,0.7967512,-0.034669798,404.0,846.0,388.48187,833.2464,-0.28942403,-0.52934104,-0.61508197,0.8165193,0.57731813,0.57731813,-0.8165193,47074.0,34641.0,25135.0,186.0,143.0,110.0,0.3912772,0.028692517,-0.15112707,614.9252,1190.2821,1099.6105,184.25253,152.49158,131.39574,96.0,42.0,62.0,614.9252,840.1387,712.04364,840.1387,1190.2821,1040.0818,712.04364,1040.0818,1099.6105,-0.29103968,-0.6001619,-0.91367733,984277.0,814610.0,701916.0,236.0,221.0,209.0,0.080143474,0.2391482,0.18663903,36.878178,23.435028,388.0,835.0,2.0,46.870056,46.870056,0.0
4,0,5,0,molt,0.0,0.0,0.0,0.0,0.08,0.92,378.9785,854.086,37.2,378.15234,850.4844,-3.084165,10.174303,0.34420162,1484.2,442.0,0.57918555,378.5,852.0,256.0,5.0,6.081826,3.9852817,19.675537,66.5271,121.517334,155.0,104.0,62.0,166.85938,124.140625,90.578125,366.0,844.0,19.675537,27.086182,29.971924,27.086182,66.5271,63.114014,29.971924,63.114014,121.517334,256.0,0.25192308,-0.30657554,-0.9179031,0.53916436,-0.7431884,0.39619794,0.8036396,0.594712,0.021931712,392.0,861.0,378.15234,850.4844,-0.22355865,-0.5854004,-0.34355292,0.99349886,0.11384208,0.11384208,-0.99349886,42716.0,31780.0,23188.0,176.0,140.0,117.0,-0.35763076,-0.49942368,0.005601359,612.747,1222.2897,1306.47,183.32582,150.84898,130.92532,96.0,42.0,64.0,612.747,848.42883,780.80194,848.42883,1222.2897,1161.9447,780.80194,1161.9447,1306.47,-0.20585296,-0.5033054,-0.9654926,878864.0,723170.0,627656.0,233.0,224.0,209.0,0.083881274,0.3343687,0.38732395,25.019993,5.323912,379.0,851.0,19.0,30.384777,101.15433,0.0
5,0,6,0,molt,0.0,0.095,0.152,0.0,0.363,0.39,1241.3268,1370.0314,1242.4,1264.2429,1381.6956,2.826503,67.396805,1.3271035,1343839.2,17270.0,0.6403011,1256.0,1377.5,11058.0,5.0,37.680428,24.419662,403.29135,235.16147,71.56833,64.0,33.0,15.0,100.56059,63.259995,44.54449,1178.0,1323.0,403.29135,287.51712,89.22777,287.51712,235.16147,77.58225,89.22777,77.58225,71.56833,11058.0,0.7820143,-0.31825206,-0.5358817,0.5895791,0.09891503,0.80163103,0.20211396,0.94283164,-0.26498774,1335.0,1433.0,1264.2429,1381.6956,0.6364443,2.3561964,1.553148,0.9661617,-0.25793704,-0.25793704,-0.9661617,1111999.0,699529.0,492573.0,178.0,142.0,93.0,1.0253793,1.3766574,0.63215053,1878.3864,2826.5542,2300.7205,177.23419,151.11751,131.33499,75.0,48.0,29.0,1878.3864,2263.546,1794.2164,2263.546,2826.5542,2307.9324,1794.2164,2307.9324,2300.7205,-1.0445768,-1.3229438,-1.1272728,2822100.0,2406244.0,2091247.0,243.0,231.0,224.0,-0.2871095,-0.032980237,0.030828612,146.8128,74.72666,1258.0,1383.0,4.0,178.95332,390.74725,1.0
6,0,7,0,molt,0.01,0.08,0.095,0.0,0.245,0.57,1018.3893,1411.9944,737.625,1001.8571,1403.6592,-1.4701693,82.99856,0.65285367,756137.44,21012.0,0.7191605,1006.5,1406.0,15111.0,8.0,50.013504,24.574797,226.4942,244.64781,155.71198,90.0,64.0,36.0,140.01422,103.21507,71.65522,905.0,1355.0,226.4942,225.0025,151.1697,225.0025,244.64781,164.04967,151.1697,164.04967,155.71198,15111.0,0.60991657,-0.42336136,-0.6699007,0.64048743,-0.23445265,0.73130554,0.4666665,0.87509835,-0.12816109,1109.0,1458.0,1001.8571,1403.6592,-0.07330224,-0.16451822,0.41276795,0.99944913,0.033187155,0.033187155,-0.99944913,2115755.0,1559683.0,1082782.0,185.0,152.0,131.0,0.31313002,0.62564504,0.7516246,1158.3824,1807.6353,1612.6443,191.1111,169.24904,149.83557,102.0,72.0,48.0,1158.3824,1432.717,1199.661,1432.717,1807.6353,1527.91,1199.661,1527.91,1612.6443,-1.1973457,-1.3724717,-1.068189,3450893.0,3056130.0,2705581.0,242.0,231.0,224.0,-0.24851567,-0.14498977,-0.2000114,201.55893,16.240168,1003.0,1404.0,128.0,225.05382,2221.5232,2.0
7,0,8,0,molt,0.01,0.13,0.2,0.0,0.25,0.41,1855.4579,1592.9333,1991.8334,1870.4349,1584.0842,-0.81256676,90.24875,0.7880381,5525922.5,36270.0,0.670499,1865.5,1587.0,24319.0,6.0,52.179028,38.585438,412.13647,331.7173,163.34262,60.0,36.0,20.0,106.423294,75.77125,57.00584,1773.0,1490.0,412.13647,349.42325,208.80193,349.42325,331.7173,201.3233,208.80193,201.3233,163.34262,24319.0,0.683573,-0.5292385,-0.5026276,0.61659235,0.05022693,0.7856788,0.39056605,0.84698516,-0.3606582,1959.0,1685.0,1870.4349,1584.0842,1.0016923,1.711428,1.7313334,0.6621859,-0.7493396,0.7493396,0.6621859,2588108.0,1842681.0,1386325.0,183.0,152.0,123.0,0.8364066,1.1043651,1.0148926,1841.617,2545.0757,2456.971,175.8162,155.57944,140.04332,75.0,53.0,29.0,1841.617,2143.1523,1976.1484,2143.1523,2545.0757,2374.7268,1976.1484,2374.7268,2456.971,-1.2867763,-1.4482673,-1.3152452,3778290.0,3343402.0,3009531.0,236.0,227.0,220.0,-0.2596273,-0.12677863,-0.06976105,193.86594,20.490683,1875.0,1586.0,166.0,248.39192,3401.4531,0.0
