object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of winged adult,Probability of apterous adult,Probability of nymph,Probability of larvae,Probability of larvae-nymph small,Probability of molt,Defect Center_0,Defect Center_1,Mean Defect Area,Object Center_0,Object Center_1,Kurtosis of Defect Area,Mean Defect Displacement,Skewness of Defect Area,Variance of Defect Area,Convex Hull Area,Convexity,Convex Hull Center_0,Convex Hull Center_1,Object Area,Number of Defects,Radii of the object_0,Radii of the object_1,Variance of Intensity_0,Variance of Intensity_1,Variance of Intensity_2,Minimum intensity_0,Minimum intensity_1,Minimum intensity_2,Mean Intensity_0,Mean Intensity_1,Mean Intensity_2,Bounding Box Minimum_0,Bounding Box Minimum_1,Covariance of Channel Intensity_0,Covariance of Channel Intensity_1,Covariance of Channel Intensity_2,Covariance of Channel Intensity_3,Covariance of Channel Intensity_4,Covariance of Channel Intensity_5,Covariance of Channel Intensity_6,Covariance of Channel Intensity_7,Covariance of Channel Intensity_8,Size in pixels,PrincipalAxes_0,PrincipalAxes_1,PrincipalAxes_2,PrincipalAxes_3,PrincipalAxes_4,PrincipalAxes_5,PrincipalAxes_6,PrincipalAxes_7,PrincipalAxes_8,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1,Kurtosis of Intensity_0,Kurtosis of Intensity_1,Kurtosis of Intensity_2,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,Total Intensity_0,Total Intensity_1,Total Intensity_2,Maximum intensity_0,Maximum intensity_1,Maximum intensity_2,Skewness of Intensity_0,Skewness of Intensity_1,Skewness of Intensity_2,Variance of Intensity in neighborhood_0,Variance of Intensity in neighborhood_1,Variance of Intensity in neighborhood_2,Mean Intensity in neighborhood_0,Mean Intensity in neighborhood_1,Mean Intensity in neighborhood_2,Minimum intensity in neighborhood_0,Minimum intensity in neighborhood_1,Minimum intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_0,Covariance of Channel Intensity in neighborhood_1,Covariance of Channel Intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_3,Covariance of Channel Intensity in neighborhood_4,Covariance of Channel Intensity in neighborhood_5,Covariance of Channel Intensity in neighborhood_6,Covariance of Channel Intensity in neighborhood_7,Covariance of Channel Intensity in neighborhood_8,Kurtosis of Intensity in neighborhood_0,Kurtosis of Intensity in neighborhood_1,Kurtosis of Intensity in neighborhood_2,Total Intensity in neighborhood_0,Total Intensity in neighborhood_1,Total Intensity in neighborhood_2,Maximum intensity in neighborhood_0,Maximum intensity in neighborhood_1,Maximum intensity in neighborhood_2,Skewness of Intensity in neighborhood_0,Skewness of Intensity in neighborhood_1,Skewness of Intensity in neighborhood_2,Euclidean Diameter,Average Branch Length,Center of the Skeleton_0,Center of the Skeleton_1,Number of Branches,Diameter,Length of the Skeleton,Number of Holes
0,0,1,0,molt,0.0,0.0,0.01,0.0,0.4,0.59,1747.6161,254.51936,1472.0,1750.0083,253.1138,-1.8165795,39.40935,0.97694564,4969894.0,14008.0,0.36950314,1748.5,254.0,5176.0,6.0,41.48697,11.148518,150.89972,119.18176,131.06071,33.0,26.0,30.0,63.5539,53.21271,57.633114,1681.0,203.0,150.89972,129.68976,97.31895,129.68976,119.18176,93.66904,97.31895,93.66904,131.06071,5176.0,0.63099664,-0.4644992,-0.62135637,0.57002074,-0.26569325,0.7774854,0.5262315,0.84477663,-0.097122625,1817.0,306.0,1750.0083,253.1138,-0.44566032,-0.40814415,0.10701642,0.85649544,0.51615465,0.51615465,-0.85649544,328955.0,275429.0,298309.0,102.0,86.0,101.0,0.0052620084,0.027887484,0.54368144,640.91,794.04364,921.4219,124.666595,116.89199,130.98578,47.0,22.0,22.0,640.91,707.2767,708.6016,707.2767,794.04364,805.99567,708.6016,805.99567,921.4219,0.029708704,-0.0681844,-0.017286807,1726757.0,1619071.0,1814284.0,154.0,147.0,170.0,-1.0952559,-1.0499109,-0.92035687,147.80054,90.60408,1748.0,258.0,2.0,181.20816,205.3503,1.0
1,0,2,0,larvae-nymph small,0.0,0.0,0.01,0.0,0.66,0.33,1107.0951,258.17032,581.25,1099.604,254.63216,-1.9368681,34.948105,0.5621023,321141.6,6014.0,0.61340207,1102.5,256.0,3689.0,4.0,25.641962,11.66008,53.50513,74.17837,152.60172,52.0,28.0,25.0,72.7441,49.701817,52.26918,1072.0,208.0,53.50513,58.235706,68.97129,58.235706,74.17837,84.59775,68.97129,84.59775,152.60172,3689.0,0.41904947,-0.5158767,-0.74717385,0.50711983,-0.5496159,0.66389143,0.7531448,0.65711004,-0.031295035,1134.0,305.0,1099.604,254.63216,-0.42715356,-0.65785956,-0.099534824,-0.3427481,-0.9394274,0.9394274,-0.3427481,268353.0,183350.0,192821.0,96.0,74.0,101.0,-0.0006175782,0.0360209,0.5731775,322.9259,551.7126,575.933,126.70774,117.15363,132.28017,60.0,37.0,54.0,322.9259,417.96017,403.60995,417.96017,551.7126,531.3058,403.60995,531.3058,575.933,0.24464892,0.1336465,0.014046542,1299768.0,1201762.0,1356930.0,148.0,146.0,162.0,-1.2413139,-1.2272172,-1.0534316,93.62158,14.284604,1098.0,257.0,57.0,112.39697,814.2224,0.0
2,0,3,0,molt,0.0,0.0,0.01,0.0,0.22,0.77,1904.0148,236.84633,423.0,1899.3767,243.58482,-0.5413664,25.556606,0.99781483,194080.67,3696.0,0.5422078,1901.5,240.5,2004.0,4.0,18.220835,9.528282,148.7339,139.58217,153.0002,36.0,21.0,30.0,70.641716,55.428143,58.596306,1874.0,208.0,148.7339,138.26318,83.00057,138.26318,139.58217,95.630424,83.00057,95.630424,153.0002,2004.0,0.60177815,-0.46371472,-0.65025514,0.6047941,-0.26716724,0.7502305,0.5216198,0.8447428,-0.119676515,1930.0,274.0,1899.3767,243.58482,-0.53354514,-0.41628906,0.09284053,0.53433424,-0.84527326,0.84527326,0.53433424,141566.0,111078.0,117427.0,100.0,87.0,101.0,-0.19718881,-0.31090954,0.5897941,408.4737,567.9463,762.55615,125.49367,116.2768,128.87025,57.0,30.0,42.0,408.4737,475.71884,502.59467,475.71884,567.9463,610.8941,502.59467,610.8941,762.55615,-0.4639538,-0.5620821,-0.41970646,1080375.0,1001027.0,1109444.0,154.0,148.0,169.0,-0.8780933,-0.82379234,-0.76976794,61.7171,10.33215,1896.0,244.0,48.0,86.84062,495.9432,0.0
3,0,4,0,larvae-nymph small,0.0,0.0,0.01,0.0,0.99,0.0,1452.2418,296.77823,717.0,1458.3042,310.84763,2.704569,46.3566,1.6787802,832375.0,9432.0,0.61991096,1456.0,305.5,5847.0,5.0,33.24155,14.272504,55.838085,36.741524,97.93809,22.0,10.0,8.0,42.695057,26.545408,31.94151,1391.0,270.0,55.838085,39.721302,39.193554,39.721302,36.741524,40.789215,39.193554,40.789215,97.93809,5847.0,0.5017317,-0.67804056,-0.53714645,0.44648913,-0.32885584,0.8321666,0.74088645,0.6573544,-0.13774034,1522.0,342.0,1458.3042,310.84763,4.3623967,3.4702868,3.2533689,0.9640092,-0.26586875,-0.26586875,-0.9640092,249638.0,155211.0,186762.0,84.0,59.0,85.0,1.5444965,1.3788763,1.4730229,849.668,1156.8623,1146.201,118.14551,108.19563,121.70117,37.0,25.0,20.0,849.668,983.60895,927.11554,983.60895,1156.8623,1094.2472,927.11554,1094.2472,1146.201,-0.42335925,-0.69402975,-0.32377875,1482608.0,1357747.0,1527228.0,150.0,143.0,166.0,-0.9695695,-0.86618143,-0.84998477,120.67311,17.583609,1457.0,311.0,68.0,149.39697,1195.6854,0.0
4,0,5,0,larvae-nymph small,0.0,0.02,0.02,0.0,0.95,0.01,1849.5681,382.18768,924.5,1851.7855,357.11972,-2.6885643,57.961792,-0.5834331,285899.0,10439.0,0.64575154,1851.0,366.0,6741.0,4.0,33.039173,17.108488,75.442085,48.831844,69.965324,23.0,12.0,11.0,44.01157,30.610147,33.14805,1815.0,295.0,75.442085,55.294674,52.123787,55.294674,48.831844,45.49697,52.123787,45.49697,69.965324,6741.0,0.6338093,-0.5534852,-0.54031456,0.5151062,-0.21907698,0.8286561,0.5770194,0.8035293,-0.14625062,1888.0,438.0,1851.7855,357.11972,-0.15481079,1.4653922,1.5004507,-0.058284935,-0.9983,0.9983,-0.058284935,296682.0,206343.0,223451.0,77.0,65.0,74.0,0.573992,0.98221886,1.0001012,994.4925,1281.9988,1417.0634,107.44967,96.629814,106.41844,35.0,20.0,7.0,994.4925,1120.577,1098.3307,1120.577,1281.9988,1268.5947,1098.3307,1268.5947,1417.0634,-1.3186781,-1.3885782,-0.93319947,1400499.0,1259473.0,1387058.0,157.0,152.0,169.0,-0.3220011,-0.2581255,-0.3653032,142.22517,17.760098,1850.0,364.0,88.0,154.4264,1562.8885,0.0
5,0,6,0,larvae-nymph small,0.0,0.0,0.0,0.0,0.97,0.03,1164.8751,502.19284,753.0,1164.2197,493.99365,-2.9696503,45.00633,0.66876495,923034.0,8804.0,0.5723535,1164.5,497.5,5039.0,5.0,36.56704,11.177004,88.19192,85.08455,209.83893,20.0,10.0,14.0,41.463585,31.965668,43.746975,1134.0,427.0,88.19192,79.90697,100.989494,79.90697,85.08455,104.42989,100.989494,104.42989,209.83893,5039.0,0.45988357,-0.58997595,-0.66365314,0.46345124,-0.4780373,0.74611884,0.7574431,0.65069866,-0.053583577,1196.0,569.0,1164.2197,493.99365,0.3681976,0.19450635,0.6016444,-0.30195957,-0.95332074,0.95332074,-0.30195957,208935.0,161075.0,220441.0,77.0,62.0,99.0,0.7616675,0.6715215,1.055837,753.258,916.90454,823.71606,118.957375,111.188,126.004005,41.0,29.0,33.0,753.258,823.6058,719.3233,823.6058,916.90454,804.0043,719.3233,804.0043,823.71606,-0.24583581,-0.52886915,-0.14389788,1515398.0,1416424.0,1605165.0,150.0,142.0,165.0,-1.0471988,-0.9541316,-0.9396929,141.38246,14.641931,1165.0,498.0,80.0,162.29646,1171.3545,0.0
6,0,7,0,larvae-nymph small,0.0,0.05,0.13266666,0.0,0.80733335,0.01,1826.9683,485.91077,1546.5,1825.1412,482.3054,-5.7665324,46.528625,0.019590707,2546299.8,13161.0,0.52997494,1826.0,484.0,6975.0,4.0,36.143623,15.691669,81.97706,54.96351,85.927345,19.0,8.0,6.0,40.825233,24.661219,27.518997,1765.0,431.0,81.97706,61.93434,44.362244,61.93434,54.96351,42.459698,44.362244,42.459698,85.927345,6975.0,0.6287639,-0.51128775,-0.5858675,0.5290816,-0.27084428,0.8041866,0.5698496,0.81561524,-0.10021581,1888.0,538.0,1825.1412,482.3054,0.40505517,0.4076464,5.024573,0.7643219,0.6448349,0.6448349,-0.7643219,284756.0,172012.0,191945.0,79.0,55.0,81.0,0.69507146,0.5589846,1.8318975,1331.8729,1640.0635,1809.6702,100.990036,89.26306,98.414024,23.0,14.0,16.0,1331.8729,1465.0123,1442.9468,1465.0123,1640.0635,1630.1799,1442.9468,1630.1799,1809.6702,-1.4632592,-1.5560498,-1.3315125,1337916.0,1182557.0,1303789.0,153.0,147.0,170.0,-0.16136365,-0.057974633,-0.07561369,144.69278,17.165157,1827.0,486.0,87.0,161.48022,1493.3688,0.0
7,0,8,0,nymph,0.0,0.295,0.48,0.0,0.225,0.0,1534.0724,512.88983,1241.4,1514.3025,526.16003,1.4331404,70.97408,1.1845741,1756390.8,19800.0,0.68651515,1520.5,522.0,13593.0,5.0,41.787586,26.669996,115.26295,77.94984,163.3023,9.0,2.0,10.0,32.528435,23.438093,32.164276,1461.0,440.0,115.26295,87.59466,87.69808,87.59466,77.94984,83.00013,87.69808,83.00013,163.3023,13593.0,0.5608516,-0.6095481,-0.5602648,0.481984,-0.30982894,0.8195715,0.67315453,0.72969663,-0.120024376,1581.0,605.0,1514.3025,526.16003,0.044579875,0.9894328,4.7229958,0.346442,-0.93807137,0.93807137,0.346442,442159.0,318594.0,437209.0,82.0,81.0,101.0,0.6940669,0.87556523,2.0282753,1099.376,1310.3759,1000.00336,113.504326,104.399536,118.9431,27.0,18.0,31.0,1099.376,1185.7572,949.8225,1185.7572,1310.3759,1052.5453,949.8225,1052.5453,1000.00336,-0.8219265,-1.0446831,-0.4464664,1851142.0,1702652.0,1939843.0,151.0,145.0,166.0,-0.7830798,-0.6613603,-0.724228,158.71043,84.169044,1513.0,522.0,2.0,189.06602,176.7523,1.0
8,0,9,0,apterous adult,0.0,0.37,0.34,0.02,0.27,0.0,681.0348,526.83777,1386.75,662.1087,514.7316,0.70131874,66.82203,1.132064,1755774.9,17820.0,0.6887205,668.0,518.5,12273.0,4.0,41.435127,24.434166,164.70628,92.92889,153.43301,7.0,1.0,9.0,32.533855,22.457672,33.942474,586.0,465.0,164.70628,115.959694,120.72231,115.959694,92.92889,96.14659,120.72231,96.14659,153.43301,12273.0,0.64298785,-0.5542498,-0.5285582,0.48594466,-0.2381823,0.8409084,0.59196657,0.79754394,-0.1161864,751.0,573.0,662.1087,514.7316,0.54452354,1.7169801,2.551492,0.94492435,-0.32728878,-0.32728878,-0.94492435,399288.0,275623.0,416576.0,92.0,74.0,99.0,0.9178126,1.1542493,1.4740916,852.16974,1106.6317,893.8786,108.884,98.72858,111.88804,19.0,17.0,34.0,852.16974,961.2301,797.28485,961.2301,1106.6317,915.4247,797.28485,915.4247,893.8786,-0.9683425,-1.267973,-0.96191406,1753468.0,1589925.0,1801845.0,150.0,143.0,160.0,-0.62526643,-0.4865007,-0.43938926,161.30096,19.237043,671.0,514.0,107.0,193.92389,2058.3638,0.0
9,0,10,0,nymph,0.0,0.075,0.615,0.0,0.31,0.0,1973.7285,545.1246,1607.5,1970.9502,551.35376,-3.9546075,58.980038,-0.033691656,1941648.4,17017.0,0.62214255,1972.0,549.0,10587.0,4.0,39.33438,22.488935,91.55177,48.29794,71.92178,9.0,2.0,11.0,35.7683,21.789364,29.813545,1913.0,478.0,91.55177,59.47155,48.6927,59.47155,48.29794,41.443016,48.6927,41.443016,71.92178,10587.0,0.68203914,-0.5397758,-0.49342144,0.5011653,-0.14638501,0.8528803,0.53259367,0.8289834,-0.17067659,2032.0,621.0,1970.9502,551.35376,-0.10195577,0.50538623,5.4951773,0.5390255,-0.84228945,0.84228945,0.5390255,378679.0,230684.0,315636.0,72.0,53.0,84.0,0.47130108,0.64978236,1.8472855,1155.1432,1548.3163,1665.1267,114.67986,104.82073,119.67156,35.0,20.0,19.0,1155.1432,1327.9442,1298.5779,1327.9442,1548.3163,1535.4723,1298.5779,1535.4723,1665.1267,-1.1511143,-1.23498,-0.89802235,1726620.0,1578181.0,1801775.0,154.0,145.0,170.0,-0.7053289,-0.6724541,-0.69880617,142.80406,21.592102,1970.0,548.0,106.0,178.27922,2288.7627,0.0
