object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of winged adult,Probability of apterous adult,Probability of nymph,Probability of larvae,Probability of larvae-nymph small,Probability of molt,Defect Center_0,Defect Center_1,Mean Defect Area,Object Center_0,Object Center_1,Kurtosis of Defect Area,Mean Defect Displacement,Skewness of Defect Area,Variance of Defect Area,Convex Hull Area,Convexity,Convex Hull Center_0,Convex Hull Center_1,Object Area,Number of Defects,Radii of the object_0,Radii of the object_1,Variance of Intensity_0,Variance of Intensity_1,Variance of Intensity_2,Minimum intensity_0,Minimum intensity_1,Minimum intensity_2,Mean Intensity_0,Mean Intensity_1,Mean Intensity_2,Bounding Box Minimum_0,Bounding Box Minimum_1,Covariance of Channel Intensity_0,Covariance of Channel Intensity_1,Covariance of Channel Intensity_2,Covariance of Channel Intensity_3,Covariance of Channel Intensity_4,Covariance of Channel Intensity_5,Covariance of Channel Intensity_6,Covariance of Channel Intensity_7,Covariance of Channel Intensity_8,Size in pixels,PrincipalAxes_0,PrincipalAxes_1,PrincipalAxes_2,PrincipalAxes_3,PrincipalAxes_4,PrincipalAxes_5,PrincipalAxes_6,PrincipalAxes_7,PrincipalAxes_8,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1,Kurtosis of Intensity_0,Kurtosis of Intensity_1,Kurtosis of Intensity_2,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,Total Intensity_0,Total Intensity_1,Total Intensity_2,Maximum intensity_0,Maximum intensity_1,Maximum intensity_2,Skewness of Intensity_0,Skewness of Intensity_1,Skewness of Intensity_2,Variance of Intensity in neighborhood_0,Variance of Intensity in neighborhood_1,Variance of Intensity in neighborhood_2,Mean Intensity in neighborhood_0,Mean Intensity in neighborhood_1,Mean Intensity in neighborhood_2,Minimum intensity in neighborhood_0,Minimum intensity in neighborhood_1,Minimum intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_0,Covariance of Channel Intensity in neighborhood_1,Covariance of Channel Intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_3,Covariance of Channel Intensity in neighborhood_4,Covariance of Channel Intensity in neighborhood_5,Covariance of Channel Intensity in neighborhood_6,Covariance of Channel Intensity in neighborhood_7,Covariance of Channel Intensity in neighborhood_8,Kurtosis of Intensity in neighborhood_0,Kurtosis of Intensity in neighborhood_1,Kurtosis of Intensity in neighborhood_2,Total Intensity in neighborhood_0,Total Intensity in neighborhood_1,Total Intensity in neighborhood_2,Maximum intensity in neighborhood_0,Maximum intensity in neighborhood_1,Maximum intensity in neighborhood_2,Skewness of Intensity in neighborhood_0,Skewness of Intensity in neighborhood_1,Skewness of Intensity in neighborhood_2,Euclidean Diameter,Average Branch Length,Center of the Skeleton_0,Center of the Skeleton_1,Number of Branches,Diameter,Length of the Skeleton,Number of Holes
0,0,1,0,molt,0.0,0.0,0.0,0.01,0.17,0.82,1377.5875,148.44937,805.0,1388.463,148.5425,-0.84670615,36.795998,0.7554468,498600.66,7056.0,0.5436508,1383.5,148.5,3836.0,4.0,26.350721,12.5271225,99.58755,115.58674,115.45148,78.0,64.0,78.0,108.798225,95.75235,100.641815,1348.0,100.0,99.58755,103.84992,88.09587,103.84992,115.58674,97.13861,88.09587,97.13861,115.45148,3836.0,0.5551845,-0.42807913,-0.7131048,0.603405,-0.38277656,0.6995602,0.5724269,0.818676,-0.04579348,1420.0,198.0,1388.463,148.5425,-0.41386476,-0.37614816,0.08129327,-0.39066318,-0.9205337,0.9205337,-0.39066318,417350.0,367306.0,386062.0,136.0,129.0,139.0,0.19141498,0.42339534,0.79292715,363.295,430.3078,528.85547,122.597,114.094666,122.68847,61.0,52.0,60.0,363.295,389.44272,398.67303,389.44272,430.3078,438.8946,398.67303,438.8946,528.85547,0.8356004,0.042989153,0.03034363,1340353.0,1247397.0,1341353.0,149.0,142.0,157.0,-1.3464803,-1.0914239,-1.0110401,93.50936,13.522554,1388.0,154.0,63.0,121.15433,851.9209,0.0
1,0,2,0,molt,0.0,0.0,0.0,0.0,0.16,0.84,492.77997,151.78653,121.8,496.18137,147.26485,-0.35344964,15.460378,0.6228595,15385.7,1232.0,0.5056818,494.5,149.5,623.0,5.0,10.459732,6.1160355,27.055546,22.324108,71.11378,82.0,72.0,71.0,94.62761,81.799355,90.24077,481.0,128.0,27.055546,22.963806,33.741344,22.963806,22.324108,30.716045,33.741344,30.716045,71.11378,623.0,0.4543123,-0.59413356,-0.66378134,0.41196215,-0.5205394,0.74788094,0.7898655,0.61322427,-0.008273084,509.0,172.0,496.18137,147.26485,-0.30140868,-0.12101001,-0.8430755,0.2873061,-0.95783883,0.95783883,0.2873061,58953.0,50961.0,56220.0,110.0,97.0,115.0,0.35135517,0.3960205,0.14777999,330.89694,439.96265,557.4546,123.03241,115.23499,129.56482,75.0,56.0,70.0,330.89694,378.4191,412.52383,378.4191,439.96265,475.669,412.52383,475.669,557.4546,-0.6069701,-0.6666121,-0.26902357,770675.0,721832.0,811594.0,143.0,137.0,158.0,-1.0254422,-1.0107822,-1.0220454,23.769728,34.763454,499.0,158.0,2.0,69.52691,84.01219,1.0
2,0,3,0,molt,0.0,0.0,0.0,0.0,0.13,0.87,482.90735,174.15259,73.4,482.07648,179.96034,1.2358471,15.958843,-0.47516713,2272.3,720.0,0.49027777,482.5,177.0,353.0,5.0,9.688347,3.5848143,31.52339,42.8601,116.23905,76.0,58.0,71.0,92.82153,80.4136,92.6289,475.0,155.0,31.52339,34.719707,34.168896,34.719707,42.8601,44.952354,34.168896,44.952354,116.23905,353.0,0.35278064,-0.57557535,-0.737739,0.44071466,-0.5932937,0.67362684,0.82541895,0.5627749,-0.044361953,491.0,200.0,482.07648,179.96034,1.3092821,1.6876514,-0.9500823,0.009479206,-0.99995506,0.99995506,0.009479206,32766.0,28386.0,32698.0,112.0,102.0,117.0,0.54459435,0.6646573,0.101338744,347.15793,461.19818,551.03973,117.90019,109.27737,122.42734,75.0,56.0,70.0,347.15793,396.78894,415.83063,396.78894,461.19818,479.51825,415.83063,479.51825,551.03973,-1.3608453,-1.4027092,-0.88359094,683939.0,633918.0,710201.0,143.0,136.0,157.0,-0.49867883,-0.4754641,-0.6164407,43.416588,21.151949,479.0,179.0,3.0,51.384777,85.59798,1.0
3,0,4,0,molt,0.0,0.0,0.0,0.0,0.06,0.94,581.23224,186.29384,52.75,583.2845,184.19942,-1.4739497,11.448422,-0.76576704,950.25,552.0,0.6177536,582.5,185.0,341.0,4.0,6.3015003,4.4137583,21.84472,23.87427,24.113226,96.0,86.0,95.0,111.05279,99.51906,111.19061,571.0,174.0,21.84472,19.667616,15.057386,19.667616,23.87427,13.675252,15.057386,13.675252,24.113226,341.0,0.5899959,-0.25837708,-0.7649484,0.5987224,-0.49562556,0.6291954,0.5416977,0.82921445,0.13772091,595.0,197.0,583.2845,184.19942,0.016443303,0.18769552,-0.34051618,-0.67516816,-0.73766387,0.73766387,-0.67516816,37869.0,33936.0,37916.0,122.0,115.0,122.0,-0.38544956,0.36270943,-0.28816783,119.47684,152.90591,117.958755,126.47549,119.576225,135.7707,86.0,77.0,96.0,119.47684,132.13434,105.86449,132.13434,152.90591,119.96711,105.86449,119.96711,117.958755,1.0810609,0.5900303,0.38330674,613912.0,580423.0,659031.0,143.0,136.0,156.0,-1.2655555,-1.1537048,-0.8652363,23.194826,6.699814,583.0,185.0,19.0,27.31371,127.29646,0.0
4,0,5,0,nymph,0.06,0.21,0.45666665,0.01,0.19333333,0.07,1355.4216,304.39246,1905.6666,1350.9016,290.59436,2.7769427,87.98164,2.0667055,17746492.0,49259.0,0.53576,1353.0,297.0,26391.0,12.0,68.89057,32.062176,213.7876,251.90643,226.56639,18.0,3.0,8.0,50.24641,34.875603,37.380924,1245.0,184.0,213.7876,224.00087,191.73308,224.00087,251.90643,209.32623,191.73308,209.32623,226.56639,26391.0,0.56105316,-0.3863087,-0.7321099,0.6113294,-0.40294307,0.68111175,0.55811805,0.82970023,-0.010089365,1462.0,411.0,1350.9016,290.59436,0.59423506,0.79573154,0.45399684,0.6719905,-0.74055976,0.74055976,0.6719905,1326053.0,920402.0,986520.0,111.0,97.0,99.0,0.9685827,1.2227209,1.0864503,837.1513,1071.0809,1052.2307,118.60237,108.11468,117.076454,27.0,16.0,29.0,837.1513,938.03094,862.2567,938.03094,1071.0809,981.0007,862.2567,981.0007,1052.2307,-0.6681683,-0.80763525,-0.9929254,2916551.0,2658648.0,2879027.0,171.0,162.0,175.0,-0.5696563,-0.5308032,-0.2615246,254.67822,77.55189,1355.0,300.0,10.0,329.13205,837.3179,5.0
5,0,6,0,molt,0.0,0.0,0.0,0.0,0.0,1.0,1434.135,258.23312,155.5,1435.9165,261.87222,2.304024,16.386667,-1.18708,2261.6667,1209.0,0.48552522,1435.0,260.0,587.0,4.0,7.894788,6.86422,80.09311,92.0073,81.94668,86.0,73.0,79.0,109.51278,97.52811,99.50937,1420.0,241.0,80.09311,83.59802,66.30951,83.59802,92.0073,68.705444,66.30951,68.705444,81.94668,587.0,0.5768162,-0.31068102,-0.75548685,0.6134943,-0.4458927,0.6517703,0.53935874,0.8394385,0.06659712,1451.0,280.0,1435.9165,261.87222,-0.27407822,-0.5803725,-0.724056,0.09402151,-0.9955702,0.9955702,0.09402151,64284.0,57249.0,58412.0,131.0,119.0,123.0,-0.47068134,-0.2707138,0.1451871,356.95413,451.20218,719.55505,114.18779,103.71483,105.01825,59.0,46.0,42.0,356.95413,397.68643,485.44016,397.68643,451.20218,551.16296,485.44016,551.16296,719.55505,-0.73063374,-0.9737348,-1.2384431,688324.0,625193.0,633050.0,149.0,142.0,153.0,-0.5428345,-0.4056911,-0.24420358,38.8973,7.7147217,1437.0,262.0,23.0,45.384777,177.4386,0.0
6,0,7,0,larvae-nymph small,0.0,0.0,0.0,0.0,1.0,0.0,1589.7909,351.2443,845.25,1579.4584,348.5903,-1.0053934,53.30151,0.6030742,357044.9,9864.0,0.6572384,1583.0,349.5,6483.0,4.0,32.96938,15.953387,104.989944,121.806526,185.27238,21.0,11.0,15.0,54.455345,38.194508,40.61098,1515.0,314.0,104.989944,106.71183,112.13703,106.71183,121.806526,129.6265,112.13703,129.6265,185.27238,6483.0,0.4962631,-0.57056665,-0.65435207,0.55199796,-0.3743765,0.7450775,0.67009044,0.7309555,-0.1291624,1652.0,386.0,1579.4584,348.5903,-0.38682643,-0.2490816,1.3502837,0.9720872,-0.23461972,-0.23461972,-0.9720872,353034.0,247615.0,263281.0,85.0,71.0,96.0,0.470742,0.7893645,1.2942247,654.19836,868.5926,836.55206,121.11191,111.56366,121.95819,45.0,31.0,28.0,654.19836,746.65875,679.2018,746.65875,868.5926,798.32056,679.2018,798.32056,836.55206,-0.26355156,-0.44287118,0.012099029,1532429.0,1411615.0,1543137.0,152.0,145.0,166.0,-1.0252492,-0.9472776,-0.95760655,133.95895,17.870644,1582.0,348.0,79.0,149.66905,1411.7809,0.0
7,0,8,0,molt,0.0,0.0,0.0,0.0,0.03,0.97,541.00433,392.58875,918.3333,544.73334,393.6141,-1.3344901,38.814613,0.8699391,1010709.44,9200.0,0.40108696,542.5,393.0,3690.0,6.0,29.35534,13.453447,131.3697,160.06583,125.713974,46.0,34.0,59.0,93.930626,80.12547,85.80352,503.0,336.0,131.3697,139.8564,84.216995,139.8564,160.06583,99.552025,84.216995,99.552025,125.713974,3690.0,0.5806956,-0.3823509,-0.71874917,0.65193194,-0.31040075,0.69183534,0.48762414,0.8703213,-0.069018394,583.0,451.0,544.73334,393.6141,1.2415661,0.8836487,0.7052044,-0.462719,-0.886505,0.886505,-0.462719,346604.0,295663.0,316615.0,131.0,125.0,129.0,-0.09321463,0.21647495,0.6189089,651.8197,756.17633,628.5712,113.74665,104.806564,115.624214,20.0,12.0,20.0,651.8197,695.72797,577.536,695.72797,756.17633,626.942,577.536,626.942,628.5712,1.9436693,1.1450499,1.1961843,1477114.0,1361018.0,1501496.0,144.0,139.0,158.0,-1.526635,-1.296113,-1.1474528,100.49876,47.748737,534.0,390.0,6.0,139.74011,378.74725,1.0
8,0,9,0,nymph,0.13,0.32,0.53,0.0,0.02,0.0,697.6534,454.64514,4864.5,725.5187,455.9091,0.5165672,137.80415,0.9001307,1945176.4,60120.0,0.6763473,716.5,455.5,40662.0,4.0,78.39525,42.01906,161.48227,146.92381,173.13858,11.0,0.0,3.0,40.058678,24.206459,29.503124,550.0,366.0,161.48227,146.83691,128.3802,146.83691,146.92381,132.64702,128.3802,132.64702,173.13858,40662.0,0.583057,-0.5320379,-0.61398715,0.5691464,-0.27181306,0.7760091,0.57975596,0.80190605,-0.14432496,884.0,546.0,725.5187,455.9091,0.8584972,2.3948298,5.240572,0.99842834,-0.056043193,-0.056043193,-0.99842834,1628866.0,984283.0,1199656.0,131.0,124.0,119.0,0.8913198,1.252969,2.0086012,752.6986,1012.6754,826.68964,113.147865,103.51118,113.07406,21.0,13.0,11.0,752.6986,866.0395,714.73303,866.0395,1012.6754,838.6472,714.73303,838.6472,826.68964,-0.48798582,-0.66157675,-0.28640422,3122768.0,2856805.0,3120731.0,145.0,139.0,158.0,-0.8860724,-0.8230926,-0.70080155,330.19388,27.53717,714.0,455.0,201.0,356.36752,5534.971,0.0
9,0,10,0,larvae-nymph small,0.0,0.0,0.01,0.0,0.51,0.48,2080.7764,442.79938,326.5,2079.3354,444.0996,-5.4460435,21.224861,0.09620094,136973.67,2832.0,0.5388418,2080.0,443.5,1526.0,4.0,17.546295,7.0610375,49.705334,41.39184,127.36415,22.0,11.0,17.0,45.612057,28.439713,36.76081,2051.0,420.0,49.705334,37.12668,29.558586,37.12668,41.39184,48.472145,29.558586,48.472145,127.36415,1526.0,0.3517551,-0.75731117,-0.55022556,0.43130174,-0.39056516,0.8132882,0.83081114,0.52339154,-0.18924633,2110.0,468.0,2079.3354,444.0996,-0.34341004,0.43153518,2.8754184,0.766148,0.6426642,0.6426642,-0.766148,69604.0,43399.0,56097.0,67.0,49.0,86.0,0.37665442,0.842935,1.63582,922.22144,1274.9542,1446.7665,119.59651,107.248245,116.99518,38.0,23.0,20.0,922.22144,1072.3091,1043.4542,1072.3091,1274.9542,1266.3875,1043.4542,1266.3875,1446.7665,-0.6184723,-0.8932932,-0.71347594,918262.0,823452.0,898289.0,162.0,156.0,174.0,-0.7567968,-0.61694264,-0.51867706,65.36819,9.766252,2080.0,445.0,41.0,76.15433,400.41632,0.0
