object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of winged adult,Probability of apterous adult,Probability of nymph,Probability of larvae,Probability of larvae-nymph small,Probability of molt,Defect Center_0,Defect Center_1,Mean Defect Area,Object Center_0,Object Center_1,Kurtosis of Defect Area,Mean Defect Displacement,Skewness of Defect Area,Variance of Defect Area,Convex Hull Area,Convexity,Convex Hull Center_0,Convex Hull Center_1,Object Area,Number of Defects,Radii of the object_0,Radii of the object_1,Variance of Intensity_0,Variance of Intensity_1,Variance of Intensity_2,Minimum intensity_0,Minimum intensity_1,Minimum intensity_2,Mean Intensity_0,Mean Intensity_1,Mean Intensity_2,Bounding Box Minimum_0,Bounding Box Minimum_1,Covariance of Channel Intensity_0,Covariance of Channel Intensity_1,Covariance of Channel Intensity_2,Covariance of Channel Intensity_3,Covariance of Channel Intensity_4,Covariance of Channel Intensity_5,Covariance of Channel Intensity_6,Covariance of Channel Intensity_7,Covariance of Channel Intensity_8,Size in pixels,PrincipalAxes_0,PrincipalAxes_1,PrincipalAxes_2,PrincipalAxes_3,PrincipalAxes_4,PrincipalAxes_5,PrincipalAxes_6,PrincipalAxes_7,PrincipalAxes_8,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1,Kurtosis of Intensity_0,Kurtosis of Intensity_1,Kurtosis of Intensity_2,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,Total Intensity_0,Total Intensity_1,Total Intensity_2,Maximum intensity_0,Maximum intensity_1,Maximum intensity_2,Skewness of Intensity_0,Skewness of Intensity_1,Skewness of Intensity_2,Variance of Intensity in neighborhood_0,Variance of Intensity in neighborhood_1,Variance of Intensity in neighborhood_2,Mean Intensity in neighborhood_0,Mean Intensity in neighborhood_1,Mean Intensity in neighborhood_2,Minimum intensity in neighborhood_0,Minimum intensity in neighborhood_1,Minimum intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_0,Covariance of Channel Intensity in neighborhood_1,Covariance of Channel Intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_3,Covariance of Channel Intensity in neighborhood_4,Covariance of Channel Intensity in neighborhood_5,Covariance of Channel Intensity in neighborhood_6,Covariance of Channel Intensity in neighborhood_7,Covariance of Channel Intensity in neighborhood_8,Kurtosis of Intensity in neighborhood_0,Kurtosis of Intensity in neighborhood_1,Kurtosis of Intensity in neighborhood_2,Total Intensity in neighborhood_0,Total Intensity in neighborhood_1,Total Intensity in neighborhood_2,Maximum intensity in neighborhood_0,Maximum intensity in neighborhood_1,Maximum intensity in neighborhood_2,Skewness of Intensity in neighborhood_0,Skewness of Intensity in neighborhood_1,Skewness of Intensity in neighborhood_2,Euclidean Diameter,Average Branch Length,Center of the Skeleton_0,Center of the Skeleton_1,Number of Branches,Diameter,Length of the Skeleton,Number of Holes
0,0,1,0,molt,0.0,0.0,0.0,0.0,0.0,1.0,2240.1262,70.613594,103.0,2236.0378,71.21513,-1.9652882,18.48207,-0.026705053,7084.0,1440.0,0.6423611,2237.5,71.0,925.0,5.0,11.07121,7.543965,203.69138,270.6562,250.34415,87.0,66.0,69.0,112.382706,96.615135,98.60865,2222.0,49.0,203.69138,231.35703,206.13464,231.35703,270.6562,241.50883,206.13464,241.50883,250.34415,925.0,0.53195935,-0.44219422,-0.72213817,0.61732495,-0.38120863,0.68817866,0.5795939,0.811877,-0.070190035,2254.0,94.0,2236.0378,71.21513,-0.67404044,-0.43118557,-0.20772605,0.058889147,-0.99826455,0.99826455,0.058889147,103954.0,89369.0,91213.0,148.0,138.0,143.0,0.3934406,0.515719,0.47544312,197.98174,284.14038,366.10706,140.75023,131.44574,147.41962,89.0,67.0,78.0,197.98174,233.85495,250.36456,233.85495,284.14038,304.96497,250.36456,304.96497,366.10706,1.4585828,1.348579,0.32079467,915721.0,855186.0,959112.0,163.0,156.0,177.0,-1.3300976,-1.3018917,-0.9710685,41.04875,23.199327,2236.0,71.0,3.0,52.698486,76.42641,1.0
1,0,2,0,larvae-nymph small,0.0,0.0,0.14,0.0,0.85,0.01,1932.8834,128.43416,761.25,1934.7903,132.81613,-4.468847,37.43911,-0.0009932948,465566.9,7347.0,0.5855451,1934.0,131.0,4302.0,4.0,25.799883,13.633554,44.3059,41.037952,59.277657,22.0,17.0,13.0,47.535797,33.5967,34.673176,1895.0,85.0,44.3059,38.74119,33.140476,38.74119,41.037952,33.329838,33.140476,33.329838,59.277657,4302.0,0.56175494,-0.48110536,-0.6730297,0.54698676,-0.39434475,0.7384428,0.6206745,0.7829622,-0.041633137,1974.0,178.0,1934.7903,132.81613,1.7418064,2.447332,2.588041,-0.560709,-0.82801294,0.82801294,-0.560709,204499.0,144533.0,149164.0,80.0,68.0,75.0,0.88984,1.1410719,1.29983,986.13605,1182.8417,1210.6798,115.27918,105.42224,115.11664,33.0,17.0,25.0,986.13605,1072.813,1027.7631,1072.813,1182.8417,1136.729,1027.7631,1136.729,1210.6798,-0.8805718,-1.0587614,-0.7786929,1230490.0,1125277.0,1228755.0,152.0,146.0,165.0,-0.7347838,-0.6523998,-0.5914326,92.96236,15.756499,1936.0,134.0,67.0,115.053825,1055.6854,0.0
2,0,3,0,larvae-nymph small,0.0,0.09,0.22666667,0.02,0.65,0.013333334,1745.619,202.63954,1100.8,1776.2977,205.58452,-2.9066417,61.703377,0.34801167,1156346.8,14946.0,0.6317409,1765.0,204.5,9442.0,5.0,39.070744,20.609406,130.83406,124.090675,134.45639,16.0,6.0,14.0,43.348972,32.780766,38.650288,1686.0,158.0,130.83406,121.13613,100.295525,121.13613,124.090675,101.65644,100.295525,101.65644,134.45639,9442.0,0.59018046,-0.45453212,-0.6671488,0.580785,-0.33492488,0.7419664,0.5606923,0.8253641,-0.066319294,1845.0,252.0,1776.2977,205.58452,2.0126839,3.9782166,1.6107926,0.99903727,0.043869156,0.043869156,-0.99903727,409301.0,309516.0,364936.0,113.0,110.0,94.0,0.76415014,1.2455436,1.114405,1289.9569,1473.1215,1345.7418,108.473465,99.272285,111.9058,26.0,17.0,20.0,1289.9569,1365.1372,1240.0044,1365.1372,1473.1215,1335.6423,1240.0044,1335.6423,1345.7418,-1.2264643,-1.3534625,-0.9813329,1672010.0,1530183.0,1724916.0,156.0,149.0,167.0,-0.44167152,-0.3485587,-0.3947491,162.3607,15.997563,1769.0,207.0,97.0,178.05382,1551.7637,0.0
3,0,4,0,larvae-nymph small,0.0,0.01,0.03,0.0,0.49,0.47,1871.8085,220.48506,113.8,1870.6409,213.28572,-2.1824892,21.05305,0.24864814,11510.7,1850.0,0.6924324,1871.0,215.5,1281.0,5.0,12.976078,8.445964,110.99963,95.74485,121.404396,18.0,15.0,20.0,43.215458,32.814987,41.384075,1853.0,191.0,110.99963,97.63237,85.352844,97.63237,95.74485,84.0773,85.352844,84.0773,121.404396,1281.0,0.5902474,-0.49631953,-0.63661206,0.55656856,-0.32099164,0.766287,0.58467036,0.8066172,-0.08677136,1890.0,241.0,1870.6409,213.28572,0.45929512,1.0346755,1.9124616,0.20443577,-0.97888,0.97888,0.20443577,55359.0,42036.0,53013.0,77.0,69.0,89.0,1.0474209,1.260899,1.397715,1209.4072,1372.2383,1270.5718,93.12054,82.63838,90.16404,29.0,16.0,17.0,1209.4072,1277.4578,1154.2388,1277.4578,1372.2383,1236.4264,1154.2388,1236.4264,1270.5718,-1.4047575,-1.3751307,-1.2050292,655103.0,581361.0,634304.0,161.0,156.0,162.0,0.060149424,0.11482499,-0.054119986,50.803543,11.171127,1870.0,215.0,34.0,59.526913,379.81833,0.0
4,0,5,0,molt,0.0,0.02,0.03,0.0,0.11,0.84,828.30096,307.23624,2676.7334,833.7767,294.7405,10.371655,61.623756,3.1820517,56003424.0,51408.0,0.2189737,829.5,304.5,11257.0,15.0,88.2922,40.145596,178.4089,183.49788,207.31966,66.0,56.0,64.0,98.57839,90.085014,97.94297,711.0,197.0,178.4089,177.68726,178.79065,177.68726,183.49788,180.13979,178.79065,180.13979,207.31966,11257.0,0.56354713,-0.3861445,-0.73027873,0.57032573,-0.4576635,0.682109,0.5976145,0.80089736,0.03768681,949.0,413.0,833.7767,294.7405,-0.5766995,-0.44586945,-0.7428539,0.62782913,-0.7783512,0.7783512,0.62782913,1109697.0,1014087.0,1102544.0,139.0,131.0,141.0,0.39298505,0.522625,0.28520995,470.19266,523.5146,749.9446,115.74257,108.860634,118.81105,63.0,54.0,59.0,470.19266,492.82895,580.4659,492.82895,523.5146,613.27924,580.4659,613.27924,749.9446,-1.3164626,-1.4156077,-1.3761656,4129232.0,3883712.0,4238703.0,145.0,138.0,159.0,-0.4987595,-0.4473917,-0.4240793,112.27199,284.57822,897.0,314.0,2.0,569.15643,771.394,9.0
5,0,6,0,nymph,0.0,0.305,0.455,0.0,0.24,0.0,1061.2784,345.77597,1243.4286,1067.1359,335.89813,-0.74763024,67.020836,1.2404974,4092833.0,23870.0,0.6353582,1065.0,339.5,15166.0,7.0,48.40589,25.308733,120.93099,87.759,133.44936,5.0,2.0,3.0,32.08262,23.688778,32.050045,988.0,263.0,120.93099,96.29777,105.75757,96.29777,87.759,94.490585,105.75757,94.490585,133.44936,15166.0,0.59559774,-0.59274364,-0.5421423,0.51264393,-0.23912185,0.8246314,0.6184331,0.76907456,-0.161446,1143.0,417.0,1067.1359,335.89813,2.6096687,8.233067,6.754366,0.73670197,-0.67621756,-0.67621756,-0.73670197,486565.0,359264.0,486071.0,125.0,120.0,116.0,0.96917707,1.6355455,2.035044,884.5637,1046.8029,776.74347,112.82532,105.052795,117.420746,33.0,24.0,34.0,884.5637,956.0568,785.09155,956.0568,1046.8029,854.57434,785.09155,854.57434,776.74347,-0.64718163,-0.8366067,-0.3684523,2008742.0,1870360.0,2090559.0,146.0,141.0,157.0,-0.89918435,-0.8267356,-0.8231415,198.0101,19.32096,1063.0,336.0,119.0,214.63457,2299.1943,0.0
6,0,7,0,molt,0.0,0.0,0.015,0.0,0.215,0.77,789.3821,317.3117,613.9091,778.3261,326.61728,6.2233543,40.251675,2.4995315,1773401.2,11187.0,0.39635292,785.0,321.0,4434.0,11.0,34.444313,12.568077,69.63468,59.217655,109.63086,61.0,55.0,57.0,79.02932,71.75282,75.2359,729.0,272.0,69.63468,61.10896,75.67599,61.10896,59.217655,68.53395,75.67599,68.53395,109.63086,4434.0,0.54241306,-0.4705434,-0.69597197,0.49512598,-0.4902153,0.7173139,0.6787034,0.7336742,0.03292092,842.0,371.0,778.3261,326.61728,1.433971,2.052208,1.0714227,0.7572388,0.6531381,0.6531381,-0.7572388,350416.0,318152.0,333596.0,122.0,113.0,116.0,1.0756434,1.1719328,1.2728693,442.41943,504.81192,740.2337,103.112526,95.916405,103.33896,68.0,61.0,63.0,442.41943,469.34744,554.9865,469.34744,504.81192,592.69714,554.9865,592.69714,740.2337,-1.2837723,-1.2976274,-1.3376739,1350671.0,1256409.0,1353637.0,143.0,138.0,157.0,0.5224406,0.5546524,0.45934552,120.241425,42.53358,777.0,327.0,7.0,162.16652,457.34525,6.0
7,0,8,0,molt,0.0,0.0,0.0,0.0,0.18,0.82,825.0155,292.16306,242.25,826.43713,291.68463,-5.630458,13.026323,-0.014716124,61112.25,1470.0,0.34081632,825.5,292.0,501.0,4.0,12.802168,3.93099,45.60626,50.46953,16.58219,59.0,53.0,62.0,78.42914,71.20359,74.233536,805.0,275.0,45.60626,44.425606,15.582416,44.425606,50.46953,13.5193205,15.582416,13.5193205,16.58219,501.0,0.67030334,0.001671139,-0.7420853,0.700337,-0.33211342,0.63184553,0.24540058,0.94323796,0.2237871,847.0,310.0,826.43713,291.68463,0.21000248,-0.20678538,0.077846855,0.88608676,0.46351936,0.46351936,-0.88608676,39293.0,35673.0,37191.0,99.0,89.0,87.0,0.21497554,0.024261367,0.265572,80.70853,77.76517,87.51067,89.082726,80.632805,83.23439,66.0,55.0,63.0,80.70853,76.102646,73.04004,76.102646,77.76517,70.95326,73.04004,70.95326,87.51067,1.7089237,2.210281,1.693852,562112.0,508793.0,525209.0,129.0,121.0,124.0,1.0919791,1.2747056,1.2991233,42.201897,13.785354,825.0,293.0,7.0,60.698486,96.497475,0.0
8,0,9,0,nymph,0.0,0.2325,0.6575,0.0,0.11,0.0,1489.2117,332.8146,1168.6666,1480.3422,335.22113,-1.5448143,87.49859,-0.36965007,943153.9,23400.0,0.7003419,1483.0,334.5,16388.0,6.0,55.705326,24.206263,141.50967,98.76379,113.35529,9.0,4.0,9.0,37.045155,26.170612,31.592567,1371.0,283.0,141.50967,110.13984,89.582954,110.13984,98.76379,85.14463,89.582954,85.14463,113.35529,16388.0,0.64342755,-0.55313283,-0.52919286,0.5504412,-0.14611553,0.8219883,0.531992,0.82017946,-0.21045233,1596.0,387.0,1480.3422,335.22113,0.09108316,1.4375782,3.1972864,0.9996256,0.027360337,0.027360337,-0.9996256,607096.0,428884.0,517739.0,88.0,72.0,90.0,0.67474014,1.0790092,1.5814968,1036.8906,1215.3812,1065.5844,111.06757,102.2361,112.776764,26.0,15.0,27.0,1036.8906,1113.6237,980.2045,1113.6237,1215.3812,1071.6309,980.2045,1071.6309,1065.5844,-1.0955778,-1.257761,-0.90237683,2149824.0,1978882.0,2182907.0,151.0,144.0,162.0,-0.5856046,-0.50511086,-0.5067957,222.46123,23.814363,1488.0,338.0,131.0,250.19595,3119.6816,0.0
9,0,10,0,larvae-nymph small,0.0,0.01,0.05,0.0,0.94,0.0,1677.1637,316.8118,623.0,1678.406,317.09137,-5.7849927,48.08345,0.035638716,103048.0,7625.0,0.67318034,1678.0,317.0,5133.0,4.0,30.80801,13.426333,66.14526,48.986107,109.52196,16.0,3.0,7.0,35.74401,25.197546,32.42743,1616.0,287.0,66.14526,51.225906,42.544838,51.225906,48.986107,46.190647,42.544838,46.190647,109.52196,5133.0,0.51724863,-0.6211344,-0.5887664,0.48112223,-0.35790807,0.8002645,0.70779604,0.6972043,-0.11371413,1741.0,348.0,1678.406,317.09137,0.0064338134,0.70456123,2.783987,0.9863413,-0.1647145,-0.1647145,-0.9863413,183474.0,129339.0,166450.0,64.0,56.0,85.0,0.6491764,0.6101715,1.4540293,1032.216,1236.849,1200.8694,108.40686,98.069954,105.56742,30.0,24.0,25.0,1032.216,1121.2878,1027.4937,1121.2878,1236.849,1136.7432,1027.4937,1136.7432,1200.8694,-1.2363622,-1.3831543,-1.067888,1264566.0,1143986.0,1231444.0,154.0,145.0,163.0,-0.38815156,-0.28007478,-0.25607005,121.037186,18.104586,1676.0,317.0,68.0,137.25484,1231.1118,0.0
