object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of winged adult,Probability of apterous adult,Probability of nymph,Probability of larvae,Probability of larvae-nymph small,Probability of molt,Defect Center_0,Defect Center_1,Mean Defect Area,Object Center_0,Object Center_1,Kurtosis of Defect Area,Mean Defect Displacement,Skewness of Defect Area,Variance of Defect Area,Convex Hull Area,Convexity,Convex Hull Center_0,Convex Hull Center_1,Object Area,Number of Defects,Radii of the object_0,Radii of the object_1,Variance of Intensity_0,Variance of Intensity_1,Variance of Intensity_2,Minimum intensity_0,Minimum intensity_1,Minimum intensity_2,Mean Intensity_0,Mean Intensity_1,Mean Intensity_2,Bounding Box Minimum_0,Bounding Box Minimum_1,Covariance of Channel Intensity_0,Covariance of Channel Intensity_1,Covariance of Channel Intensity_2,Covariance of Channel Intensity_3,Covariance of Channel Intensity_4,Covariance of Channel Intensity_5,Covariance of Channel Intensity_6,Covariance of Channel Intensity_7,Covariance of Channel Intensity_8,Size in pixels,PrincipalAxes_0,PrincipalAxes_1,PrincipalAxes_2,PrincipalAxes_3,PrincipalAxes_4,PrincipalAxes_5,PrincipalAxes_6,PrincipalAxes_7,PrincipalAxes_8,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1,Kurtosis of Intensity_0,Kurtosis of Intensity_1,Kurtosis of Intensity_2,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,Total Intensity_0,Total Intensity_1,Total Intensity_2,Maximum intensity_0,Maximum intensity_1,Maximum intensity_2,Skewness of Intensity_0,Skewness of Intensity_1,Skewness of Intensity_2,Variance of Intensity in neighborhood_0,Variance of Intensity in neighborhood_1,Variance of Intensity in neighborhood_2,Mean Intensity in neighborhood_0,Mean Intensity in neighborhood_1,Mean Intensity in neighborhood_2,Minimum intensity in neighborhood_0,Minimum intensity in neighborhood_1,Minimum intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_0,Covariance of Channel Intensity in neighborhood_1,Covariance of Channel Intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_3,Covariance of Channel Intensity in neighborhood_4,Covariance of Channel Intensity in neighborhood_5,Covariance of Channel Intensity in neighborhood_6,Covariance of Channel Intensity in neighborhood_7,Covariance of Channel Intensity in neighborhood_8,Kurtosis of Intensity in neighborhood_0,Kurtosis of Intensity in neighborhood_1,Kurtosis of Intensity in neighborhood_2,Total Intensity in neighborhood_0,Total Intensity in neighborhood_1,Total Intensity in neighborhood_2,Maximum intensity in neighborhood_0,Maximum intensity in neighborhood_1,Maximum intensity in neighborhood_2,Skewness of Intensity in neighborhood_0,Skewness of Intensity in neighborhood_1,Skewness of Intensity in neighborhood_2,Euclidean Diameter,Average Branch Length,Center of the Skeleton_0,Center of the Skeleton_1,Number of Branches,Diameter,Length of the Skeleton,Number of Holes
0,0,1,0,apterous adult,0.16,0.48299998,0.29700002,0.0,0.04,0.02,1002.17615,210.87564,2104.4285,981.6263,198.00943,-0.65919405,119.41467,0.57056123,5004963.5,47495.0,0.68984103,988.0,202.0,32764.0,7.0,71.61022,37.23816,290.4544,252.7074,325.85175,3.0,0.0,2.0,32.137344,22.898457,33.255646,841.0,122.0,290.4544,262.73636,285.2819,262.73636,252.7074,267.70972,285.2819,267.70972,325.85175,32764.0,0.5797956,-0.49422944,-0.64774555,0.5412496,-0.3606058,0.7596133,0.609004,0.79101247,-0.058423795,1136.0,283.0,981.6263,198.00943,6.432136,9.715499,5.70766,0.9997277,-0.02333362,-0.02333362,-0.9997277,1052948.0,750245.0,1089588.0,140.0,134.0,131.0,2.0091271,2.558705,2.244941,744.83856,885.3126,713.16815,118.13167,109.46719,118.73137,33.0,25.0,34.0,744.83856,806.2462,658.2131,806.2462,885.3126,726.1002,658.2131,726.1002,713.16815,-0.0863342,-0.27878636,-0.3799073,2968767.0,2751020.0,2983838.0,158.0,152.0,163.0,-1.0163033,-0.95800877,-0.6835272,293.43652,37.30754,992.0,199.0,115.0,319.26703,4307.5093,2.0
1,0,2,0,molt,0.0,0.0,0.0,0.0,0.0,1.0,1151.249,217.71428,45.5,1152.402,215.08235,1.1249559,13.707151,1.1350801,1888.7,783.0,0.651341,1152.0,216.0,510.0,6.0,7.3308372,5.7512383,78.92404,110.31502,91.96243,94.0,74.0,75.0,112.3451,97.27059,99.78236,1139.0,202.0,78.92404,89.9478,66.32609,89.9478,110.31502,78.72556,66.32609,78.72556,91.96243,510.0,0.541467,-0.34469634,-0.7668102,0.643749,-0.41665196,0.6418632,0.54074085,0.84118104,0.0037053712,1166.0,231.0,1152.402,215.08235,-0.210873,-0.23049489,-0.1467429,0.65064126,-0.7593852,0.7593852,0.65064126,57296.0,49608.0,50889.0,141.0,129.0,129.0,0.17882301,0.20277752,0.05051024,890.6874,1045.3262,1047.0154,116.20777,107.31129,117.113045,30.0,24.0,31.0,890.6874,957.54126,923.75977,957.54126,1045.3262,1008.61597,923.75977,1008.61597,1047.0154,0.15351063,-0.29616907,-0.17179644,621944.0,574330.0,626789.0,151.0,144.0,156.0,-1.182125,-1.0198398,-1.0273072,30.0,27.263456,1146.0,220.0,2.0,38.62742,57.941124,1.0
2,0,3,0,nymph,0.01,0.08,0.9,0.0,0.01,0.0,1681.5962,372.72256,5129.0,1668.8857,371.5882,-3.0732472,118.45817,0.6004696,37653580.0,70642.0,0.63697237,1673.5,372.0,44997.0,5.0,81.18317,44.743404,93.26253,148.03268,212.64761,22.0,2.0,0.0,54.106052,26.806477,24.82792,1531.0,249.0,93.26253,96.35537,98.000694,96.35537,148.03268,159.60127,98.000694,159.60127,212.64761,44997.0,0.40390766,-0.8050771,-0.43440706,0.5892457,-0.13427205,0.7967186,0.69974864,0.5777732,-0.42015466,1817.0,496.0,1668.8857,371.5882,0.9836263,2.0714025,2.485968,0.80024517,-0.599673,-0.599673,-0.80024517,2434610.0,1206211.0,1117182.0,95.0,80.0,99.0,0.8741562,1.5364901,1.5538815,562.7884,766.87134,721.2486,121.78012,111.2463,117.70724,27.0,18.0,24.0,562.7884,651.04645,601.78204,651.04645,766.87134,707.89655,601.78204,707.89655,721.2486,0.14508265,-0.16050118,-0.24489588,3420073.0,3124241.0,3305690.0,155.0,145.0,161.0,-1.0479386,-0.9854816,-0.7916642,330.18933,33.390896,1675.0,368.0,171.0,365.2153,5709.8433,0.0
3,0,4,0,molt,0.0,0.0,0.0,0.0,0.01,0.99,1335.3694,342.46088,213.0,1329.3903,344.30484,-2.544016,25.877016,-0.09744761,33160.8,2928.0,0.5635246,1332.0,343.5,1650.0,6.0,14.403795,10.262846,100.98254,141.66864,97.32385,84.0,66.0,78.0,110.908485,96.70485,100.635155,1302.0,320.0,100.98254,115.707535,70.8757,115.707535,141.66864,89.955345,70.8757,89.955345,97.32385,1650.0,0.5571181,-0.3907225,-0.73277235,0.6726287,-0.30518153,0.67411786,0.48702163,0.86844695,-0.092789,1363.0,368.0,1329.3903,344.30484,-0.80287266,-0.8898413,-0.15158647,0.95125633,-0.30840132,-0.30840132,-0.95125633,182999.0,159563.0,166048.0,137.0,124.0,131.0,-0.034342706,0.039525464,0.41468543,99.38866,159.13332,235.68013,130.44994,122.13906,131.74313,95.0,80.0,84.0,99.38866,122.23483,133.888,122.23483,159.13332,175.15439,133.888,175.15439,235.68013,0.5009061,0.11911836,-0.46757123,1055340.0,988105.0,1065802.0,149.0,142.0,159.0,-1.070594,-1.0057247,-0.7435579,51.264023,36.384777,1330.0,341.0,3.0,83.01219,153.19595,1.0
4,0,5,0,molt,0.0,0.0,0.0,0.0,0.0,1.0,796.0547,397.72467,765.2857,795.9347,388.45395,0.47375488,40.629993,1.1895438,1136567.9,9842.0,0.45570007,796.0,393.5,4485.0,7.0,32.70325,15.215994,235.01778,302.8951,211.38116,56.0,46.0,61.0,103.22363,90.19086,94.815605,730.0,357.0,235.01778,262.35687,180.4031,262.35687,302.8951,206.40933,180.4031,206.40933,211.38116,4485.0,0.57257366,-0.33791554,-0.74697554,0.6522574,-0.36424336,0.66474587,0.49670884,0.8678363,-0.01185175,863.0,431.0,795.9347,388.45395,-0.62808424,-0.7551902,-0.13436073,0.99086654,-0.13484626,-0.13484626,-0.99086654,462958.0,404506.0,425248.0,137.0,129.0,136.0,-0.07961969,0.09483869,0.44169614,271.99106,371.96722,296.11072,126.62027,119.316444,132.2767,51.0,36.0,62.0,271.99106,314.32553,252.78835,314.32553,371.96722,298.4036,252.78835,298.4036,296.11072,3.150914,2.4946742,1.4330969,1806618.0,1702407.0,1887324.0,145.0,139.0,157.0,-1.9033467,-1.7979013,-1.3388382,129.65338,37.275593,792.0,378.0,11.0,185.2376,511.25693,3.0
5,0,6,0,nymph,0.01,0.31,0.62,0.0,0.06,0.0,960.2486,469.69855,1129.0,967.51526,485.33694,-2.1109204,87.44998,-0.18441215,971532.8,24426.0,0.7226726,965.5,481.0,17652.0,6.0,50.52129,28.323547,132.45465,98.82997,162.80554,2.0,0.0,6.0,26.79379,19.723827,30.238443,907.0,378.0,132.45465,106.87173,128.21924,106.87173,98.82997,112.47306,128.21924,112.47306,162.80554,17652.0,0.58032763,-0.56748426,-0.58410746,0.50126064,-0.3163725,0.80538577,0.64183927,0.7601777,-0.10085781,1025.0,585.0,967.51526,485.33694,2.7260067,6.4153,3.3676803,0.0435693,-0.9990504,0.9990504,0.0435693,472964.0,348165.0,533769.0,116.0,111.0,94.0,1.2607716,1.7677383,1.7242498,810.3609,961.34094,710.61566,106.25379,96.57367,102.008835,26.0,16.0,22.0,810.3609,874.18915,687.3861,874.18915,961.34094,747.9263,687.3861,747.9263,710.61566,-0.68584436,-0.8761319,-0.21332529,1960170.0,1781591.0,1881859.0,144.0,138.0,148.0,-0.7465869,-0.62933415,-0.7109609,203.42075,26.571083,966.0,483.0,107.0,225.19595,2843.106,0.0
6,0,7,0,molt,0.0,0.0,0.0,0.0,0.0,1.0,1333.5703,423.6891,392.4,1335.3375,407.17264,-3.0258808,30.972033,0.37571084,153118.3,4140.0,0.526087,1334.5,415.0,2178.0,5.0,16.03416,12.735941,152.01492,184.21408,166.86966,58.0,47.0,64.0,108.49816,94.964645,97.042244,1305.0,381.0,152.01492,163.04057,136.56665,163.04057,184.21408,152.25906,136.56665,152.25906,166.86966,2178.0,0.555671,-0.40123728,-0.7281747,0.6150969,-0.39085928,0.68475163,0.55936176,0.82839465,-0.029610649,1365.0,450.0,1335.3375,407.17264,1.5030925,0.6946452,0.003788668,-0.38620776,-0.9224118,0.9224118,-0.38620776,236309.0,206833.0,211358.0,137.0,133.0,136.0,-0.9800877,-0.5757205,0.08987117,587.0499,781.6493,1037.943,117.493126,106.79978,112.48532,44.0,21.0,8.0,587.0499,672.3969,739.59644,672.3969,781.6493,863.3677,739.59644,863.3677,1037.943,0.59650636,0.5630456,0.6502066,1068600.0,971344.0,1023054.0,148.0,140.0,158.0,-1.2519743,-1.1927211,-1.1182613,49.24429,24.318335,1331.0,412.0,9.0,89.91169,218.865,0.0
7,0,8,0,larvae-nymph small,0.0,0.0,0.01,0.0,0.99,0.0,1411.3666,469.60342,527.0,1406.0717,472.20062,0.52771074,52.81661,0.614454,152768.5,9768.0,0.7302416,1407.5,471.5,7133.0,5.0,33.846428,17.20557,82.61828,72.95308,104.75042,30.0,9.0,8.0,49.91476,31.422403,30.147062,1342.0,435.0,82.61828,73.13807,64.82706,73.13807,72.95308,67.13051,64.82706,67.13051,104.75042,7133.0,0.56592953,-0.5368328,-0.625727,0.5478606,-0.32228044,0.772,0.6160945,0.7797088,-0.11172154,1474.0,509.0,1406.0717,472.20062,1.5780554,3.4379609,1.6119422,0.9896531,0.14348066,0.14348066,-0.9896531,356042.0,224136.0,215039.0,88.0,75.0,77.0,1.2718874,1.6658641,1.2435155,650.4109,850.58514,687.66187,110.908455,98.940544,103.36413,42.0,22.0,22.0,650.4109,736.9871,608.97675,736.9871,850.58514,698.99274,608.97675,698.99274,687.66187,-0.7745135,-0.88819295,-0.5043809,1458668.0,1301266.0,1359445.0,151.0,141.0,152.0,-0.5802498,-0.47875074,-0.5603243,131.09538,17.416246,1406.0,472.0,78.0,146.71068,1358.4672,0.0
8,0,9,0,larvae-nymph small,0.0,0.0,0.05,0.0,0.94,0.01,1190.4965,480.43192,304.83334,1187.2577,468.8441,0.11537434,53.39747,0.8751029,104992.164,7980.0,0.770802,1188.0,471.5,6151.0,6.0,34.030766,14.692586,76.62091,60.84754,127.76247,19.0,11.0,4.0,40.407578,29.315884,29.81564,1122.0,442.0,76.62091,64.45734,71.83356,64.45734,60.84754,65.682526,71.83356,65.682526,127.76247,6151.0,0.5342064,-0.54641366,-0.6450237,0.47935438,-0.43269196,0.7635424,0.6963066,0.7170842,-0.030778982,1255.0,502.0,1187.2577,468.8441,1.8105904,2.8707507,2.208272,0.9979103,-0.06461372,-0.06461372,-0.9979103,248547.0,180322.0,183396.0,85.0,77.0,92.0,1.2596973,1.4254746,1.3078465,1003.00214,1179.2411,928.1537,108.44311,99.71726,106.78445,32.0,23.0,19.0,1003.00214,1080.1733,905.3992,1080.1733,1179.2411,983.8772,905.3992,983.8772,928.1537,-0.7908549,-0.9917437,-0.68036413,1363889.0,1254144.0,1343028.0,144.0,139.0,155.0,-0.804456,-0.70090646,-0.64007205,128.7051,16.98751,1188.0,471.0,66.0,150.15433,1121.1758,0.0
9,0,10,0,larvae-nymph small,0.0,0.0,0.09,0.0,0.87,0.04,1772.5532,555.28406,493.66666,1771.0264,543.2743,2.0329285,60.911144,1.7193116,698441.25,14322.0,0.689778,1771.5,547.0,9879.0,9.0,39.73655,20.087759,57.07363,69.24518,216.60342,37.0,22.0,9.0,57.257416,42.43132,35.89412,1695.0,501.0,57.07363,58.80971,83.87491,58.80971,69.24518,99.1807,83.87491,99.1807,216.60342,9879.0,0.37594578,-0.6106786,-0.69694793,0.433525,-0.5488215,0.7147384,0.8189755,0.5708472,-0.05841731,1849.0,594.0,1771.0264,543.2743,0.7181457,0.57232875,1.0238963,0.95093405,-0.3093936,-0.3093936,-0.95093405,565646.0,419179.0,354598.0,92.0,78.0,92.0,0.956502,1.0212278,1.2827848,479.87488,623.05536,528.4729,121.51209,112.83547,120.39038,36.0,26.0,35.0,479.87488,540.15314,457.13043,540.15314,623.05536,527.5005,457.13043,527.5005,528.4729,0.6263547,0.12418496,0.3660963,1799108.0,1670642.0,1782500.0,148.0,142.0,153.0,-1.2119877,-1.070625,-0.9508087,161.55495,91.01219,1776.0,543.0,2.0,182.02438,182.02438,0.0
