object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of winged adult,Probability of apterous adult,Probability of nymph,Probability of larvae,Probability of larvae-nymph small,Probability of molt,Defect Center_0,Defect Center_1,Mean Defect Area,Object Center_0,Object Center_1,Kurtosis of Defect Area,Mean Defect Displacement,Skewness of Defect Area,Variance of Defect Area,Convex Hull Area,Convexity,Convex Hull Center_0,Convex Hull Center_1,Object Area,Number of Defects,Radii of the object_0,Radii of the object_1,Variance of Intensity_0,Variance of Intensity_1,Variance of Intensity_2,Minimum intensity_0,Minimum intensity_1,Minimum intensity_2,Mean Intensity_0,Mean Intensity_1,Mean Intensity_2,Bounding Box Minimum_0,Bounding Box Minimum_1,Covariance of Channel Intensity_0,Covariance of Channel Intensity_1,Covariance of Channel Intensity_2,Covariance of Channel Intensity_3,Covariance of Channel Intensity_4,Covariance of Channel Intensity_5,Covariance of Channel Intensity_6,Covariance of Channel Intensity_7,Covariance of Channel Intensity_8,Size in pixels,PrincipalAxes_0,PrincipalAxes_1,PrincipalAxes_2,PrincipalAxes_3,PrincipalAxes_4,PrincipalAxes_5,PrincipalAxes_6,PrincipalAxes_7,PrincipalAxes_8,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1,Kurtosis of Intensity_0,Kurtosis of Intensity_1,Kurtosis of Intensity_2,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,Total Intensity_0,Total Intensity_1,Total Intensity_2,Maximum intensity_0,Maximum intensity_1,Maximum intensity_2,Skewness of Intensity_0,Skewness of Intensity_1,Skewness of Intensity_2,Variance of Intensity in neighborhood_0,Variance of Intensity in neighborhood_1,Variance of Intensity in neighborhood_2,Mean Intensity in neighborhood_0,Mean Intensity in neighborhood_1,Mean Intensity in neighborhood_2,Minimum intensity in neighborhood_0,Minimum intensity in neighborhood_1,Minimum intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_0,Covariance of Channel Intensity in neighborhood_1,Covariance of Channel Intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_3,Covariance of Channel Intensity in neighborhood_4,Covariance of Channel Intensity in neighborhood_5,Covariance of Channel Intensity in neighborhood_6,Covariance of Channel Intensity in neighborhood_7,Covariance of Channel Intensity in neighborhood_8,Kurtosis of Intensity in neighborhood_0,Kurtosis of Intensity in neighborhood_1,Kurtosis of Intensity in neighborhood_2,Total Intensity in neighborhood_0,Total Intensity in neighborhood_1,Total Intensity in neighborhood_2,Maximum intensity in neighborhood_0,Maximum intensity in neighborhood_1,Maximum intensity in neighborhood_2,Skewness of Intensity in neighborhood_0,Skewness of Intensity in neighborhood_1,Skewness of Intensity in neighborhood_2,Euclidean Diameter,Average Branch Length,Center of the Skeleton_0,Center of the Skeleton_1,Number of Branches,Diameter,Length of the Skeleton,Number of Holes
0,0,1,0,larvae-nymph small,0.0,0.0,0.08,0.0,0.92,0.0,1651.5311,205.47984,1295.75,1657.3282,197.99313,-3.9257183,52.50879,0.3170247,1660834.2,12905.0,0.5983727,1655.0,201.0,7722.0,4.0,37.69894,16.685562,52.696518,44.60255,82.52633,23.0,12.0,13.0,45.16628,30.33683,35.814167,1611.0,129.0,52.696518,44.209988,44.770863,44.209988,44.60255,46.29427,44.770863,46.29427,82.52633,7722.0,0.53048116,-0.59732443,-0.6014925,0.5090176,-0.34294137,0.7894886,0.6778575,0.7249791,-0.12212472,1700.0,274.0,1657.3282,197.99313,0.39659446,0.9620206,3.5038455,0.40674105,-0.9135435,0.9135435,0.40674105,348774.0,234261.0,276557.0,77.0,60.0,88.0,0.7392501,0.98748916,1.5885485,950.0536,1203.409,1177.3383,118.92132,109.37714,122.89448,44.0,26.0,31.0,950.0536,1061.1897,984.5843,1061.1897,1203.409,1125.3207,984.5843,1125.3207,1177.3383,-0.8999574,-1.0644181,-0.5615407,1635287.0,1504045.0,1689922.0,164.0,157.0,173.0,-0.71823615,-0.65554273,-0.73981357,155.20631,20.045298,1659.0,201.0,86.0,171.26703,1723.8956,0.0
1,0,2,0,nymph,0.0,0.04,0.5,0.0,0.46,0.0,1309.7716,567.0514,1358.8,1330.7,571.07745,-0.69719225,62.99713,1.0132296,2621493.8,17340.0,0.60818917,1322.5,569.5,10546.0,5.0,43.67505,19.612347,77.35056,56.110455,72.21879,12.0,2.0,5.0,36.529964,24.115685,27.111322,1238.0,519.0,77.35056,60.95993,55.04654,60.95993,56.110455,48.50087,55.04654,48.50087,72.21879,10546.0,0.62729865,-0.48465294,-0.60959655,0.5346654,-0.30112082,0.7895943,0.5662414,0.8212416,-0.07023445,1408.0,621.0,1330.7,571.07745,0.77825284,1.5056908,3.1237712,0.92412263,-0.38209608,-0.38209608,-0.92412263,385245.0,254324.0,285916.0,79.0,64.0,75.0,0.6593313,0.7433127,1.4114554,968.80096,1228.2389,1121.5322,111.01797,101.565285,111.23632,37.0,25.0,20.0,968.80096,1084.2323,978.29456,1084.2323,1228.2389,1102.475,978.29456,1102.475,1121.5322,-1.1351317,-1.2741745,-0.772354,1730215.0,1582895.0,1733618.0,151.0,143.0,162.0,-0.57234937,-0.49706993,-0.5182841,169.04733,56.72361,1324.0,576.0,4.0,197.16652,226.89444,0.0
2,0,3,0,larvae-nymph small,0.0,0.045,0.25666666,0.02,0.66833335,0.01,666.40594,645.37573,1550.0,644.94586,634.3468,1.5067027,62.122566,1.4253519,3767848.0,18369.0,0.5780935,654.0,639.0,10619.0,5.0,40.348675,21.679829,106.814186,99.476265,136.6904,16.0,3.0,11.0,37.449665,26.697052,35.371506,576.0,581.0,106.814186,95.1706,101.35333,95.1706,99.476265,100.832954,101.35333,100.832954,136.6904,10619.0,0.5572936,-0.54229635,-0.6287595,0.54302365,-0.3348187,0.7700791,0.6281315,0.77059144,-0.107887425,733.0,698.0,644.94586,634.3468,1.6378939,2.0546188,1.2697442,0.8732721,-0.4872328,-0.4872328,-0.8732721,397678.0,283496.0,375610.0,83.0,70.0,86.0,1.1324762,1.2280005,1.1465813,749.1949,916.3118,655.89526,110.14012,101.69492,113.87619,32.0,23.0,35.0,749.1949,821.6684,643.0265,821.6684,916.3118,710.8932,643.0265,710.8932,655.89526,-0.7434732,-1.0049843,-0.4145101,1721380.0,1589390.0,1779771.0,143.0,138.0,157.0,-0.74401855,-0.6304429,-0.66837627,150.01334,93.961945,655.0,632.0,2.0,187.92389,187.92389,0.0
3,0,4,0,nymph,0.0,0.11,0.87,0.0,0.02,0.0,1651.7235,665.112,3358.5,1677.615,657.22253,-2.8029568,91.677895,0.52160877,11063492.0,38160.0,0.64795595,1668.5,660.0,24726.0,4.0,62.011185,32.49318,96.274956,51.555904,51.27666,5.0,0.0,6.0,27.446413,18.809351,26.709455,1549.0,581.0,96.274956,63.20312,54.738213,63.20312,51.555904,42.218853,54.738213,42.218853,51.27666,24726.0,0.7128868,-0.5515581,-0.4331005,0.51377696,-0.009571576,0.8578704,0.47731084,0.83408153,-0.27655438,1789.0,740.0,1677.615,657.22253,-0.09542104,1.017925,3.3165512,0.91940016,0.39332348,0.39332348,-0.91940016,678640.0,465080.0,660418.0,64.0,51.0,72.0,0.71118516,0.8758987,1.415308,1213.8927,1466.5853,1292.3889,114.22753,105.13739,117.39221,34.0,22.0,26.0,1213.8927,1326.5797,1197.1565,1326.5797,1466.5853,1324.5724,1197.1565,1324.5724,1292.3889,-1.1031245,-1.2136576,-0.8120273,2473483.0,2276645.0,2542011.0,157.0,150.0,168.0,-0.6715763,-0.61674184,-0.6675629,252.23006,31.902514,1668.0,654.0,140.0,279.664,4466.352,0.0
4,0,5,0,nymph,0.0,0.1,0.9,0.0,0.0,0.0,890.88794,781.0618,3462.4,895.01117,762.02185,-2.4041495,96.25554,0.7491759,18988140.0,47236.0,0.63349986,893.5,769.0,29924.0,5.0,67.61271,35.78597,127.84869,77.42594,100.102905,1.0,0.0,0.0,26.662779,17.37505,26.207994,796.0,649.0,127.84869,90.826515,90.65716,90.826515,77.42594,73.134026,90.65716,73.134026,100.102905,29924.0,0.65790343,-0.5486403,-0.5159039,0.5089451,-0.1810312,0.8415477,0.5551017,0.8162239,-0.16012675,992.0,890.0,895.01117,762.02185,-0.060666054,1.421953,5.3371964,0.5657799,-0.8245563,0.8245563,0.5657799,797857.0,519931.0,784248.0,77.0,69.0,89.0,0.72373635,1.0200098,1.924642,871.89526,1111.1826,818.3004,111.031624,102.29876,112.77631,27.0,17.0,29.0,871.89526,977.05615,786.0239,977.05615,1111.1826,891.0139,786.0239,891.0139,818.3004,-0.7944901,-0.97382635,-0.53303885,2611908.0,2406476.0,2652950.0,145.0,139.0,157.0,-0.7924533,-0.71896523,-0.6737402,282.61987,29.479174,900.0,770.0,164.0,303.78888,4834.5845,0.0
5,0,6,0,molt,0.0,0.0,0.0,0.0,0.0,1.0,1393.8901,674.4902,42.5,1394.0765,678.74866,-0.6130114,11.404964,1.0909677,1468.7,621.0,0.589372,1394.0,677.0,366.0,6.0,6.8543825,5.308287,196.9487,268.15958,132.61612,82.0,68.0,79.0,111.19399,98.55464,102.49727,1381.0,666.0,196.9487,226.52081,143.40627,226.52081,268.15958,171.37993,143.40627,171.37993,132.61612,366.0,0.57859886,-0.38698527,-0.7179594,0.6795471,-0.25806844,0.6867434,0.45104223,0.88523614,-0.11365661,1408.0,689.0,1394.0765,678.74866,-1.0911641,-1.1867098,-0.86142504,0.99008834,0.14044593,0.14044593,-0.99008834,40697.0,36071.0,37514.0,139.0,130.0,131.0,-0.26028526,-0.18261191,0.0012319426,363.40186,491.06628,398.13452,126.658775,118.75828,131.04619,65.0,53.0,74.0,363.40186,415.915,331.28192,415.915,491.06628,397.94382,331.28192,397.94382,398.13452,0.24491213,-0.052813593,-0.48292044,658119.0,617068.0,680916.0,148.0,142.0,164.0,-1.1586522,-1.0971618,-0.7771029,22.135944,27.384777,1394.0,683.0,1.0,31.79899,48.870056,1.0
6,0,7,0,larvae-nymph small,0.0,0.01,0.06,0.01,0.92,0.0,1098.5115,708.3167,956.0,1086.894,717.2831,0.30766684,58.47528,1.1509918,651984.7,12320.0,0.68961036,1090.5,714.5,8496.0,4.0,38.93584,17.573914,117.438156,67.536415,108.34163,19.0,11.0,7.0,42.30732,31.661135,32.122997,1014.0,675.0,117.438156,84.639336,80.77517,84.639336,67.536415,65.82887,80.77517,65.82887,108.34163,8496.0,0.6465495,-0.53095514,-0.5477776,0.49602005,-0.25295737,0.83064836,0.5796014,0.808764,-0.09981493,1168.0,755.0,1086.894,717.2831,0.7799302,1.2237204,2.9033673,0.9789433,0.20413253,0.20413253,-0.9789433,359443.0,268993.0,272917.0,84.0,68.0,86.0,1.0341297,1.1303548,1.4540677,1082.7723,1241.5923,1135.9263,108.70791,100.55782,110.45017,20.0,12.0,20.0,1082.7723,1151.8878,1058.157,1151.8878,1241.5923,1135.3165,1058.157,1135.3165,1135.9263,-0.81958735,-1.0788851,-0.9146538,1521802.0,1407709.0,1546192.0,148.0,140.0,160.0,-0.75733817,-0.6268255,-0.5753102,154.93224,22.790268,1091.0,717.0,78.0,167.49748,1777.6409,0.0
7,0,8,0,nymph,0.0,0.21166666,0.7183333,0.0,0.07,0.0,1921.358,751.7579,1733.75,1902.9471,752.86346,1.1047895,77.4238,0.06132136,952240.94,21094.0,0.67123353,1909.0,752.5,14159.0,4.0,48.505325,23.71516,99.270935,66.06191,98.033615,7.0,2.0,7.0,30.2289,21.131647,30.23215,1810.0,700.0,99.270935,73.80326,78.48037,73.80326,66.06191,66.627815,78.48037,66.627815,98.033615,14159.0,0.61997485,-0.56574976,-0.54365283,0.5060754,-0.24116287,0.82808703,0.5995989,0.7885225,-0.1367971,2009.0,806.0,1902.9471,752.86346,1.0423667,4.661711,4.1354775,0.98813623,-0.15358002,-0.15358002,-0.98813623,428011.0,299203.0,428057.0,99.0,97.0,86.0,0.8664699,1.3602359,1.7794656,1119.2651,1370.5804,1161.4124,113.43099,103.39191,114.27637,32.0,19.0,24.0,1119.2651,1228.9832,1062.5719,1228.9832,1370.5804,1187.0775,1062.5719,1187.0775,1161.4124,-1.0381033,-1.1971179,-0.90878826,1993890.0,1817423.0,2008750.0,162.0,156.0,168.0,-0.60503584,-0.5161755,-0.48981953,186.45375,22.955885,1909.0,755.0,123.0,215.95332,2823.574,0.0
8,0,9,0,apterous adult,0.02,0.48,0.48,0.0,0.02,0.0,1425.4186,790.8472,1320.0,1414.4053,791.07404,-1.2547883,82.94716,0.086524144,1384942.4,24265.0,0.67360395,1418.0,791.0,16345.0,6.0,52.30066,25.37076,126.865776,69.990974,86.66627,3.0,0.0,3.0,29.464056,18.605446,26.802141,1313.0,734.0,126.865776,85.358376,79.11176,85.358376,69.990974,64.16207,79.11176,64.16207,86.66627,16345.0,0.68257856,-0.5758919,-0.44992784,0.5075037,-0.06946953,0.8588446,0.5258579,0.8145689,-0.24484886,1524.0,849.0,1414.4053,791.07404,3.2778409,14.025787,11.277692,0.9946216,0.103575565,0.103575565,-0.9946216,481590.0,304106.0,438081.0,132.0,125.0,115.0,1.1902094,2.217801,2.5111518,1004.77124,1313.2666,1106.7814,113.90604,104.336044,115.816536,32.0,18.0,12.0,1004.77124,1139.7748,998.0074,1139.7748,1313.2666,1152.818,998.0074,1152.818,1106.7814,-0.88895893,-1.0287108,-0.54966116,2116488.0,1938668.0,2151987.0,150.0,144.0,164.0,-0.7940521,-0.7285338,-0.77047026,211.41902,21.814438,1421.0,793.0,128.0,229.29646,2792.248,0.0
9,0,10,0,nymph,0.08,0.405,0.505,0.0,0.01,0.0,625.0406,820.06494,2135.0,610.47925,803.9402,1.2670585,99.364044,1.3440697,6895573.5,37152.0,0.65520024,615.5,809.5,24342.0,6.0,64.32352,30.76915,199.48721,176.13391,358.60138,0.0,0.0,3.0,28.48788,20.810163,33.48583,487.0,738.0,199.48721,179.33499,237.90549,179.33499,176.13391,229.50941,237.90549,229.50941,358.60138,24342.0,0.51607037,-0.6012267,-0.61008024,0.49031308,-0.37665954,0.7859521,0.7023279,0.7047369,-0.100406475,745.0,882.0,610.47925,803.9402,7.2192,11.123429,3.226165,0.96488464,-0.26267406,-0.26267406,-0.96488464,693452.0,506561.0,815112.0,134.0,124.0,127.0,2.1596484,2.775448,1.8938955,651.24963,779.38055,607.014,117.6029,110.531654,122.10407,21.0,14.0,37.0,651.24963,706.9968,553.62787,706.9968,779.38055,610.281,553.62787,610.281,607.014,0.3393757,0.07811307,-0.18561798,2654415.0,2494810.0,2756011.0,143.0,137.0,156.0,-1.2652233,-1.2050163,-0.858579,257.47232,20.779306,619.0,802.0,163.0,293.37973,3469.5244,1.0
