object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of windget adult,Probability of apterous adult,Probability of nymph,Probability of larvae,Probability of larvae-nymph small,Probability of molt,Euclidean Diameter,Length of the Skeleton,Center of the Skeleton_0,Center of the Skeleton_1,Diameter,Number of Holes,Number of Branches,Average Branch Length,Convex Hull Area,Object Area,Convex Hull Center_0,Convex Hull Center_1,Defect Center_0,Defect Center_1,Kurtosis of Defect Area,Mean Defect Displacement,Mean Defect Area,Number of Defects,Variance of Defect Area,Skewness of Defect Area,Object Center_0,Object Center_1,Convexity,Covariance of Channel Intensity_0,Covariance of Channel Intensity_1,Covariance of Channel Intensity_2,Covariance of Channel Intensity_3,Covariance of Channel Intensity_4,Covariance of Channel Intensity_5,Covariance of Channel Intensity_6,Covariance of Channel Intensity_7,Covariance of Channel Intensity_8,Bounding Box Minimum_0,Bounding Box Minimum_1,Minimum intensity_0,Minimum intensity_1,Minimum intensity_2,Variance of Intensity_0,Variance of Intensity_1,Variance of Intensity_2,Size in pixels,Center of the object_0,Center of the object_1,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,PrincipalAxes_0,PrincipalAxes_1,PrincipalAxes_2,PrincipalAxes_3,PrincipalAxes_4,PrincipalAxes_5,PrincipalAxes_6,PrincipalAxes_7,PrincipalAxes_8,Bounding Box Maximum_0,Bounding Box Maximum_1,Skewness of Intensity_0,Skewness of Intensity_1,Skewness of Intensity_2,Mean Intensity_0,Mean Intensity_1,Mean Intensity_2,Radii of the object_0,Radii of the object_1,Kurtosis of Intensity_0,Kurtosis of Intensity_1,Kurtosis of Intensity_2,Total Intensity_0,Total Intensity_1,Total Intensity_2,Maximum intensity_0,Maximum intensity_1,Maximum intensity_2,Covariance of Channel Intensity in neighborhood_0,Covariance of Channel Intensity in neighborhood_1,Covariance of Channel Intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_3,Covariance of Channel Intensity in neighborhood_4,Covariance of Channel Intensity in neighborhood_5,Covariance of Channel Intensity in neighborhood_6,Covariance of Channel Intensity in neighborhood_7,Covariance of Channel Intensity in neighborhood_8,Minimum intensity in neighborhood_0,Minimum intensity in neighborhood_1,Minimum intensity in neighborhood_2,Variance of Intensity in neighborhood_0,Variance of Intensity in neighborhood_1,Variance of Intensity in neighborhood_2,Skewness of Intensity in neighborhood_0,Skewness of Intensity in neighborhood_1,Skewness of Intensity in neighborhood_2,Mean Intensity in neighborhood_0,Mean Intensity in neighborhood_1,Mean Intensity in neighborhood_2,Kurtosis of Intensity in neighborhood_0,Kurtosis of Intensity in neighborhood_1,Kurtosis of Intensity in neighborhood_2,Total Intensity in neighborhood_0,Total Intensity in neighborhood_1,Total Intensity in neighborhood_2,Maximum intensity in neighborhood_0,Maximum intensity in neighborhood_1,Maximum intensity in neighborhood_2
10,0,11,0,nymph,0.0,0.28,0.39166665,0.0,0.32833335,0.0,183.21571,2938.174,832.0,592.0,228.30865,0.0,116.0,25.329086,27936.0,18283.0,831.5,582.5,847.44714,571.14545,1.7205833,79.51413,1930.6,5.0,5899952.0,1.4561341,823.0803,588.49493,0.6544602,61.692833,55.290115,63.79954,55.290115,58.584805,67.43476,63.79954,67.43476,110.89545,735.0,511.0,11.0,1.0,4.0,61.692833,58.584805,110.89545,18283.0,823.0803,588.49493,0.8922629,0.45151624,0.45151624,-0.8922629,0.50363684,-0.61313164,-0.60862106,0.5084407,-0.35920084,0.78260005,0.698454,0.7035939,-0.1308343,929.0,655.0,0.8154957,0.9275659,1.5154248,34.32117,20.871902,29.298365,51.045452,29.39743,0.72570604,1.1987449,2.8382132,627494.0,381601.0,535662.0,75.0,61.0,86.0,985.472,1091.024,821.8491,1091.024,1225.7664,919.66315,821.8491,919.66315,817.22363,15.0,6.0,27.0,985.472,1225.7664,817.22363,-0.6108988,-0.53267866,-0.4598571,105.551216,95.989525,110.02911,-1.0263335,-1.1810846,-0.7258613,1965047.0,1787037.0,2048412.0,143.0,138.0,159.0
11,0,12,0,larvae-nymph small,0.0,0.2375,0.2675,0.0,0.495,0.0,200.5617,1897.8612,1411.0,670.0,219.00714,0.0,99.0,19.170315,21279.0,10499.0,1411.0,670.0,1414.1614,672.851,-5.919075,54.366714,2695.0,4.0,9240501.0,0.013002433,1407.754,667.0727,0.49339724,85.25837,73.72745,82.64592,73.72745,73.80078,83.55801,82.64592,83.55801,135.12544,1325.0,609.0,11.0,3.0,9.0,85.25837,73.80078,135.12544,10499.0,1407.754,667.0727,0.87508565,0.4839681,0.4839681,-0.87508565,0.52933675,-0.6100113,-0.58965147,0.50855595,-0.3281697,0.7960374,0.67909753,0.7212426,-0.13651259,1498.0,732.0,0.6215029,0.9919964,1.418171,38.852844,25.912945,31.690924,48.283134,17.764132,0.71079916,2.1224098,2.6989148,407916.0,272060.0,332723.0,82.0,82.0,94.0,895.51483,985.52423,842.60974,985.52423,1108.9047,954.9371,842.60974,954.9371,953.00226,30.0,24.0,29.0,895.51483,1108.9047,953.00226,-0.6747965,-0.5515205,-0.43327832,111.25993,101.85739,115.15899,-0.86866647,-1.1198732,-0.8443136,1861490.0,1704176.0,1926725.0,149.0,143.0,164.0
12,0,13,0,molt,0.0,0.0,0.0,0.0,0.0,1.0,27.802877,201.40916,1493.0,632.0,39.384777,0.0,22.0,9.154962,992.0,605.0,1494.0,633.5,1494.8656,636.801,-5.113893,15.301683,96.75,4.0,3826.25,-0.10140838,1493.4463,631.3884,0.609879,150.10315,159.2563,80.70741,159.2563,178.12137,90.19949,80.70741,90.19949,84.56873,1479.0,618.0,68.0,53.0,78.0,150.10315,178.12137,84.56873,605.0,1493.4463,631.3884,0.33820152,-0.9410737,0.9410737,0.33820152,0.6222112,-0.29197538,-0.7263633,0.68151224,-0.25454542,0.68611056,0.3852198,0.92193115,-0.04060377,1510.0,650.0,-0.033165786,0.36040685,0.7581314,99.431404,84.88099,93.84297,7.6301355,6.667145,-0.12195123,-0.045690183,-0.044627625,60156.0,51353.0,56775.0,129.0,122.0,121.0,457.8558,556.8317,480.2011,556.8317,694.8337,605.08057,480.2011,605.08057,653.4665,58.0,37.0,40.0,457.8558,694.8337,653.4665,-0.56783366,-0.49350354,-0.49093083,116.4643,105.68787,116.82516,-0.8406181,-1.0387766,-0.53815854,657441.0,596608.0,659478.0,146.0,139.0,158.0
13,0,14,0,apterous adult,0.03,0.56916666,0.26,0.0,0.14083333,0.0,255.0,395.3625,415.0,752.0,282.23758,0.0,3.0,131.78749,39474.0,25960.0,414.5,763.0,401.06934,776.651,-0.2871983,105.68876,1930.5714,7.0,4391583.5,0.7080472,421.4916,755.8937,0.6576481,164.9321,134.57896,151.13777,134.57896,126.28971,133.18294,151.13777,133.18294,180.83066,286.0,687.0,8.0,0.0,7.0,164.9321,126.28971,180.83066,25960.0,421.4916,755.8937,0.9889008,0.14857726,0.14857726,-0.9889008,0.5940812,-0.52390945,-0.61039853,0.51802754,-0.33134848,0.7885783,0.6153982,0.7846828,-0.074551605,544.0,840.0,1.4158286,2.0899463,2.1654377,33.36795,20.017605,31.921225,61.897434,34.289078,2.873177,6.81791,6.298072,866232.0,519657.0,828675.0,118.0,113.0,119.0,695.4942,832.0974,657.966,832.0974,1012.6303,798.6365,657.966,798.6365,705.2817,33.0,14.0,29.0,695.4942,1012.6303,705.2817,-1.1318281,-1.0812324,-0.90627503,114.353676,104.755936,121.18211,-0.17300695,-0.35516945,-0.17660886,2634137.0,2413053.0,2791430.0,143.0,135.0,160.0
14,0,15,0,larvae-nymph small,0.0,0.252,0.16666666,0.0,0.58133334,0.0,200.47194,2983.6003,1483.0,843.0,215.29141,0.0,126.0,23.679369,25120.0,14827.0,1481.5,842.0,1487.69,847.67596,-3.3107557,68.32145,2058.6,5.0,6378837.0,0.5952523,1477.2029,838.0597,0.5902468,108.87877,100.067116,80.56011,100.067116,109.27669,88.7532,80.56011,88.7532,112.82187,1402.0,764.0,22.0,4.0,3.0,108.87877,109.27669,112.82187,14827.0,1477.2029,838.0597,0.73503196,0.67803246,0.67803246,-0.73503196,0.57721364,-0.5261163,-0.62452066,0.59436613,-0.25375125,0.76311153,0.5599583,0.81167233,-0.16623703,1562.0,921.0,0.76005316,0.85273,1.6108413,49.417347,26.314291,26.585688,48.875282,24.983143,0.013538262,0.4029756,3.1554136,732711.0,390162.0,394186.0,86.0,79.0,85.0,629.2613,773.07074,780.93225,773.07074,980.43994,1002.0507,780.93225,1002.0507,1136.2874,44.0,23.0,22.0,629.2613,980.43994,1136.2874,-0.77406204,-0.6196411,-0.6235376,117.850655,105.32519,116.183876,-0.6778507,-1.0097376,-0.6595172,2068279.0,1848457.0,2039027.0,151.0,143.0,165.0
15,0,16,0,nymph,0.01,0.3,0.4908333,0.0,0.19916666,0.0,228.98035,329.52185,1068.0,891.0,256.16653,0.0,4.0,82.38046,28272.0,19361.0,1058.5,887.5,1042.2144,901.56775,1.8330355,84.656975,2227.75,4.0,4920118.0,1.3316615,1065.9956,881.02527,0.68481183,74.9045,58.492596,63.882236,58.492596,55.039715,61.38469,63.882236,61.38469,109.01064,997.0,774.0,11.0,1.0,3.0,74.9045,55.039715,109.01064,19361.0,1065.9956,881.02527,0.22804432,-0.97365075,0.97365075,0.22804432,0.5502845,-0.6253373,-0.5532994,0.4898799,-0.29482725,0.8204234,0.6761691,0.72251654,-0.14410132,1121.0,1002.0,0.4245949,0.62794185,1.7100499,35.845875,20.884768,27.60689,56.77277,27.909016,-0.3477069,0.35734782,3.4044738,694012.0,404350.0,534497.0,70.0,60.0,84.0,893.6457,988.61707,814.72314,988.61707,1111.0048,919.99927,814.72314,919.99927,882.4293,26.0,16.0,30.0,893.6457,1111.0048,882.4293,-0.84553516,-0.76498777,-0.59789884,111.56511,102.84689,117.023636,-0.66288143,-0.8620732,-0.6650066,2242124.0,2066914.0,2351824.0,146.0,139.0,160.0
16,0,17,0,molt,0.0,0.01,0.025,0.02,0.105,0.84,116.72617,587.77167,1222.0,846.0,177.95332,4.0,6.0,69.29121,12750.0,5555.0,1226.5,843.0,1226.339,848.5362,2.015445,44.22291,799.44446,9.0,1242656.5,1.6536658,1226.7085,835.82935,0.43568626,208.80885,219.6959,182.88904,219.6959,241.7534,200.45456,182.88904,200.45456,225.35393,1176.0,781.0,48.0,35.0,50.0,208.80885,241.7534,225.35393,5555.0,1226.7085,835.82935,0.16926388,-0.9855708,0.9855708,0.16926388,0.5626773,-0.4160145,-0.71437114,0.6094374,-0.3751204,0.69847745,0.55855197,0.82838196,-0.04246303,1278.0,906.0,0.16062897,0.4968501,0.87950295,97.2477,82.724754,86.20738,34.213734,23.145126,0.543389,0.6673389,0.85858697,540211.0,459536.0,478882.0,140.0,132.0,140.0,391.37604,453.5204,474.258,453.5204,538.01227,566.2044,474.258,566.2044,689.5205,39.0,27.0,47.0,391.37604,538.01227,689.5205,-1.0350076,-0.8576969,-0.7162244,122.23476,112.959045,123.65992,0.16640167,-0.42945066,-0.61972684,2119184.0,1958371.0,2143892.0,148.0,141.0,162.0
17,0,18,0,larvae-nymph small,0.0,0.16,0.1,0.0,0.74,0.0,166.43317,1912.2094,1720.0,870.0,189.29646,0.0,91.0,21.01329,14872.0,10291.0,1722.0,875.5,1714.048,886.6158,2.218586,65.53523,1145.25,4.0,1164847.6,1.494955,1725.5398,870.5518,0.6919715,76.67043,61.101646,51.624,61.101646,58.61065,53.139053,51.624,53.139053,85.57658,1638.0,832.0,26.0,10.0,7.0,76.67043,58.61065,85.57658,10291.0,1725.5398,870.5518,0.9724283,0.23320198,0.23320198,-0.9724283,0.5920293,-0.5762027,-0.56346416,0.53971696,-0.23575394,0.8081619,0.59850395,0.78256667,-0.17141312,1807.0,920.0,0.8823492,1.0611249,1.3808968,48.076084,28.471188,31.460304,42.811237,19.536646,0.50004923,1.2450657,2.8700855,494751.0,292997.0,323758.0,85.0,63.0,82.0,728.5679,843.6723,851.7821,843.6723,997.1349,1014.37775,851.7821,1014.37775,1107.2988,42.0,29.0,29.0,728.5679,997.1349,1107.2988,-0.90032727,-0.80187726,-0.7524178,119.45064,109.00734,122.22119,-0.5435552,-0.77939475,-0.59912586,1822100.0,1662798.0,1864362.0,151.0,144.0,168.0
18,0,19,0,molt,0.0,0.0,0.0,0.09,0.04,0.87,38.28838,72.18377,1414.0,897.0,46.870056,1.0,5.0,13.871068,945.0,354.0,1417.0,894.0,1417.7327,893.2403,-1.1741083,10.473433,118.2,5.0,23344.7,0.94882864,1415.7769,895.2684,0.37460318,168.08469,221.60045,234.83015,221.60045,306.6854,319.9738,234.83015,319.9738,361.80722,1400.0,881.0,86.0,64.0,75.0,168.08469,306.6854,361.80722,354.0,1415.7769,895.2684,0.89067787,0.4546349,0.4546349,-0.89067787,0.44587556,-0.4072324,-0.7970927,0.6070052,-0.5168956,0.6036254,0.6578295,0.75298125,-0.01672106,1435.0,908.0,-0.11083641,0.23398745,0.24470676,113.38701,94.25141,108.05932,11.219678,3.5034034,-1.3211491,-1.2058612,-1.2148027,40139.0,33365.0,38253.0,137.0,133.0,148.0,505.6643,649.25775,711.7635,649.25775,855.45215,931.9049,711.7635,931.9049,1092.5596,39.0,24.0,24.0,505.6643,855.45215,1092.5596,-1.3910288,-1.1592256,-1.1267892,125.025055,114.1136,128.34377,1.093217,0.11038179,0.3224903,718644.0,655925.0,737720.0,148.0,142.0,165.0
19,0,20,0,nymph,0.0,0.255,0.435,0.0,0.31,0.0,192.89894,2457.3953,573.0,987.0,214.61017,0.0,117.0,21.003378,22035.0,15163.0,567.0,988.0,558.5228,999.1778,2.8248847,78.329926,1718.0,4.0,1437810.0,1.6862134,570.8419,982.93414,0.6881325,113.0141,79.65146,88.81616,79.65146,66.553635,76.73831,88.81616,76.73831,136.14444,511.0,891.0,16.0,0.0,0.0,113.0141,66.553635,136.14444,15163.0,570.8419,982.93414,0.18870585,-0.98203367,0.98203367,0.18870585,0.5955383,-0.6313142,-0.49676606,0.47139728,-0.22608784,0.85244876,0.65047574,0.74184006,-0.16295584,624.0,1086.0,0.5794391,0.9171858,1.6040895,41.373146,18.782959,28.58069,48.658104,25.417883,0.04438038,1.0264459,2.4794145,627341.0,284806.0,433369.0,86.0,65.0,85.0,633.2545,780.9888,586.42865,780.9888,985.98096,742.78876,586.42865,742.78876,663.36707,39.0,19.0,30.0,633.2545,985.98096,663.36707,-0.9728832,-0.8607985,-0.7353994,112.43229,100.74759,116.2825,-0.30064496,-0.58667415,-0.23662475,1995111.0,1787766.0,2063433.0,143.0,136.0,156.0
20,0,21,0,molt,0.0,0.0,0.0,0.12,0.0,0.88,18.439089,86.497475,1285.0,910.0,23.31371,0.0,14.0,6.178391,323.0,215.0,1286.0,909.0,1288.4907,908.5093,2.9187372,9.121834,27.0,4.0,458.0,1.5862671,1284.7488,909.2465,0.6656347,31.689909,32.55909,20.259838,32.55909,38.932526,24.641407,20.259838,24.641407,32.68201,1277.0,901.0,102.0,85.0,91.0,31.689909,38.932526,32.68201,215.0,1284.7488,909.2465,0.8062025,0.59163976,0.59163976,-0.8062025,0.5686599,-0.41141173,-0.7122965,0.6474729,-0.31022412,0.69608897,0.50735074,0.8570306,-0.08996592,1296.0,918.0,0.27174696,0.66014725,0.38381395,113.45581,96.91628,101.8279,4.8878803,3.6265984,-0.34047675,0.30697063,-0.51343745,24393.0,20837.0,21893.0,129.0,118.0,116.0,185.92526,237.31824,193.62341,237.31824,317.5051,263.14145,193.62341,263.14145,274.5018,68.0,53.0,71.0,185.92526,317.5051,274.5018,-1.1905816,-0.91364306,-0.39218897,126.25312,116.39205,126.42497,1.123323,0.105863765,-0.122151494,556145.0,512707.0,556902.0,147.0,141.0,161.0
21,0,22,0,molt,0.0,0.0,0.0,0.08,0.14,0.78,14.764823,430.93103,1220.0,936.0,61.455845,0.0,45.0,9.576245,2700.0,1760.0,1221.5,939.5,1224.9309,943.52875,1.8361554,26.471994,235.0,4.0,10516.667,1.0369474,1219.6676,937.34827,0.65185183,109.51642,100.63824,45.715427,100.63824,98.767,43.789078,45.715427,43.789078,91.26285,1195.0,915.0,39.0,26.0,39.0,109.51642,98.767,91.26285,1760.0,1219.6676,937.34827,0.9989477,-0.045864098,-0.045864098,-0.9989477,0.66235983,-0.29910013,-0.6868905,0.6287274,-0.27666488,0.72674507,0.40740803,0.91323364,-0.0048007336,1249.0,965.0,-0.32792336,-0.57189924,0.44299886,74.775,61.243183,65.68977,12.540122,11.440007,0.2111137,0.3818666,0.3329983,131604.0,107788.0,115614.0,103.0,85.0,100.0,464.27325,523.8347,510.4772,523.8347,605.716,592.5596,510.4772,592.5596,666.0262,54.0,42.0,50.0,464.27325,605.716,666.0262,-0.16174076,0.015243401,0.058967043,108.88706,97.80745,104.83294,-1.1527069,-1.2920861,-1.2595408,832986.0,748227.0,801972.0,145.0,138.0,157.0
22,0,23,0,larvae-nymph small,0.0,0.01,0.0,0.0,0.87,0.12,127.78106,398.73,313.0,977.0,137.2376,0.0,21.0,18.987144,8900.0,2926.0,317.5,981.0,318.70605,982.6222,-4.6993966,30.688536,1493.5,4.0,3057715.0,0.22758724,315.0376,977.688,0.32876405,53.4512,47.94655,68.2259,47.94655,51.75852,72.01482,68.2259,72.01482,145.60397,268.0,937.0,20.0,9.0,16.0,53.4512,51.75852,145.60397,2926.0,315.0376,977.688,0.7544312,-0.65637916,-0.65637916,-0.7544312,0.4360722,-0.6437854,-0.62879354,0.44613275,-0.45216542,0.7723419,0.78154117,0.6173222,-0.090037,368.0,1026.0,0.4774789,0.92187995,1.1613272,45.048187,26.669516,41.83698,32.894108,7.7040453,0.7738977,1.4641719,1.1540453,131811.0,78035.0,122415.0,81.0,63.0,91.0,536.52094,636.19543,557.1285,636.19543,770.07043,678.5782,557.1285,678.5782,729.80475,45.0,22.0,35.0,536.52094,770.07043,729.80475,-0.9116841,-0.7628015,-0.488004,111.41185,99.91664,110.839355,-0.2897573,-0.57465494,-0.5584512,1267087.0,1136352.0,1260576.0,140.0,133.0,156.0
23,0,24,0,molt,0.0,0.0,0.0,0.0,0.49,0.51,65.36819,370.0904,1325.0,963.0,82.35534,0.0,36.0,10.280289,2520.0,1546.0,1324.5,963.0,1331.9446,962.1314,-1.0286521,24.382921,243.5,4.0,68836.336,0.90463006,1319.8098,963.54724,0.6134921,100.345795,100.51913,97.397125,100.51913,113.61642,110.239655,97.397125,110.239655,157.85439,1289.0,946.0,37.0,22.0,28.0,100.345795,113.61642,157.85439,1546.0,1319.8098,963.54724,0.97023875,0.24215023,0.24215023,-0.97023875,0.5158973,-0.5230388,-0.6784397,0.5633619,-0.38947332,0.7286521,0.6453475,0.7581167,-0.09373187,1361.0,981.0,0.3047395,0.33829466,0.7163853,60.01617,42.217335,50.36158,18.400122,7.0963845,-0.63027066,-0.71926934,-0.32338327,92785.0,65268.0,77859.0,90.0,73.0,86.0,513.1314,607.502,490.8258,607.502,736.6955,595.94006,490.8258,595.94006,569.07104,49.0,27.0,40.0,513.1314,736.6955,569.07104,-0.9784307,-0.92699397,-0.9548825,120.527824,110.5272,123.47869,-0.28760338,-0.46136817,0.29507393,961571.0,881786.0,985113.0,147.0,140.0,160.0
24,0,25,0,molt,0.0,0.0,0.0,0.05,0.07,0.88,108.67382,306.4508,1209.0,1022.0,123.84062,1.0,7.0,29.17085,4360.0,2390.0,1206.5,1020.0,1204.4127,1020.6376,0.2987556,29.820007,328.33334,6.0,160490.27,1.2857106,1208.2205,1019.4745,0.54816514,203.99553,206.55618,215.04738,206.55618,216.7604,224.46474,215.04738,224.46474,262.03452,1187.0,966.0,60.0,50.0,53.0,203.99553,216.7604,262.03452,2390.0,1208.2205,1019.4745,-0.115979336,-0.9932516,0.9932516,-0.115979336,0.54727864,-0.4939399,-0.6756548,0.56695545,-0.3750515,0.7334152,0.6156684,0.7844487,-0.074784264,1227.0,1075.0,0.9697816,1.1149734,0.77652836,85.806274,73.22092,81.98536,27.507656,7.9770794,0.47734186,0.95887625,0.27503207,205077.0,174998.0,195945.0,136.0,130.0,142.0,535.21826,603.951,597.8815,603.951,696.4172,693.1114,597.8815,693.1114,792.1974,42.0,26.0,39.0,535.21826,696.4172,792.1974,-0.4951423,-0.34329623,-0.15931375,114.005135,103.99344,114.470474,-0.87766016,-1.1589193,-1.0150094,1198764.0,1093491.0,1203657.0,149.0,141.0,161.0
25,0,26,0,molt,0.0,0.0,0.0,0.02,0.01,0.97,33.37664,151.02438,1168.0,983.0,41.55635,0.0,21.0,7.1916375,805.0,468.0,1165.0,985.0,1163.3976,988.3294,1.8195252,14.100943,84.25,4.0,4146.9165,1.4764892,1166.1538,982.60254,0.5813665,98.63406,111.902695,68.65961,111.902695,137.7604,77.23757,68.65961,77.23757,68.70829,1154.0,968.0,82.0,62.0,76.0,98.63406,137.7604,68.70829,468.0,1166.1538,982.60254,0.16411507,-0.9864412,0.9864412,0.16411507,0.58238137,-0.1424144,-0.8003437,0.68600154,-0.44213915,0.5778536,0.43615797,0.88556826,0.1597971,1177.0,1003.0,1.2507305,1.3878434,0.95549315,94.523506,78.54915,91.209404,8.360196,5.1260047,0.56345296,1.3423855,0.28503144,44237.0,36761.0,42686.0,126.0,120.0,117.0,422.03186,484.01492,359.9532,484.01492,575.30396,427.74393,359.9532,427.74393,421.53616,53.0,38.0,65.0,422.03186,575.30396,421.53616,-0.59359914,-0.3452717,-0.1147987,114.136925,104.01202,114.59578,-0.5733293,-1.069731,-0.89249843,626840.0,571234.0,629360.0,145.0,138.0,157.0
26,0,27,0,larvae-nymph small,0.0,0.01,0.0,0.0,0.99,0.0,142.07744,1324.119,407.0,1059.0,161.82338,0.0,82.0,16.147793,13200.0,6730.0,418.5,1056.5,423.21005,1050.5132,-1.4802532,48.45561,1617.5,4.0,3141723.0,0.80417573,413.97192,1062.2556,0.5098485,73.97187,62.79581,73.564186,62.79581,61.963932,71.773964,73.564186,71.773964,122.28785,369.0,991.0,21.0,9.0,7.0,73.97187,61.963932,122.28785,6730.0,413.97192,1062.2556,0.5780468,-0.8160036,0.8160036,0.5780468,0.52665496,-0.5984943,-0.60368794,0.49382132,-0.3626463,0.7903342,0.6919357,0.7143474,-0.10455975,469.0,1123.0,0.9391977,0.9067402,0.77735704,43.774147,28.0104,35.103268,37.02342,15.072411,0.9176897,0.70668334,0.27702895,294600.0,188510.0,236245.0,79.0,61.0,77.0,633.5888,717.64124,611.66565,717.64124,826.4434,702.7665,611.66565,702.7665,700.3383,29.0,20.0,36.0,633.5888,826.4434,700.3383,-0.93541867,-0.80117637,-0.6091659,111.585915,101.45935,114.81254,-0.34753522,-0.68622833,-0.6405967,1498822.0,1362802.0,1542162.0,143.0,136.0,156.0
27,0,28,0,nymph,0.01,0.33,0.58,0.0,0.08,0.0,239.28226,4261.0825,797.0,1067.0,257.5391,0.0,138.0,30.87741,34560.0,23843.0,796.5,1072.5,808.6905,1083.1658,1.6048304,99.89702,1786.1666,6.0,3329033.2,1.0568312,791.02057,1067.7059,0.68990165,124.533585,79.65556,74.53481,79.65556,61.64695,59.91096,74.53481,59.91096,93.28165,677.0,1001.0,8.0,0.0,5.0,124.533585,61.64695,93.28165,23843.0,791.02057,1067.7059,0.99006623,-0.14060196,-0.14060196,-0.99006623,0.6836192,-0.57492554,-0.44958362,0.48657405,-0.100109264,0.8678847,0.54397655,0.8120583,-0.21130724,917.0,1145.0,0.45676315,0.68851936,1.6324869,33.739925,18.216038,26.779642,58.038322,33.58663,-0.5903255,0.26965475,3.1657574,804461.0,434325.0,638507.0,77.0,58.0,77.0,886.32983,1023.8523,841.4533,1023.8523,1201.3439,986.1846,841.4533,986.1846,932.6683,30.0,12.0,24.0,886.32983,1201.3439,932.6683,-0.68723446,-0.5959378,-0.49941415,108.69274,98.07467,112.7776,-0.9731998,-1.169365,-0.88806957,2292656.0,2068689.0,2378818.0,144.0,139.0,157.0
28,0,29,0,apterous adult,0.01,0.37,0.29,0.0,0.33,0.0,201.44478,3042.51,1349.0,1092.0,226.99495,0.0,123.0,24.735853,25338.0,17565.0,1350.5,1081.0,1371.3756,1064.4603,4.734748,83.9242,1295.5,6.0,3563802.2,2.111144,1341.262,1088.3192,0.6932276,115.781044,89.254166,75.39438,89.254166,80.2387,68.44686,75.39438,68.44686,90.30218,1248.0,1020.0,11.0,0.0,3.0,115.781044,80.2387,90.30218,17565.0,1341.262,1088.3192,0.96815085,0.25036767,0.25036767,-0.96815085,0.64809734,-0.53350127,-0.5434577,0.5460028,-0.17196287,0.8199449,0.53089625,0.8281335,-0.17984451,1454.0,1143.0,0.7456808,1.1296186,1.5292027,37.033703,20.311756,27.193737,51.94852,27.679008,-0.0049356534,1.5262986,2.676238,650497.0,356776.0,477658.0,77.0,67.0,78.0,889.13837,1024.2,874.8957,1024.2,1201.1532,1027.4404,874.8957,1027.4404,991.94824,37.0,21.0,20.0,889.13837,1201.1532,991.94824,-0.4869228,-0.4314954,-0.49383727,110.066956,98.94865,112.55817,-1.246816,-1.3317248,-0.7803934,2053189.0,1845788.0,2099660.0,149.0,143.0,162.0
29,0,30,0,larvae-nymph small,0.0,0.22833332,0.23833331,0.0,0.5333333,0.0,221.96396,391.85995,1765.0,1122.0,245.664,1.0,2.0,122.832,30247.0,17639.0,1769.0,1122.0,1772.794,1115.3738,-0.94474465,77.3224,2101.3333,6.0,8268898.5,1.0753217,1766.2882,1126.7363,0.5831653,116.450356,88.320755,37.03958,88.320755,81.2547,45.848724,37.03958,45.848724,85.77758,1695.0,1021.0,21.0,3.0,1.0,116.450356,81.2547,85.77758,17639.0,1766.2882,1126.7363,0.5139324,-0.8578307,0.8578307,0.5139324,0.6898546,-0.4406233,-0.5744142,0.5967187,-0.103179984,0.79578936,0.4099114,0.89174265,-0.19174899,1844.0,1224.0,1.1951612,1.3295642,1.528386,46.740463,23.27235,25.408073,53.674763,26.925446,1.7227982,2.8315682,4.0428634,824455.0,410501.0,448173.0,103.0,80.0,88.0,886.00073,1050.7262,1001.43475,1050.7262,1270.3907,1228.1619,1001.43475,1228.1619,1309.0763,34.0,22.0,17.0,886.00073,1270.3907,1309.0763,-0.7037109,-0.64594513,-0.6325459,117.15633,105.847206,119.57608,-0.9447042,-1.110462,-0.78162867,2254322.0,2036712.0,2300883.0,151.0,146.0,169.0
30,0,31,0,larvae-nymph small,0.0,0.01,0.0,0.0,0.98,0.01,120.552895,1046.9625,1523.0,1083.0,140.63962,0.0,65.0,16.107117,7056.0,5496.0,1523.5,1080.5,1519.5116,1085.0314,-1.9154193,47.697002,312.0,5.0,70357.5,-0.0043945503,1524.6321,1079.2137,0.7789116,92.1076,85.46062,83.70231,85.46062,91.33882,92.31441,83.70231,92.31441,140.00394,1461.0,1053.0,31.0,14.0,3.0,92.1076,91.33882,140.00394,5496.0,1524.6321,1079.2137,0.9978783,0.06510666,0.06510666,-0.9978783,0.5261285,-0.5794344,-0.6224505,0.5448596,-0.332295,0.76987535,0.6529294,0.7442015,-0.14088051,1587.0,1109.0,0.7989178,1.0968193,1.0258354,57.24454,32.68486,34.68013,32.516827,13.894609,0.35581213,0.72472286,0.9104624,314616.0,179636.0,190602.0,93.0,71.0,87.0,647.77234,780.31537,751.36505,780.31537,959.8046,922.7307,751.36505,922.7307,970.8724,42.0,23.0,30.0,647.77234,959.8046,970.8724,-0.8454639,-0.7017933,-0.6430022,119.115074,107.22683,119.32593,-0.56682473,-0.8954449,-0.63310164,1431525.0,1288652.0,1434059.0,150.0,143.0,167.0
