object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of windget adult,Probability of apterous adult,Probability of nymph,Probability of larvae,Probability of larvae-nymph small,Probability of molt,Euclidean Diameter,Length of the Skeleton,Center of the Skeleton_0,Center of the Skeleton_1,Diameter,Number of Holes,Number of Branches,Average Branch Length,Convex Hull Area,Object Area,Convex Hull Center_0,Convex Hull Center_1,Defect Center_0,Defect Center_1,Kurtosis of Defect Area,Mean Defect Displacement,Mean Defect Area,Number of Defects,Variance of Defect Area,Skewness of Defect Area,Object Center_0,Object Center_1,Convexity,Covariance of Channel Intensity_0,Covariance of Channel Intensity_1,Covariance of Channel Intensity_2,Covariance of Channel Intensity_3,Covariance of Channel Intensity_4,Covariance of Channel Intensity_5,Covariance of Channel Intensity_6,Covariance of Channel Intensity_7,Covariance of Channel Intensity_8,Bounding Box Minimum_0,Bounding Box Minimum_1,Minimum intensity_0,Minimum intensity_1,Minimum intensity_2,Variance of Intensity_0,Variance of Intensity_1,Variance of Intensity_2,Size in pixels,Center of the object_0,Center of the object_1,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,PrincipalAxes_0,PrincipalAxes_1,PrincipalAxes_2,PrincipalAxes_3,PrincipalAxes_4,PrincipalAxes_5,PrincipalAxes_6,PrincipalAxes_7,PrincipalAxes_8,Bounding Box Maximum_0,Bounding Box Maximum_1,Skewness of Intensity_0,Skewness of Intensity_1,Skewness of Intensity_2,Mean Intensity_0,Mean Intensity_1,Mean Intensity_2,Radii of the object_0,Radii of the object_1,Kurtosis of Intensity_0,Kurtosis of Intensity_1,Kurtosis of Intensity_2,Total Intensity_0,Total Intensity_1,Total Intensity_2,Maximum intensity_0,Maximum intensity_1,Maximum intensity_2,Covariance of Channel Intensity in neighborhood_0,Covariance of Channel Intensity in neighborhood_1,Covariance of Channel Intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_3,Covariance of Channel Intensity in neighborhood_4,Covariance of Channel Intensity in neighborhood_5,Covariance of Channel Intensity in neighborhood_6,Covariance of Channel Intensity in neighborhood_7,Covariance of Channel Intensity in neighborhood_8,Minimum intensity in neighborhood_0,Minimum intensity in neighborhood_1,Minimum intensity in neighborhood_2,Variance of Intensity in neighborhood_0,Variance of Intensity in neighborhood_1,Variance of Intensity in neighborhood_2,Skewness of Intensity in neighborhood_0,Skewness of Intensity in neighborhood_1,Skewness of Intensity in neighborhood_2,Mean Intensity in neighborhood_0,Mean Intensity in neighborhood_1,Mean Intensity in neighborhood_2,Kurtosis of Intensity in neighborhood_0,Kurtosis of Intensity in neighborhood_1,Kurtosis of Intensity in neighborhood_2,Total Intensity in neighborhood_0,Total Intensity in neighborhood_1,Total Intensity in neighborhood_2,Maximum intensity in neighborhood_0,Maximum intensity in neighborhood_1,Maximum intensity in neighborhood_2
10,0,11,0,larvae-nymph small,0.0,0.0,0.0,0.0,0.85,0.15,86.40023,735.90875,2152.0,516.0,111.46804,0.0,56.0,13.141228,5952.0,3218.0,2149.0,511.5,2152.6292,507.8632,-5.642942,31.961748,683.5,4.0,525480.3,0.059995085,2145.9167,514.5898,0.5406586,88.145615,91.957436,88.74378,91.957436,108.20366,106.39305,88.74378,106.39305,179.84877,2103.0,480.0,40.0,22.0,19.0,88.145615,108.20366,179.84877,3218.0,2145.9167,514.5898,0.9017007,-0.4323608,-0.4323608,-0.9017007,0.4730989,-0.5258057,-0.7068987,0.5437198,-0.45708314,0.7038776,0.69321436,0.7173586,-0.06964547,2196.0,544.0,-0.15706551,0.07706845,0.8876924,68.911125,49.258858,44.452766,25.58586,10.7527275,-0.21493764,-0.54377383,0.8043657,221756.0,158515.0,143049.0,96.0,80.0,98.0,734.5313,864.1836,979.9249,864.1836,1028.2198,1172.789,979.9249,1172.789,1437.3668,45.0,21.0,14.0,734.5313,1028.2198,1437.3668,-0.9767327,-0.9600903,-0.892875,122.53406,112.23959,122.449844,-0.25345317,-0.29708794,-0.39282575,1248377.0,1143497.0,1247519.0,155.0,147.0,167.0
11,0,12,0,molt,0.0,0.0,0.0,0.02,0.0,0.98,25.019993,128.46803,1543.0,518.0,29.556349,0.0,22.0,5.839456,598.0,369.0,1542.5,518.0,1541.8079,516.8908,3.0903568,11.989698,57.25,4.0,671.5833,1.6481957,1542.9296,518.68835,0.61705685,163.95898,176.35718,82.03244,176.35718,198.74129,92.18797,82.03244,92.18797,72.71537,1530.0,507.0,77.0,64.0,71.0,163.95898,198.74129,72.71537,369.0,1542.9296,518.68835,0.8814744,-0.47223192,-0.47223192,-0.8814744,0.6286613,-0.26808035,-0.7300123,0.69515765,-0.22709882,0.68204254,0.34862715,0.9362473,-0.043589875,1556.0,530.0,0.46344358,0.83605504,0.15206668,102.98103,87.68564,90.71003,6.376081,4.845541,-0.17467992,0.24766932,-0.7000608,38000.0,32356.0,33472.0,137.0,126.0,115.0,461.94608,557.6012,511.6411,557.6012,687.33386,632.7801,511.6411,632.7801,720.83936,57.0,30.0,32.0,461.94608,687.33386,720.83936,-0.678062,-0.5888732,-0.52063316,118.08045,106.31456,110.60579,-0.65936786,-0.80687726,-0.4471478,587096.0,528596.0,549932.0,149.0,143.0,157.0
12,0,13,0,molt,0.0,0.0,0.0,0.26,0.0,0.74,20.396078,98.74011,2015.0,529.0,32.384777,1.0,8.0,10.208631,475.0,309.0,2015.0,529.0,2013.753,528.4518,-2.52921,10.169423,33.2,5.0,657.2,-0.18662836,2015.6699,529.2945,0.65052634,244.6374,260.51904,218.04309,260.51904,285.43918,240.04338,218.04309,240.04338,220.37115,2006.0,517.0,83.0,69.0,69.0,244.6374,285.43918,220.37115,309.0,2015.6699,529.2945,0.22352776,-0.9746976,0.9746976,0.22352776,0.57187,-0.5071593,-0.64479,0.6215339,-0.24512705,0.7440486,0.53540665,0.82625794,-0.17503586,2025.0,542.0,0.34352183,0.42181054,0.36340177,110.19741,97.73139,100.89644,6.458177,4.184554,-1.2862842,-1.1034119,-0.7643862,34051.0,30199.0,31177.0,141.0,132.0,134.0,673.27997,777.05817,926.9913,777.05817,907.65186,1086.3998,926.9913,1086.3998,1355.0684,51.0,31.0,32.0,673.27997,907.65186,1355.0684,-0.92309695,-0.80484784,-0.649452,122.52115,111.71971,118.50924,-0.3421806,-0.6400724,-0.86787766,596678.0,544075.0,577140.0,153.0,146.0,165.0
13,0,14,0,larvae-nymph small,0.0,0.0,0.01,0.0,0.58,0.41,67.601776,415.27417,1814.0,547.0,77.59798,0.0,44.0,9.438049,2542.0,1363.0,1812.0,551.5,1808.5394,553.38086,1.7324886,20.476088,235.8,5.0,104730.7,1.51843,1814.9934,549.87305,0.536192,71.02125,70.75739,90.13126,70.75739,81.51728,108.79528,90.13126,108.79528,230.92046,1792.0,521.0,47.0,32.0,18.0,71.02125,81.51728,230.92046,1363.0,1814.9934,549.87305,0.3482097,-0.9374167,0.9374167,0.3482097,0.39260215,-0.6349027,-0.6654037,0.4512033,-0.49748114,0.7408968,0.8014232,0.59111005,-0.09115801,1833.0,583.0,1.2652377,0.8567869,0.67407244,63.32282,48.278797,52.784298,17.449457,6.7742605,2.5732348,0.69002116,-0.30395958,86309.0,65804.0,71945.0,102.0,85.0,100.0,540.0066,619.87537,621.1991,619.87537,728.89606,748.0191,621.1991,748.0191,868.8502,43.0,35.0,37.0,540.0066,728.89606,868.8502,-1.145787,-1.0510031,-0.9087423,125.73079,116.55808,127.34735,0.27052596,-0.07300366,-0.18850808,971899.0,900994.0,984395.0,154.0,148.0,164.0
14,0,15,0,larvae-nymph small,0.0,0.01,0.0,0.0,0.84,0.15,70.21396,581.4285,973.0,550.0,79.1127,0.0,43.0,13.521593,3577.0,2445.0,972.0,554.0,965.5857,558.96027,3.4503086,31.139875,283.0,4.0,35288.0,1.8448517,974.9697,551.7035,0.68353367,35.182022,27.276363,32.47742,27.276363,33.109005,42.1479,32.47742,42.1479,94.81948,936.0,530.0,37.0,12.0,9.0,35.182022,33.109005,94.81948,2445.0,974.9697,551.7035,0.9901273,0.14017095,0.14017095,-0.9901273,0.38915697,-0.74444336,-0.5425504,0.44391027,-0.36452422,0.81857544,0.80715585,0.55939806,-0.18860891,1009.0,579.0,0.58739173,1.4561061,1.1792091,50.463802,28.539059,28.155828,18.125395,10.929447,0.34360793,3.138116,1.958955,123384.0,69778.0,68841.0,77.0,61.0,76.0,622.49695,731.2466,651.0433,731.2466,876.91205,778.07935,651.0433,778.07935,768.20215,39.0,22.0,24.0,622.49695,876.91205,768.20215,-0.7374183,-0.6319266,-0.52704084,107.70577,95.14993,99.520996,-0.62045795,-0.7420128,-0.42057055,918084.0,811058.0,848317.0,142.0,136.0,152.0
15,0,16,0,larvae-nymph small,0.0,0.005,0.0,0.02,0.675,0.3,78.44743,421.57568,1943.0,568.0,87.35534,0.0,40.0,10.539392,2387.0,1779.0,1941.0,568.0,1939.5823,571.06415,-0.7251735,28.60948,121.6,5.0,4727.3,-0.69106084,1941.4845,566.95276,0.74528694,174.56978,158.22444,124.5858,158.22444,150.74841,118.57603,124.5858,118.57603,127.858475,1926.0,530.0,25.0,11.0,14.0,174.56978,150.74841,127.858475,1779.0,1941.4845,566.95276,0.05482024,-0.99849623,0.99849623,0.05482024,0.63105035,-0.42424524,-0.6494547,0.5889757,-0.28283423,0.7570419,0.50485945,0.8602446,-0.07138751,1957.0,607.0,0.5104386,0.6396976,1.0177679,51.208546,36.139404,38.517143,19.581722,7.729903,-0.3437077,-0.4281372,0.9188326,91100.0,64292.0,68522.0,92.0,73.0,86.0,811.0238,895.2619,862.28314,895.2619,1010.0179,979.4846,862.28314,979.4846,1041.6241,39.0,23.0,29.0,811.0238,1010.0179,1041.6241,-0.538807,-0.35643175,-0.36718228,110.575966,98.243774,104.32641,-1.0193764,-1.181076,-1.0024765,936689.0,832223.0,883749.0,152.0,144.0,160.0
16,0,17,0,molt,0.0,0.0,0.0,0.06,0.14,0.8,29.732138,55.769554,2007.0,553.0,42.28427,0.0,4.0,13.942389,750.0,302.0,2002.0,550.5,2001.5267,548.38617,1.569704,11.545137,112.0,4.0,9358.667,0.430132,2002.702,553.63574,0.40266666,26.143074,26.42768,32.39858,26.42768,29.991886,33.091442,32.39858,33.091442,54.200123,1990.0,536.0,101.0,88.0,93.0,26.143074,29.991886,54.200123,302.0,2002.702,553.63574,-0.5931348,-0.8051032,0.8051032,-0.5931348,0.48861623,-0.38465956,-0.7831291,0.51301426,-0.5993595,0.61447906,0.7057411,0.70200086,0.09552096,2015.0,566.0,-0.7098376,-0.39451125,-0.631329,125.3808,114.337746,120.78808,7.7651896,4.7392488,1.7837708,2.3216805,0.82759017,37865.0,34530.0,36478.0,137.0,129.0,138.0,670.9558,763.43964,880.5274,763.43964,879.2342,1018.2189,880.5274,1018.2189,1237.3431,51.0,34.0,34.0,670.9558,879.2342,1237.3431,-0.7679134,-0.63980603,-0.40795237,119.17673,108.13156,114.34333,-0.5825868,-0.83563334,-1.0588903,635927.0,576990.0,610136.0,152.0,144.0,166.0
17,0,18,0,larvae-nymph small,0.0,0.015,0.01,0.01,0.735,0.23,76.321686,536.45795,1568.0,569.0,86.59798,0.0,48.0,11.176207,3256.0,2132.0,1567.5,571.5,1567.0809,575.0178,-1.4769682,28.200567,224.8,5.0,53065.7,0.5807645,1567.721,569.6454,0.6547912,83.51908,75.32644,44.53315,75.32644,77.92945,40.698566,44.53315,40.698566,50.691795,1531.0,550.0,32.0,12.0,12.0,83.51908,77.92945,50.691795,2132.0,1567.721,569.6454,0.9654593,-0.26055387,-0.26055387,-0.9654593,0.658206,-0.24150124,-0.7130512,0.629101,-0.34380913,0.69715655,0.41351768,0.90745384,0.07436856,1605.0,594.0,1.1717972,1.6498361,0.9591753,49.54503,30.573172,30.138836,18.709856,9.254624,2.0305715,4.5730944,1.549984,105630.0,65182.0,64256.0,99.0,83.0,65.0,801.64386,897.16895,836.9313,897.16895,1020.2067,955.57007,836.9313,955.57007,1012.7463,25.0,9.0,12.0,801.64386,1020.2067,1012.7463,-0.05148965,0.13820587,0.43561623,92.44351,77.281494,75.52742,-0.8434179,-0.84084177,-0.4576192,782257.0,653956.0,639113.0,145.0,139.0,155.0
18,0,19,0,larvae-nymph small,0.0,0.0,0.0,0.0,1.0,0.0,102.0833,1116.585,899.0,608.0,125.325905,0.0,71.0,15.726548,7992.0,5265.0,898.5,603.5,902.1445,597.90247,3.1988983,44.225727,681.75,4.0,182108.25,1.7919446,896.61237,606.39923,0.6587838,74.912415,72.87617,72.87345,72.87617,79.5837,78.95507,72.87345,78.95507,119.37733,845.0,567.0,22.0,12.0,11.0,74.912415,79.5837,119.37733,5265.0,896.61237,606.39923,0.9692081,0.24624297,0.24624297,-0.9692081,0.5205366,-0.5173982,-0.6792207,0.54765356,-0.40798867,0.73049355,0.65507036,0.7522263,-0.07098191,953.0,641.0,0.6132266,0.8936385,1.0357814,48.791832,36.791073,38.924026,27.977139,15.45538,0.859597,1.1898181,0.78111494,256889.0,193705.0,204935.0,87.0,79.0,79.0,771.06616,883.8618,863.67303,883.8618,1032.4519,1016.3028,863.67303,1016.3028,1110.9559,31.0,16.0,14.0,771.06616,1032.4519,1110.9559,-0.37059543,-0.30803192,-0.20553546,102.468346,91.44015,97.420944,-1.0857756,-1.1485693,-0.9760467,1184739.0,1057231.0,1126381.0,142.0,139.0,156.0
19,0,20,0,larvae-nymph small,0.0,0.031666666,0.01,0.0,0.8483333,0.11,105.36128,644.47015,1632.0,592.0,123.325905,0.0,45.0,14.321558,5350.0,2701.0,1631.0,592.5,1630.3114,592.83844,-5.6430244,31.922052,662.25,4.0,385194.9,0.048075598,1631.6753,592.1681,0.5048598,202.9992,188.54198,108.98293,188.54198,187.67548,109.10567,108.98293,109.10567,102.74161,1578.0,568.0,22.0,9.0,12.0,202.9992,187.67548,102.74161,2701.0,1631.6753,592.1681,0.9619181,-0.27333775,-0.27333775,-0.9619181,0.6578782,-0.36140573,-0.66074365,0.63573104,-0.2038913,0.7444961,0.40378502,0.90984297,-0.095621176,1685.0,618.0,0.9071241,1.1147274,0.76888853,48.007774,32.576454,34.528324,27.642397,8.175831,0.26599345,0.5981421,0.56109506,129669.0,87989.0,93261.0,98.0,79.0,76.0,1151.1586,1308.1833,1320.7532,1308.1833,1503.1581,1525.1616,1320.7532,1525.1616,1685.6196,25.0,14.0,12.0,1151.1586,1503.1581,1685.6196,-0.38123366,-0.2779771,-0.11283494,103.642525,91.15558,94.5174,-1.2668799,-1.3800601,-1.3328472,1071871.0,942731.0,977499.0,150.0,142.0,159.0
20,0,21,0,molt,0.0,0.0,0.0,0.08,0.0,0.92,37.363083,175.92389,1499.0,603.0,50.04163,0.0,26.0,6.766303,1102.0,549.0,1501.5,600.0,1504.4321,598.99274,2.469859,15.135104,110.6,5.0,15046.3,1.4867564,1498.5465,601.0146,0.49818513,229.82332,250.79039,187.72679,250.79039,287.68295,214.47974,187.72679,214.47974,196.94527,1483.0,586.0,59.0,45.0,65.0,229.82332,287.68295,196.94527,549.0,1498.5465,601.0146,0.8059239,0.59201914,0.59201914,-0.8059239,0.571454,-0.40964144,-0.7110796,0.64407367,-0.31307596,0.6979632,0.5085366,0.8568415,-0.084930755,1521.0,615.0,-0.6168458,-0.5505042,-0.10312332,103.88707,91.36977,95.56467,9.366689,5.7696385,-0.15551999,-0.3805589,-0.96190065,57034.0,50162.0,52465.0,129.0,120.0,124.0,716.4532,792.2632,797.31445,792.2632,887.35925,895.0475,797.31445,895.0475,989.8041,36.0,23.0,21.0,716.4532,887.35925,989.8041,-0.5949141,-0.51528,-0.24146268,108.19204,96.58585,99.18246,-0.6684511,-0.7683262,-1.132056,643959.0,574879.0,590334.0,149.0,142.0,157.0
21,0,22,0,nymph,0.01,0.335,0.61,0.0,0.045,0.0,243.38652,5237.0767,1562.0,726.0,284.27924,0.0,169.0,30.98862,50600.0,34134.0,1567.0,734.5,1596.7603,744.28955,-0.6508812,116.45224,4116.5,4.0,7086623.0,0.8859003,1552.6438,729.7776,0.674585,132.21146,106.68887,67.803535,106.68887,100.75996,67.61796,67.803535,67.61796,77.96552,1441.0,635.0,9.0,0.0,0.0,132.21146,100.75996,77.96552,34134.0,1552.6438,729.7776,0.98898804,-0.1479955,-0.1479955,-0.98898804,0.67102474,-0.49017587,-0.5562854,0.59465736,-0.09232132,0.798661,0.44284135,0.8667205,-0.22953679,1694.0,835.0,0.67866784,1.0435085,1.7666144,35.40851,21.270288,25.141853,61.066246,46.47732,-0.1465102,1.10392,4.849558,1208634.0,726040.0,858192.0,82.0,75.0,93.0,885.06067,1002.8715,933.7664,1002.8715,1157.984,1084.7852,933.7664,1084.7852,1125.0433,32.0,19.0,21.0,885.06067,1157.984,1125.0433,-0.62646407,-0.5772998,-0.3930646,112.593414,102.467674,110.12027,-0.9667869,-1.0736418,-1.0428332,2718568.0,2474082.0,2658854.0,151.0,146.0,161.0
22,0,23,0,larvae-nymph small,0.0,0.01,0.0,0.01,0.86,0.12,92.309265,669.21027,1995.0,681.0,106.98276,0.0,58.0,11.538108,4698.0,2175.0,1995.5,678.0,1997.5656,679.73804,-5.6085367,26.785091,630.75,4.0,477944.25,0.052438926,1993.1039,675.9839,0.46296296,73.451836,65.3533,62.259705,65.3533,73.429306,83.68434,62.259705,83.68434,153.86342,1969.0,635.0,34.0,19.0,10.0,73.451836,73.429306,153.86342,2175.0,1993.1039,675.9839,0.43927884,-0.8983508,0.8983508,0.43927884,0.44736063,-0.6913131,-0.5674105,0.51216596,-0.3220767,0.7962114,0.73318106,0.646802,-0.20998259,2023.0,722.0,0.13791457,0.8331963,1.1693898,58.49977,35.87448,33.71954,23.749,7.6508355,0.0041152956,0.9299252,1.1348375,127237.0,78027.0,73340.0,90.0,74.0,84.0,696.67456,812.2613,867.5807,812.2613,965.9008,1041.3915,867.5807,1041.3915,1214.0665,38.0,25.0,18.0,696.67456,965.9008,1214.0665,-0.8944423,-0.8124358,-0.634867,119.585976,108.47217,115.101944,-0.4508879,-0.6459591,-0.70190257,1108562.0,1005537.0,1066995.0,152.0,144.0,164.0
23,0,24,0,molt,0.0,0.0,0.0,0.05,0.08,0.87,70.292244,686.394,2169.0,675.0,95.81118,1.0,55.0,11.211354,4582.0,2418.0,2169.0,679.5,2170.304,681.4704,-2.0715368,28.301132,432.8,5.0,289597.2,0.8132336,2167.833,677.7366,0.5277172,77.01126,69.89169,64.8055,69.89169,72.616684,59.756172,64.8055,59.756172,91.881874,2130.0,651.0,46.0,35.0,35.0,77.01126,72.616684,91.881874,2418.0,2167.833,677.7366,0.84610766,-0.53301203,-0.53301203,-0.84610766,0.5805166,-0.37123504,-0.7246965,0.55370694,-0.47257218,0.68562686,0.5970001,0.7992872,0.068780564,2209.0,709.0,0.20778964,0.28243214,0.4878063,77.12986,61.61745,57.208023,22.297337,8.877107,0.20784034,0.27915683,0.0041890424,186500.0,148991.0,138329.0,106.0,90.0,94.0,367.33752,430.69522,480.29904,430.69522,515.72955,584.6962,480.29904,584.6962,737.56866,69.0,54.0,39.0,367.33752,515.72955,737.56866,-0.85686237,-0.7655609,-0.6300095,128.29195,118.940414,130.29926,-0.33295965,-0.5912711,-0.6915383,1158348.0,1073913.0,1176472.0,153.0,147.0,168.0
24,0,25,0,larvae-nymph small,0.0,0.245,0.28,0.0,0.465,0.01,198.84164,253.62236,963.0,720.0,253.62236,0.0,2.0,126.81118,30888.0,20027.0,962.5,732.5,946.7318,747.9292,2.092177,81.902374,2172.2,5.0,7971720.5,1.5092263,971.0514,724.13245,0.6483748,141.8203,103.78674,64.82178,103.78674,90.86409,59.544273,64.82178,59.544273,75.96979,864.0,655.0,14.0,1.0,2.0,141.8203,90.86409,75.96979,20027.0,971.0514,724.13245,0.88317233,0.46904865,0.46904865,-0.88317233,0.705983,-0.46435565,-0.53475404,0.5680995,-0.07957358,0.8191038,0.42290777,0.88206685,-0.20762262,1062.0,811.0,0.7294494,1.0045478,1.565957,41.806362,22.805862,24.84341,53.620445,31.151384,0.15490276,1.3506945,3.5451877,837256.0,456733.0,497539.0,97.0,81.0,82.0,955.131,1110.392,1057.5546,1110.392,1327.7474,1256.4375,1057.5546,1256.4375,1314.0879,23.0,9.0,14.0,955.131,1327.7474,1314.0879,-0.51734835,-0.37072444,-0.35153845,104.50875,92.14393,99.22992,-1.1204839,-1.3229009,-1.0984768,2059972.0,1816249.0,1955921.0,145.0,138.0,156.0
25,0,26,0,nymph,0.0,0.33416668,0.62666667,0.0,0.029166667,0.01,234.64867,5195.072,1860.0,813.0,317.60513,0.0,163.0,31.871607,55348.0,36697.0,1876.5,812.5,1900.1445,828.2359,2.3668053,117.669,4662.75,4.0,18916964.0,1.2320873,1864.4828,804.5023,0.66302305,160.62685,118.09934,58.003536,118.09934,97.582306,49.434086,58.003536,49.434086,50.65405,1776.0,676.0,3.0,0.0,3.0,160.62685,97.582306,50.65405,36697.0,1864.4828,804.5023,-0.45033842,-0.89285797,0.89285797,-0.45033842,0.748868,-0.36499867,-0.553148,0.5809658,-0.040030517,0.812943,0.3188659,0.93014705,-0.18207417,1978.0,950.0,1.2133378,1.3914611,1.7737471,31.04777,20.721258,25.286509,68.4396,44.035416,1.2060366,2.53642,5.5881977,1139360.0,760408.0,927939.0,97.0,84.0,82.0,997.5166,1097.5574,1043.6954,1097.5574,1227.5195,1185.885,1043.6954,1185.885,1267.0969,27.0,19.0,22.0,997.5166,1227.5195,1267.0969,-0.56499356,-0.5049057,-0.46768168,112.065094,102.58658,112.167496,-1.0882921,-1.2295297,-1.0237094,2871668.0,2628781.0,2874292.0,153.0,147.0,166.0
26,0,27,0,molt,0.0,0.025,0.04,0.03,0.115,0.79,100.49876,408.24472,772.0,784.0,196.30865,7.0,2.0,98.15433,15621.0,7405.0,772.0,780.0,776.87744,789.79004,2.6429744,54.254715,684.6667,12.0,1604739.4,1.9039572,766.5884,769.13776,0.47404134,147.09863,143.29326,141.6361,143.29326,148.44719,144.40675,141.6361,144.40675,178.31892,709.0,719.0,51.0,43.0,51.0,147.09863,148.44719,178.31892,7405.0,766.5884,769.13776,-0.4344802,-0.9006814,0.9006814,-0.4344802,0.56035966,-0.46714127,-0.6839416,0.56589144,-0.3870356,0.72799057,0.6047842,0.79497325,-0.04747211,836.0,842.0,0.72786933,0.94343764,0.8418599,82.66995,72.78461,79.78123,30.881004,28.385845,0.5057692,1.0477477,0.499268,612171.0,538970.0,590780.0,131.0,126.0,138.0,384.26306,417.60983,369.35214,417.60983,465.04532,410.91235,369.35214,410.91235,425.48254,36.0,24.0,32.0,384.26306,465.04532,425.48254,-1.415319,-1.2980343,-0.8934795,117.71464,109.40914,119.28316,1.752454,1.4481955,0.73425794,1970543.0,1831509.0,1996800.0,143.0,138.0,155.0
27,0,28,0,nymph,0.0,0.37166664,0.54,0.0,0.08833334,0.0,235.17015,3950.3447,853.0,886.0,295.33304,1.0,158.0,24.961586,41528.0,25164.0,857.0,888.5,862.4777,900.57385,-0.020748511,90.56036,2727.3333,6.0,15784202.0,1.2581364,853.43787,880.64844,0.6059526,110.60504,82.797356,85.048615,82.797356,74.68554,71.00408,85.048615,71.00408,99.828804,768.0,773.0,2.0,0.0,5.0,110.60504,74.68554,99.828804,25164.0,853.43787,880.64844,-0.5623688,-0.82688653,0.82688653,-0.5623688,0.6321062,-0.5190646,-0.57533795,0.5153533,-0.27286282,0.8123773,0.5786646,0.810011,-0.0950234,947.0,1005.0,0.66045094,0.9761026,1.5164012,30.547886,19.060522,27.685623,63.41286,32.159714,-0.1631079,0.8526708,2.660716,768707.0,479639.0,696681.0,68.0,56.0,81.0,821.0009,941.5733,822.41504,941.5733,1099.501,965.6489,822.41504,965.6489,949.4666,26.0,11.0,12.0,821.0009,1099.501,949.4666,-0.5461379,-0.45808482,-0.48767427,104.98609,93.66341,100.31782,-0.97546095,-1.0578995,-0.51264834,2309694.0,2060595.0,2206992.0,144.0,138.0,153.0
28,0,29,0,larvae-nymph small,0.0,0.01,0.0,0.01,0.76,0.22,73.05477,740.38184,2353.0,838.0,103.42641,0.0,53.0,13.969468,5073.0,3366.0,2353.0,833.0,2348.3848,826.0627,3.1288111,35.91385,341.4,5.0,124960.3,1.6409575,2355.3406,836.5181,0.6635127,103.88795,96.56949,72.71674,96.56949,100.17918,93.2665,72.71674,93.2665,182.50587,2309.0,805.0,42.0,26.0,17.0,103.88795,100.17918,182.50587,3366.0,2355.3406,836.5181,0.9777495,-0.20977575,-0.20977575,-0.9777495,0.49591017,-0.5976429,-0.6299969,0.53593767,-0.36019298,0.76356524,0.6832598,0.7162988,-0.14167596,2398.0,862.0,0.54500735,0.46537173,1.1364251,73.16815,53.887108,46.286987,22.877346,12.372449,0.3758757,-0.110987835,1.4806417,246284.0,181384.0,155802.0,112.0,93.0,103.0,332.16354,384.1335,456.95358,384.1335,454.9528,554.3219,456.95358,554.3219,756.65796,52.0,39.0,49.0,332.16354,454.9528,756.65796,-1.5065601,-1.4257253,-1.277222,137.79506,129.59563,144.31012,1.5564278,1.0963863,0.65583587,1349427.0,1269130.0,1413229.0,161.0,152.0,176.0
29,0,30,0,molt,0.0,0.0,0.0,0.13,0.08,0.79,22.090721,80.42641,1622.0,838.0,53.112698,0.0,5.0,16.085281,1144.0,466.0,1626.5,839.5,1626.5885,841.49115,-3.4981544,15.14134,169.5,4.0,7608.3335,0.15622865,1626.3712,836.603,0.40734264,166.64923,203.61348,254.02182,203.61348,254.58423,316.56024,254.02182,316.56024,426.75867,1614.0,818.0,90.0,71.0,74.0,166.64923,254.58423,426.75867,466.0,1626.3712,836.603,0.18181355,-0.983333,0.983333,0.18181355,0.4411898,-0.4884268,-0.7528551,0.5482016,-0.5175141,0.6570039,0.71051145,0.7025798,-0.03943443,1640.0,862.0,-0.45073578,-0.44988307,-0.25514016,119.21459,105.8412,111.29829,10.702717,4.9709225,-1.2095594,-1.2273238,-1.5299461,55554.0,49322.0,51865.0,139.0,131.0,144.0,445.63486,544.25244,569.24176,544.25244,676.26044,709.0198,569.24176,709.0198,821.98584,43.0,22.0,18.0,445.63486,676.26044,821.98584,-1.8111091,-1.6885372,-1.1985089,129.05502,119.31993,127.54679,2.881073,2.2869093,0.7881238,783364.0,724272.0,774209.0,151.0,143.0,164.0
30,0,31,0,larvae-nymph small,0.0,0.0,0.0,0.01,0.81,0.18,70.837845,353.4041,1421.0,881.0,84.81118,0.0,21.0,16.828768,3599.0,2039.0,1419.0,879.0,1422.4667,879.009,-4.2340713,25.112421,390.0,4.0,159581.33,0.2043139,1416.3478,878.99316,0.56654626,70.007515,82.78047,67.89983,82.78047,118.04343,98.43954,67.89983,98.43954,127.69501,1389.0,850.0,33.0,13.0,8.0,70.007515,118.04343,127.69501,2039.0,1416.3478,878.99316,0.72528386,0.6884499,0.6884499,-0.72528386,0.45892265,-0.49465665,-0.73804116,0.62976515,-0.40485358,0.66293997,0.62672627,0.7690308,-0.12572104,1450.0,909.0,1.0520636,1.3746818,0.90790343,55.26729,33.173615,31.290339,17.369383,9.782414,1.331293,1.4169768,0.54606426,112690.0,67641.0,63801.0,88.0,75.0,73.0,676.1921,828.91016,840.897,828.91016,1035.3713,1047.2426,840.897,1047.2426,1143.3435,45.0,21.0,21.0,676.1921,1035.3713,1143.3435,-0.6455419,-0.54754287,-0.39214325,114.96431,101.668755,107.8316,-0.6378668,-0.8110576,-0.78521013,972828.0,860321.0,912471.0,151.0,144.0,163.0
