object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of windget adult,Probability of apterous adult,Probability of nymph,Probability of larvae,Probability of larvae-nymph small,Probability of molt,Euclidean Diameter,Length of the Skeleton,Center of the Skeleton_0,Center of the Skeleton_1,Diameter,Number of Holes,Number of Branches,Average Branch Length,Convex Hull Area,Object Area,Convex Hull Center_0,Convex Hull Center_1,Defect Center_0,Defect Center_1,Kurtosis of Defect Area,Mean Defect Displacement,Mean Defect Area,Number of Defects,Variance of Defect Area,Skewness of Defect Area,Object Center_0,Object Center_1,Convexity,Covariance of Channel Intensity_0,Covariance of Channel Intensity_1,Covariance of Channel Intensity_2,Covariance of Channel Intensity_3,Covariance of Channel Intensity_4,Covariance of Channel Intensity_5,Covariance of Channel Intensity_6,Covariance of Channel Intensity_7,Covariance of Channel Intensity_8,Bounding Box Minimum_0,Bounding Box Minimum_1,Minimum intensity_0,Minimum intensity_1,Minimum intensity_2,Variance of Intensity_0,Variance of Intensity_1,Variance of Intensity_2,Size in pixels,Center of the object_0,Center of the object_1,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,PrincipalAxes_0,PrincipalAxes_1,PrincipalAxes_2,PrincipalAxes_3,PrincipalAxes_4,PrincipalAxes_5,PrincipalAxes_6,PrincipalAxes_7,PrincipalAxes_8,Bounding Box Maximum_0,Bounding Box Maximum_1,Skewness of Intensity_0,Skewness of Intensity_1,Skewness of Intensity_2,Mean Intensity_0,Mean Intensity_1,Mean Intensity_2,Radii of the object_0,Radii of the object_1,Kurtosis of Intensity_0,Kurtosis of Intensity_1,Kurtosis of Intensity_2,Total Intensity_0,Total Intensity_1,Total Intensity_2,Maximum intensity_0,Maximum intensity_1,Maximum intensity_2,Covariance of Channel Intensity in neighborhood_0,Covariance of Channel Intensity in neighborhood_1,Covariance of Channel Intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_3,Covariance of Channel Intensity in neighborhood_4,Covariance of Channel Intensity in neighborhood_5,Covariance of Channel Intensity in neighborhood_6,Covariance of Channel Intensity in neighborhood_7,Covariance of Channel Intensity in neighborhood_8,Minimum intensity in neighborhood_0,Minimum intensity in neighborhood_1,Minimum intensity in neighborhood_2,Variance of Intensity in neighborhood_0,Variance of Intensity in neighborhood_1,Variance of Intensity in neighborhood_2,Skewness of Intensity in neighborhood_0,Skewness of Intensity in neighborhood_1,Skewness of Intensity in neighborhood_2,Mean Intensity in neighborhood_0,Mean Intensity in neighborhood_1,Mean Intensity in neighborhood_2,Kurtosis of Intensity in neighborhood_0,Kurtosis of Intensity in neighborhood_1,Kurtosis of Intensity in neighborhood_2,Total Intensity in neighborhood_0,Total Intensity in neighborhood_1,Total Intensity in neighborhood_2,Maximum intensity in neighborhood_0,Maximum intensity in neighborhood_1,Maximum intensity in neighborhood_2
40,0,41,0,molt,0.0,0.0,0.0,0.03,0.03,0.94,36.67424,87.325905,1203.0,1082.0,49.28427,1.0,3.0,19.980375,1092.0,532.0,1200.5,1081.0,1198.9536,1077.5536,3.3314815,15.240361,112.0,5.0,14576.0,1.6740549,1202.1278,1084.6278,0.4871795,168.461,197.08124,163.20396,197.08124,239.8923,196.85844,163.20396,196.85844,193.90025,1187.0,1062.0,75.0,56.0,66.0,168.461,239.8923,193.90025,532.0,1202.1278,1084.6278,-0.41729558,-0.9087708,0.9087708,-0.41729558,0.53188753,-0.38725907,-0.75307775,0.63832295,-0.4010224,0.65705776,0.55645263,0.8301876,-0.03389754,1215.0,1101.0,0.8555075,1.0238274,1.2128881,100.75188,87.78195,91.48872,9.276157,5.783461,0.8354116,1.0382348,1.2536043,53600.0,46700.0,48672.0,140.0,135.0,139.0,767.76013,861.7456,1009.51544,861.7456,976.7825,1140.1399,1009.51544,1140.1399,1403.0702,45.0,27.0,25.0,767.76013,976.7825,1403.0702,-0.96819615,-0.88890314,-0.85767394,116.663185,108.74006,119.20278,-0.31369066,-0.5481482,-0.49098414,704179.0,656355.0,719508.0,147.0,142.0,161.0
41,0,42,0,larvae-nymph small,0.0,0.08,0.01,0.0,0.91,0.0,143.2236,1517.5819,1536.0,1131.0,155.79395,0.0,89.0,17.051483,12880.0,6645.0,1534.5,1132.0,1533.7699,1133.5415,-5.925133,43.95503,1558.75,4.0,2881551.5,0.0077883876,1535.185,1130.5536,0.51591617,117.0966,100.620346,88.79755,100.620346,92.644775,80.10093,88.79755,80.10093,88.06677,1479.0,1075.0,24.0,15.0,11.0,117.0966,92.644775,88.06677,6645.0,1535.185,1130.5536,-0.6969716,-0.7170987,0.7170987,-0.6969716,0.63444144,-0.45210052,-0.62696826,0.5647623,-0.28267774,0.7753301,0.5277571,0.8459896,-0.07598685,1591.0,1190.0,1.2519947,1.2656319,1.3831596,46.79654,34.164333,37.786003,35.84555,14.867969,1.2310965,1.2327434,2.303969,310963.0,227022.0,251088.0,93.0,75.0,88.0,751.4111,828.97107,861.7009,828.97107,929.86066,970.3969,861.7009,970.3969,1063.4183,43.0,34.0,31.0,751.4111,929.86066,1063.4183,-0.8833366,-0.7770208,-0.77177775,117.24677,109.271965,121.54846,-0.558492,-0.82907146,-0.59639275,1526553.0,1422721.0,1582561.0,149.0,144.0,165.0
42,0,43,0,larvae-nymph small,0.0,0.02,0.0,0.0,0.92,0.06,121.75385,1294.6215,138.0,1122.0,135.68124,0.0,80.0,16.182768,10101.0,6135.0,141.0,1122.0,138.04842,1122.4977,-5.728255,43.93778,991.5,4.0,943833.0,0.020075656,142.90807,1121.6782,0.6073656,55.93403,50.129917,69.6837,50.129917,52.602703,68.34048,69.6837,68.34048,116.78805,86.0,1077.0,26.0,22.0,16.0,55.93403,52.602703,116.78805,6135.0,142.90807,1121.6782,0.8358867,-0.54890203,-0.54890203,-0.8358867,0.49024147,-0.55993474,-0.6679344,0.4775551,-0.4685084,0.7432638,0.7291121,0.6833542,-0.037717458,197.0,1168.0,1.1752161,1.4876716,1.5495113,44.90383,35.79837,39.382233,31.57116,15.872631,3.5232563,4.5191655,3.1126564,275485.0,219623.0,241610.0,91.0,84.0,96.0,636.5035,694.6197,641.30884,694.6197,768.96735,705.9932,641.30884,705.9932,727.7335,42.0,35.0,38.0,636.5035,768.96735,727.7335,-0.86974496,-0.7444347,-0.70023215,109.791595,102.01423,115.46072,-0.53149986,-0.8132709,-0.51841056,1342861.0,1247736.0,1412200.0,139.0,134.0,158.0
43,0,44,0,larvae-nymph small,0.0,0.24,0.28,0.0,0.48,0.0,180.93645,2361.6846,2209.0,1177.0,199.53911,0.0,110.0,21.46986,14952.0,10002.0,2210.5,1173.5,2214.767,1168.7023,-3.0940566,63.57863,990.0,5.0,1158893.5,0.38382754,2208.3882,1175.8744,0.6689406,41.591434,32.49428,33.969315,32.49428,32.81203,33.295025,33.969315,33.295025,59.421257,2169.0,1085.0,22.0,15.0,12.0,41.591434,32.81203,59.421257,10002.0,2208.3882,1175.8744,-0.22809899,-0.97363794,0.97363794,-0.22809899,0.54980886,-0.59990716,-0.58122426,0.5027788,-0.31798014,0.80380476,0.667026,0.7341662,-0.12679234,2253.0,1263.0,0.6318099,0.9538586,1.4817247,40.576786,31.041292,33.886623,44.214478,18.330063,0.17167753,0.9951334,4.1416545,405849.0,310475.0,338934.0,69.0,61.0,82.0,1119.7328,1172.0013,1284.5665,1172.0013,1242.114,1390.1166,1284.5665,1390.1166,1701.7822,42.0,29.0,25.0,1119.7328,1242.114,1701.7822,-0.8810543,-0.85664636,-0.90440327,120.892296,114.14375,129.41087,-0.80318934,-0.8731101,-0.61110747,1884590.0,1779387.0,2017386.0,158.0,151.0,175.0
44,0,45,0,larvae-nymph small,0.0,0.0,0.0,0.0,0.81,0.19,96.540146,730.38184,1805.0,1170.0,110.42641,0.0,56.0,13.042533,4752.0,3036.0,1803.5,1168.0,1802.2628,1166.0303,-2.546822,31.123327,343.2,5.0,170358.7,0.71467227,1804.1992,1169.1133,0.6388889,72.35768,64.00449,71.60359,64.00449,63.476097,68.8044,71.60359,68.8044,101.10833,1780.0,1119.0,34.0,28.0,26.0,72.35768,63.476097,101.10833,3036.0,1804.1992,1169.1133,-0.22672829,-0.9739581,0.9739581,-0.22672829,0.55236447,-0.5344317,-0.63974696,0.5214552,-0.37723264,0.7653626,0.65036756,0.75635856,-0.07031229,1828.0,1218.0,1.1977718,1.1875849,1.2474508,51.706192,44.066864,43.526352,26.333363,9.316312,1.2448651,1.1062216,1.4101557,156980.0,133787.0,132146.0,84.0,76.0,88.0,707.3526,750.54956,838.5397,750.54956,808.6788,910.60144,838.5397,910.60144,1082.878,43.0,36.0,32.0,707.3526,808.6788,1082.878,-1.1506411,-1.0496268,-1.0180501,124.8767,118.328766,131.80684,0.0756921,-0.20734231,-0.04086766,1238652.0,1173703.0,1307392.0,154.0,149.0,169.0
45,0,46,0,larvae-nymph small,0.0,0.07,0.09,0.0,0.84,0.0,149.64626,1772.6703,1105.0,1184.0,170.46803,0.0,88.0,20.14398,12231.0,7967.0,1105.0,1177.0,1111.3938,1167.0825,3.0054243,57.467712,1066.0,4.0,941678.0,1.6511363,1101.578,1182.3079,0.6513776,87.65367,66.82907,49.737404,66.82907,59.630344,46.09863,49.737404,46.09863,69.23215,1030.0,1137.0,14.0,7.0,7.0,87.65367,59.630344,69.23215,7967.0,1101.578,1182.3079,0.977372,0.2115277,0.2115277,-0.977372,0.65795213,-0.49356067,-0.56876785,0.55086184,-0.19953842,0.81039226,0.5134688,0.84651184,-0.14059702,1181.0,1218.0,1.0980207,0.86078453,1.238263,40.2848,23.324715,27.239363,37.5522,17.370483,1.6661034,1.2427641,2.461242,320949.0,185828.0,217016.0,86.0,60.0,69.0,830.92834,980.6671,935.22235,980.6671,1174.2401,1122.1339,935.22235,1122.1339,1143.355,35.0,22.0,20.0,830.92834,1174.2401,1143.355,-0.987719,-0.8910236,-0.9066201,115.43165,106.31758,119.65577,-0.45839927,-0.7211338,-0.39952382,1606924.0,1480047.0,1665728.0,146.0,142.0,164.0
46,0,47,0,larvae-nymph small,0.0,0.13166668,0.08,0.0,0.7883333,0.0,87.0919,1308.4255,1651.0,1179.0,124.69849,0.0,71.0,18.428528,8004.0,5706.0,1650.5,1177.0,1637.4352,1174.946,0.256779,49.04134,383.0,6.0,162199.2,0.90354127,1655.7616,1177.8271,0.71289355,96.68247,52.0884,26.558891,52.0884,36.489914,18.718687,26.558891,18.718687,25.793594,1593.0,1143.0,5.0,2.0,8.0,96.68247,36.489914,25.793594,5706.0,1655.7616,1177.8271,0.9933755,-0.11491379,-0.11491379,-0.9933755,0.8279249,-0.36493364,-0.4258683,0.48516893,0.08512278,0.87026733,0.28133872,0.92713404,-0.24752973,1709.0,1212.0,0.6583931,0.61676884,0.812859,28.846302,18.773571,25.41395,28.900965,16.19709,-0.34204942,0.39988717,2.3327057,164597.0,107122.0,145012.0,66.0,42.0,58.0,999.1698,1142.161,1251.5276,1142.161,1324.8365,1459.6396,1251.5276,1459.6396,1684.9795,29.0,17.0,17.0,999.1698,1324.8365,1684.9795,-0.93228835,-0.81138355,-0.67258155,114.80706,104.39036,113.19157,-0.5103423,-0.7888232,-0.91581625,1334058.0,1213016.0,1315286.0,152.0,144.0,168.0
47,0,48,0,apterous adult,0.08,0.40266666,0.3816667,0.0,0.13566667,0.0,248.65237,3716.382,725.0,1271.0,267.39697,0.0,141.0,26.35732,36646.0,25853.0,723.5,1273.0,721.4457,1261.4056,-3.656443,106.369385,2698.25,4.0,489932.9,0.101020634,724.35767,1277.8403,0.70547944,124.79443,105.1314,108.321205,105.1314,98.827835,95.88614,108.321205,95.88614,123.48868,651.0,1148.0,1.0,0.0,9.0,124.79443,98.827835,123.48868,25853.0,724.35767,1277.8403,-0.0009936111,-0.9999995,0.9999995,-0.0009936111,0.606164,-0.44392842,-0.6599188,0.5361312,-0.38480985,0.751322,0.58747643,0.80922735,-0.004746015,797.0,1399.0,2.0708961,2.6562278,2.326049,28.112366,22.143852,31.375546,60.308228,34.54327,8.237594,13.701523,8.517758,726789.0,572485.0,811152.0,121.0,116.0,134.0,902.491,973.7019,825.14966,973.7019,1069.8744,900.0678,825.14966,900.0678,851.0235,33.0,23.0,35.0,902.491,1069.8744,851.0235,-0.82062674,-0.7225819,-0.66728526,111.069756,103.46421,117.2835,-0.76947236,-1.0066912,-0.62323624,2437648.0,2270729.0,2574021.0,147.0,141.0,162.0
48,0,49,0,molt,0.0,0.0,0.0,0.07,0.0,0.93,4.1231055,80.35534,538.0,1182.0,80.35534,0.0,2.0,40.17767,891.0,366.0,544.0,1171.0,545.0095,1170.9829,3.0487828,7.8342757,105.0,5.0,18769.0,1.6781943,542.55194,1171.0245,0.4107744,111.47754,113.85987,102.71054,113.85987,121.46275,106.38778,102.71054,106.38778,107.70113,528.0,1158.0,86.0,78.0,93.0,111.47754,121.46275,107.70113,366.0,542.55194,1171.0245,0.91925913,-0.39365304,-0.39365304,-0.91925913,0.57582974,-0.32387057,-0.750685,0.6000598,-0.4562117,0.65711427,0.55529124,0.8288418,0.06835856,561.0,1185.0,1.348735,1.3344017,1.1112204,100.97541,91.7459,107.45082,9.597346,7.7638264,1.1147314,1.0354636,0.46650928,36957.0,33579.0,39327.0,134.0,127.0,137.0,173.55467,187.61523,181.5624,187.61523,210.67883,198.0266,181.5624,198.0266,211.75175,78.0,68.0,82.0,173.55467,210.67883,211.75175,-1.7147273,-1.6861659,-1.6438541,128.29492,122.13517,139.57108,1.9481131,1.7161417,2.3688276,772592.0,735498.0,840497.0,143.0,137.0,160.0
49,0,50,0,larvae-nymph small,0.0,0.0,0.01,0.0,0.91,0.08,130.01538,1128.0164,294.0,1199.0,140.76955,0.0,72.0,15.666894,7991.0,5485.0,295.0,1200.0,313.24503,1199.81,-1.901342,54.391346,417.66666,6.0,182701.86,0.5401075,286.66418,1200.0868,0.6863972,149.79124,120.30482,95.386604,120.30482,107.587456,83.14651,95.386604,83.14651,91.8078,230.0,1170.0,11.0,6.0,10.0,149.79124,107.587456,91.8078,5485.0,286.66418,1200.0868,0.99973905,-0.022843314,-0.022843314,-0.99973905,0.6679103,-0.45068637,-0.59226483,0.56562513,-0.20981227,0.7975256,0.48369834,0.8676754,-0.11478377,361.0,1231.0,1.0380349,0.938192,1.4323796,41.32908,29.3402,34.62188,30.61329,14.770395,1.5734941,0.92004776,3.5664988,226690.0,160931.0,189901.0,97.0,77.0,95.0,852.486,943.7911,884.4515,943.7911,1058.548,991.39734,884.4515,991.39734,996.2976,21.0,11.0,18.0,852.486,1058.548,996.2976,-0.76628006,-0.67122537,-0.5945777,105.7622,96.855515,107.98776,-0.68707746,-0.91467345,-0.8079599,1287549.0,1179119.0,1314643.0,142.0,135.0,157.0
50,0,51,0,larvae-nymph small,0.0,0.07,0.01,0.0,0.92,0.0,83.35467,887.56055,1352.0,1245.0,109.88225,0.0,63.0,14.088263,6314.0,3973.0,1357.0,1248.5,1361.2482,1253.6664,1.9697652,37.047153,390.16666,6.0,267684.97,1.5645827,1354.4968,1245.4558,0.62923664,66.45827,53.14825,49.930527,53.14825,49.64392,42.967342,49.930527,42.967342,63.411083,1319.0,1208.0,19.0,11.0,12.0,66.45827,49.64392,63.411083,3973.0,1354.4968,1245.4558,-0.6727214,-0.7398959,0.7398959,-0.6727214,0.62298286,-0.44466808,-0.64355475,0.53335387,-0.3603566,0.7652952,0.57221156,0.82000816,-0.012669447,1396.0,1290.0,0.69930136,0.8630389,0.7600368,38.273094,29.122578,31.013844,23.705011,13.852033,0.19256543,1.1763724,1.0359088,152059.0,115704.0,123218.0,68.0,60.0,65.0,902.8114,993.2563,1000.71857,993.2563,1113.4657,1129.2982,1000.71857,1129.2982,1250.8291,39.0,24.0,14.0,902.8114,1113.4657,1250.8291,-0.21851064,-0.16723529,-0.22703817,101.08991,92.32393,99.95728,-1.2767395,-1.3268521,-0.94243187,1038901.0,948813.0,1027261.0,146.0,142.0,163.0
51,0,52,0,molt,0.0,0.0,0.0,0.11,0.16,0.73,31.144823,98.84062,1406.0,1272.0,45.213203,1.0,3.0,23.980375,924.0,521.0,1409.5,1274.0,1410.6725,1278.0099,-3.2428133,14.784639,80.6,5.0,3934.8,0.5765647,1408.5931,1270.8983,0.5638528,95.97836,107.103615,112.03775,107.103615,133.66782,136.86835,112.03775,136.86835,153.46777,1396.0,1258.0,70.0,55.0,70.0,95.97836,133.66782,153.46777,521.0,1408.5931,1270.8983,-0.07331026,-0.9973092,0.9973092,-0.07331026,0.49391052,-0.7271984,-0.4766915,0.5943432,-0.1178119,0.7955354,0.63467205,0.67624164,-0.3740169,1424.0,1291.0,0.7427015,0.5693503,0.6369379,93.77543,85.076775,92.364685,7.5638742,6.767852,1.5252475,0.7603325,0.13113858,48857.0,44325.0,48122.0,131.0,128.0,135.0,809.86115,872.6438,1024.5134,872.6438,948.473,1111.1406,1024.5134,1111.1406,1332.5093,34.0,24.0,27.0,809.86115,948.473,1332.5093,-1.0250181,-0.9627232,-0.8756199,115.00527,107.85747,118.0819,-0.03278766,-0.21996287,-0.34377876,654380.0,613709.0,671886.0,147.0,141.0,161.0
52,0,53,0,molt,0.0,0.0,0.0,0.09,0.07,0.84,62.369865,119.81118,1790.0,1274.0,87.84062,2.0,3.0,37.465656,2976.0,1192.0,1789.5,1283.5,1785.8279,1284.6228,0.055484273,21.035084,297.33334,6.0,158963.06,1.230649,1794.9958,1281.8196,0.40053764,90.62231,83.59209,78.241585,83.59209,82.72381,77.4037,78.241585,77.4037,86.91777,1759.0,1260.0,80.0,68.0,75.0,90.62231,82.72381,86.91777,1192.0,1794.9958,1281.8196,0.9224584,0.38609645,0.38609645,-0.9224584,0.59223807,-0.53836,-0.59951866,0.57138896,-0.24400748,0.7835656,0.5681274,0.8066157,-0.16310243,1821.0,1308.0,0.6904072,0.7849175,0.62588286,97.38339,87.94798,95.50336,16.758251,7.7315006,0.047702346,0.44549987,-0.15222207,116081.0,104834.0,113840.0,129.0,123.0,127.0,210.15207,229.33464,263.78827,229.33464,257.58463,296.81924,263.78827,296.81924,360.3091,84.0,74.0,83.0,210.15207,257.58463,360.3091,-1.1474888,-1.1245124,-1.0027479,136.3883,130.11304,146.42517,0.31258005,0.13205709,-0.092736065,1117293.0,1065886.0,1199515.0,156.0,150.0,171.0
53,0,54,0,nymph,0.03,0.28,0.384,0.0,0.286,0.02,209.25105,2569.7334,338.0,1362.0,229.7645,0.0,128.0,20.076042,23932.0,13445.0,333.5,1359.0,331.62772,1359.9991,-5.887731,63.15378,2621.75,4.0,7959885.0,0.015453515,334.96036,1358.2207,0.5618001,152.88565,142.65567,168.59233,142.65567,145.62549,166.01395,168.59233,166.01395,276.55927,272.0,1263.0,10.0,3.0,12.0,152.88565,145.62549,276.55927,13445.0,334.96036,1358.2207,-0.4138033,-0.9103663,0.9103663,-0.4138033,0.51336515,-0.5124444,-0.6883727,0.50270844,-0.47053054,0.72517943,0.6955145,0.71833265,-0.01605613,396.0,1456.0,2.3046694,2.8246667,1.9071424,34.67542,27.163258,41.273113,53.624817,20.252571,9.491294,13.462825,3.9308164,466211.0,365210.0,554917.0,128.0,125.0,124.0,597.22003,657.9921,541.1444,657.9921,741.0244,599.63477,541.1444,599.63477,602.0645,25.0,17.0,40.0,597.22003,741.0244,602.0645,-0.80925214,-0.6442757,-0.45374963,111.35572,102.59673,115.03403,-0.32539716,-0.75801986,-0.58558327,1976564.0,1821092.0,2041854.0,144.0,141.0,160.0
54,0,55,0,molt,0.0,0.0,0.0,0.18,0.08,0.74,8.485281,76.18377,291.0,1283.0,58.870056,0.0,3.0,25.394588,957.0,442.0,286.0,1280.0,285.63882,1280.1923,-1.9892857,12.515779,103.0,5.0,6098.0,-0.12893987,286.4208,1279.776,0.46185997,82.62391,74.033295,67.074486,74.033295,72.287056,63.345284,67.074486,63.345284,64.02854,270.0,1266.0,73.0,65.0,84.0,82.62391,72.287056,64.02854,442.0,286.4208,1279.776,0.72400516,-0.68979454,-0.68979454,-0.72400516,0.61715525,-0.51158464,-0.5978299,0.57761455,-0.2213698,0.7857206,0.5343041,0.83022684,-0.15887916,303.0,1295.0,0.8140765,1.0247649,0.932456,88.540726,79.821266,97.61539,8.323471,6.431103,0.32191464,0.7297557,0.86922747,39135.0,35281.0,43146.0,118.0,110.0,125.0,367.1375,389.3548,311.21313,389.3548,421.15262,334.8702,311.21313,334.8702,333.1236,33.0,27.0,54.0,367.1375,421.15262,333.1236,-1.3857905,-1.2623198,-0.8944052,118.47729,111.63351,125.62422,1.6988002,0.9415405,0.4195775,701504.0,660982.0,743821.0,141.0,134.0,155.0
55,0,56,0,apterous adult,0.0,0.445,0.31433335,0.0,0.24066666,0.0,176.91806,3015.6228,1237.0,1338.0,213.58073,0.0,113.0,26.686926,23749.0,15921.0,1235.0,1333.0,1242.8496,1327.7866,-2.9856317,75.05137,1957.0,4.0,2223228.8,0.5302737,1231.1405,1335.5632,0.67038614,108.993645,79.49807,60.041542,79.49807,68.51417,47.457687,60.041542,47.457687,50.525436,1142.0,1270.0,3.0,1.0,5.0,108.993645,68.51417,50.525436,15921.0,1231.1405,1335.5632,0.9507797,0.30986765,0.30986765,-0.9507797,0.709272,-0.39534807,-0.58363783,0.5530309,-0.201346,0.8084656,0.43713844,0.8961918,-0.075830616,1329.0,1397.0,1.5440629,2.1032767,1.4931988,27.261919,20.024998,27.105898,48.5029,26.661467,4.144661,10.060506,4.2781096,434037.0,318818.0,431553.0,109.0,103.0,81.0,1036.3704,1131.5701,1048.616,1131.5701,1258.746,1172.4832,1048.616,1172.4832,1191.1633,30.0,18.0,28.0,1036.3704,1258.746,1191.1633,-0.6872323,-0.5812738,-0.5548029,107.9848,99.743164,111.881615,-0.9374332,-1.1552927,-0.9147538,1910899.0,1765055.0,1979857.0,149.0,145.0,164.0
56,0,57,0,larvae-nymph small,0.0,0.06,0.02,0.0,0.92,0.0,131.0,1434.8691,2012.0,1318.0,151.91168,0.0,75.0,19.13159,8479.0,6071.0,2012.0,1317.0,2010.4846,1316.995,-1.4357283,53.471462,481.6,5.0,114373.3,-0.24515913,2012.6011,1317.002,0.71600425,109.57919,94.602905,93.84271,94.602905,89.46157,86.1134,93.84271,86.1134,101.362976,1943.0,1287.0,22.0,11.0,12.0,109.57919,89.46157,101.362976,6071.0,2012.6011,1317.002,0.9953595,0.096226186,0.096226186,-0.9953595,0.60775065,-0.5080856,-0.6103181,0.55008334,-0.28495285,0.78499055,0.57275426,0.81280434,-0.106309146,2082.0,1348.0,1.5083221,1.763386,2.1413314,41.88684,29.055674,33.64355,34.99011,13.914595,2.3452306,3.3201969,6.5229473,254295.0,176397.0,204250.0,86.0,69.0,95.0,949.52045,1059.2644,1181.0452,1059.2644,1197.74,1344.6354,1181.0452,1344.6354,1586.0032,41.0,28.0,27.0,949.52045,1197.74,1586.0032,-0.5361669,-0.44076023,-0.41702977,114.01895,104.09643,115.232025,-0.9255886,-1.086353,-0.99019396,1431964.0,1307347.0,1447199.0,158.0,152.0,174.0
57,0,58,0,molt,0.0,0.0,0.0,0.0,0.0,1.0,29.068884,170.02438,1377.0,1308.0,56.698486,0.0,11.0,15.456762,1683.0,867.0,1377.0,1315.0,1378.1152,1318.9044,0.7114813,19.382984,204.0,4.0,30583.334,0.6941275,1375.9504,1311.3253,0.5151515,179.77936,185.34615,198.71391,185.34615,199.07411,209.63486,198.71391,209.63486,239.33249,1352.0,1299.0,71.0,61.0,69.0,179.77936,199.07411,239.33249,867.0,1375.9504,1311.3253,0.963728,-0.2668864,-0.2668864,-0.963728,0.5394684,-0.44561931,-0.7144209,0.5685979,-0.43299577,0.69943625,0.62102354,0.78354204,-0.01979067,1403.0,1332.0,0.65191853,0.7066798,0.7530002,97.07036,88.34256,96.197235,12.356355,6.6542573,-0.2990704,-0.22809002,-0.34127977,84160.0,76593.0,83403.0,138.0,129.0,138.0,695.012,770.9014,838.3106,770.9014,871.6435,946.2508,838.3106,946.2508,1083.8364,36.0,26.0,25.0,695.012,871.6435,1083.8364,-0.99742496,-0.9142962,-0.6895902,115.43341,107.44135,118.27108,0.16064002,-0.19665042,-0.3931889,784370.0,730064.0,803652.0,147.0,141.0,164.0
58,0,59,0,molt,0.0,0.0,0.01,0.06,0.08,0.85,60.033325,278.07822,175.0,1376.0,117.053825,1.0,7.0,34.813347,6003.0,3255.0,169.0,1387.0,164.26637,1392.8912,2.7861679,36.261242,458.0,6.0,249054.4,1.4683019,172.9963,1382.0264,0.5422289,295.3371,297.25803,300.61615,297.25803,308.35202,305.7144,300.61615,305.7144,331.39838,126.0,1353.0,52.0,44.0,58.0,295.3371,308.35202,331.39838,3255.0,172.9963,1382.0264,0.9632897,0.2684642,0.2684642,-0.9632897,0.56390285,-0.35963306,-0.7434229,0.5753705,-0.47467548,0.66605705,0.59242076,0.8033351,0.060748626,213.0,1422.0,0.5702005,0.8533397,0.6235009,88.38986,79.80154,92.181564,21.644463,13.86605,-0.036966216,0.3117912,-0.16767554,287709.0,259754.0,300051.0,137.0,130.0,143.0,267.38235,291.91458,270.4938,291.91458,326.24326,297.93033,270.4938,297.93033,308.17795,63.0,55.0,66.0,267.38235,326.24326,308.17795,-1.4018639,-1.3648671,-1.1824828,122.64493,116.334404,133.95583,0.8040399,0.53388566,0.45945355,1293904.0,1227328.0,1413234.0,143.0,135.0,158.0
59,0,60,0,larvae-nymph small,0.0,0.06,0.0,0.0,0.8756667,0.064333335,124.486946,1315.6266,1914.0,1387.0,143.66905,0.0,80.0,16.445332,8040.0,6098.0,1915.5,1388.5,1913.1472,1383.4269,-1.2901361,52.650375,388.4,5.0,69349.3,-0.4966311,1916.2493,1390.1156,0.7584577,92.37907,92.57087,92.32476,92.57087,101.064224,102.02204,92.32476,102.02204,127.43367,1849.0,1359.0,29.0,18.0,14.0,92.37907,101.064224,127.43367,6098.0,1916.2493,1390.1156,0.9999989,0.0014736966,0.0014736966,-0.9999989,0.5335037,-0.56749415,-0.6271556,0.57025117,-0.30627802,0.7622384,0.6246498,0.76429325,-0.16021377,1983.0,1419.0,1.0303899,1.3245728,1.8842022,47.976223,37.00787,34.55428,33.670025,14.717596,1.0601915,1.6944155,3.907491,292559.0,225674.0,210712.0,90.0,79.0,87.0,899.9893,985.38794,1151.1948,985.38794,1092.6405,1281.5272,1151.1948,1281.5272,1588.2493,40.0,28.0,20.0,899.9893,1092.6405,1588.2493,-0.53199464,-0.4478432,-0.41249266,118.36795,109.57645,119.059525,-0.9095477,-1.0543895,-0.9008354,1479481.0,1369596.0,1488125.0,162.0,155.0,178.0
60,0,61,0,larvae-nymph small,0.0,0.04,0.0,0.01,0.92,0.03,100.17984,726.5412,573.0,1421.0,109.1127,0.0,52.0,13.971946,4141.0,3186.0,573.0,1420.0,568.0335,1417.312,-0.111115865,40.553585,159.16667,6.0,25288.166,0.729052,574.4887,1420.8057,0.7693794,51.05283,32.78857,41.528805,32.78857,31.377716,32.701393,41.528805,32.701393,64.82998,523.0,1400.0,17.0,10.0,9.0,51.05283,31.377716,64.82998,3186.0,574.4887,1420.8057,0.9960832,-0.08842082,-0.08842082,-0.9960832,0.5899446,-0.59842676,-0.54208004,0.44933084,-0.31448653,0.8361818,0.6708704,0.7368742,-0.083361976,624.0,1441.0,0.39281055,0.39724118,0.8038345,35.159134,26.342436,34.817013,25.429504,10.073879,0.39257815,1.4299545,1.1671505,112017.0,83927.0,110927.0,66.0,59.0,75.0,804.3587,875.97156,765.96045,875.97156,969.72723,843.5096,765.96045,843.5096,836.3606,24.0,16.0,31.0,804.3587,969.72723,836.3606,-0.7633186,-0.57346267,-0.46377492,107.06453,98.478714,110.66315,-0.61759996,-0.9826103,-0.83900946,1053622.0,969129.0,1089036.0,142.0,136.0,158.0
