object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of molt,Probability of juvenile,Probability of adult,Number of Holes,Euclidean Diameter,Average Branch Length,Diameter,Number of Branches,Length of the Skeleton,Center of the Skeleton_0,Center of the Skeleton_1,Center of the object_0,Center of the object_1,Covariance of Channel Intensity_0,Covariance of Channel Intensity_1,Covariance of Channel Intensity_2,Covariance of Channel Intensity_3,Covariance of Channel Intensity_4,Covariance of Channel Intensity_5,Covariance of Channel Intensity_6,Covariance of Channel Intensity_7,Covariance of Channel Intensity_8,Kurtosis of Intensity_0,Kurtosis of Intensity_1,Kurtosis of Intensity_2,Minimum intensity_0,Minimum intensity_1,Minimum intensity_2,Total Intensity_0,Total Intensity_1,Total Intensity_2,Variance of Intensity_0,Variance of Intensity_1,Variance of Intensity_2,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Maximum intensity_0,Maximum intensity_1,Maximum intensity_2,Mean Intensity_0,Mean Intensity_1,Mean Intensity_2,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,Radii of the object_0,Radii of the object_1,Skewness of Intensity_0,Skewness of Intensity_1,Skewness of Intensity_2,Size in pixels,PrincipalAxes_0,PrincipalAxes_1,PrincipalAxes_2,PrincipalAxes_3,PrincipalAxes_4,PrincipalAxes_5,PrincipalAxes_6,PrincipalAxes_7,PrincipalAxes_8,Covariance of Channel Intensity in neighborhood_0,Covariance of Channel Intensity in neighborhood_1,Covariance of Channel Intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_3,Covariance of Channel Intensity in neighborhood_4,Covariance of Channel Intensity in neighborhood_5,Covariance of Channel Intensity in neighborhood_6,Covariance of Channel Intensity in neighborhood_7,Covariance of Channel Intensity in neighborhood_8,Kurtosis of Intensity in neighborhood_0,Kurtosis of Intensity in neighborhood_1,Kurtosis of Intensity in neighborhood_2,Variance of Intensity in neighborhood_0,Variance of Intensity in neighborhood_1,Variance of Intensity in neighborhood_2,Total Intensity in neighborhood_0,Total Intensity in neighborhood_1,Total Intensity in neighborhood_2,Minimum intensity in neighborhood_0,Minimum intensity in neighborhood_1,Minimum intensity in neighborhood_2,Maximum intensity in neighborhood_0,Maximum intensity in neighborhood_1,Maximum intensity in neighborhood_2,Mean Intensity in neighborhood_0,Mean Intensity in neighborhood_1,Mean Intensity in neighborhood_2,Skewness of Intensity in neighborhood_0,Skewness of Intensity in neighborhood_1,Skewness of Intensity in neighborhood_2,Object Area,Defect Center_0,Defect Center_1,Convexity,Mean Defect Displacement,Kurtosis of Defect Area,Convex Hull Area,Skewness of Defect Area,Number of Defects,Object Center_0,Object Center_1,Variance of Defect Area,Convex Hull Center_0,Convex Hull Center_1,Mean Defect Area
10,0,11,molt,molt,0.94,0.06,0.0,0.0,91.5478,16.091177,122.053825,78.0,1255.1118,2372.0,1274.0,2374.7708,1277.2073,80.18891,118.76968,142.15317,118.76968,191.45497,222.6598,142.15317,222.6598,308.07587,-0.42421526,-0.6041301,-0.5969077,185.0,155.0,96.0,1134193.0,990777.0,730695.0,80.18891,191.45497,308.07587,2423.0,1321.0,2319.0,1242.0,233.0,221.0,185.0,203.88155,178.10121,131.34909,0.89786124,0.44027853,0.44027853,-0.89786124,26.728558,17.669699,0.45529747,0.5260048,0.4520934,5563.0,0.3649499,-0.3783023,-0.85070497,0.57274127,-0.62915325,0.5254842,0.7340157,0.6790092,0.012940088,55.939396,86.19913,118.70957,86.19913,152.37965,208.9192,118.70957,208.9192,345.81088,4.446439,4.149429,2.4343762,55.939396,152.37965,345.81088,2775935.0,2741483.0,2590304.0,188.0,158.0,129.0,252.0,252.0,248.0,237.44205,234.49516,221.56393,-1.8312745,-1.8408146,-1.6109587,5563.0,2361.5447,1288.9529,0.6770935,45.523335,4.0273585,8216.0,1.9527729,5.0,2374.7708,1277.2073,343594.3,2370.5,1281.0,530.6
11,0,12,0,juvenile,0.29,0.69,0.02,0.0,74.06078,13.508709,86.01219,52.0,702.4529,719.0,1305.0,715.6496,1303.2642,538.6904,603.38776,522.5751,603.38776,690.0103,609.4767,522.5751,609.4767,669.0708,1.1111399,0.70751417,-0.76357687,119.0,87.0,68.0,466324.0,402820.0,304511.0,538.6904,690.0103,669.0708,742.0,1339.0,687.0,1267.0,232.0,217.0,197.0,185.26976,160.03973,120.98173,-0.46195903,-0.88690126,0.88690126,-0.46195903,19.02553,10.721338,-1.2261147,-0.988594,0.18798639,2517.0,0.53593236,-0.4583639,-0.7089986,0.61294067,-0.36626437,0.70011014,0.58058614,0.8097857,-0.08465693,1758.5315,2186.7205,2571.6877,2186.7205,2739.8882,3225.9968,2571.6877,3225.9968,3981.944,-0.6996461,-0.89738,-1.1852527,1758.5315,2739.8882,3981.944,1877458.0,1782533.0,1613441.0,101.0,74.0,53.0,255.0,255.0,255.0,217.42421,206.43115,186.84898,-0.84198093,-0.74263567,-0.5479258,2517.0,711.1227,1301.167,0.63560605,29.313238,-2.9439473,3960.0,0.54187566,4.0,715.6496,1303.2642,101601.586,714.0,1302.5,360.75
12,0,13,adult,adult,0.02,0.13,0.85,0.0,373.36978,46.920994,402.48022,197.0,9243.436,603.0,1411.0,586.6186,1410.8286,394.94403,450.0043,397.5831,450.0043,534.32733,473.31702,397.5831,473.31702,510.22754,1.8259389,2.2286618,4.082761,79.0,51.0,42.0,8849512.0,7576279.0,5793414.0,394.94403,534.32733,510.22754,790.0,1528.0,416.0,1300.0,245.0,245.0,229.0,154.01169,131.8531,100.825165,0.9959537,0.08986818,0.08986818,-0.9959537,88.1494,53.790466,0.16167286,0.29160574,1.2078539,57460.0,0.5255848,-0.44772595,-0.72339624,0.61731106,-0.3843928,0.68641764,0.5853953,0.8073312,-0.074355185,1518.7523,1892.7728,1964.4615,1892.7728,2390.8716,2489.1687,1964.4615,2489.1687,2874.181,-0.683956,-0.87026954,-1.1394322,1518.7523,2390.8716,2874.181,6427844.0,6096450.0,5557975.0,93.0,64.0,53.0,255.0,255.0,255.0,208.27023,197.53264,180.08537,-0.73149455,-0.66107816,-0.41631612,57460.0,635.3113,1419.0192,0.6738437,159.96283,-2.4048064,85272.0,-0.5034213,4.0,586.6186,1410.8286,9759162.0,602.5,1413.5,6953.0
13,0,14,molt,molt,1.0,0.0,0.0,0.0,62.968246,16.942842,132.98276,73.0,1236.8275,2316.0,1364.0,2315.0059,1363.7009,71.4215,97.89118,86.50995,97.89118,153.9114,142.8744,86.50995,142.8744,203.42685,0.9816913,0.82769084,-0.18102705,188.0,156.0,102.0,931276.0,815198.0,603066.0,71.4215,153.9114,203.42685,2345.0,1419.0,2284.0,1309.0,239.0,227.0,187.0,206.44557,180.71336,133.68788,0.25558153,-0.9667875,0.9667875,0.25558153,29.79535,12.382754,1.0768186,1.0526633,0.58791584,4511.0,0.38916412,-0.4874656,-0.7816192,0.6095737,-0.49987763,0.61525786,0.690631,0.7158908,-0.10261176,299.2143,364.62173,456.3733,364.62173,479.68414,617.95044,456.3733,617.95044,901.084,2.8385987,1.356089,2.1667404,299.2143,479.68414,901.084,2560504.0,2499191.0,2322196.0,149.0,134.0,72.0,250.0,250.0,246.0,229.20992,223.72133,207.87718,-1.7987471,-1.4549403,-1.5881172,4511.0,2311.9368,1363.0878,0.6722802,38.158825,-5.218342,6710.0,0.13606285,4.0,2315.0059,1363.7009,263678.9,2314.0,1363.5,549.75
14,0,15,0,molt,0.9,0.1,0.0,0.0,101.671036,45.31026,132.29646,5.0,226.5513,1572.0,1403.0,1574.5554,1403.3783,67.2912,88.492,119.43431,88.492,132.21492,172.3369,119.43431,172.3369,264.85617,1.7364922,2.154024,2.548352,185.0,154.0,110.0,849000.0,752346.0,554306.0,67.2912,132.21492,264.85617,1620.0,1444.0,1534.0,1354.0,248.0,243.0,215.0,211.82634,187.71107,138.2999,0.6292352,-0.7772149,0.7772149,0.6292352,24.664173,14.471286,1.1928087,1.2641866,1.3977902,4008.0,0.36851856,-0.471884,-0.80094916,0.530004,-0.60119087,0.59805125,0.7637341,0.64489925,-0.02855043,514.6241,713.81433,981.89667,713.81433,1018.15576,1431.1354,981.89667,1431.1354,2134.4558,3.0316956,0.7900982,-1.14633,514.6241,1018.15576,2134.4558,2631200.0,2508073.0,2212703.0,105.0,66.0,74.0,255.0,255.0,255.0,232.25351,221.38521,195.31317,-1.4202386,-0.9850175,-0.46392426,4008.0,1578.5884,1393.261,0.5178295,38.70637,1.2765411,7740.0,1.1752236,5.0,1574.5554,1403.3783,565953.8,1576.5,1398.5,746.4
15,0,16,adult,adult,0.0,0.1,0.9,0.0,327.94208,46.694206,373.94827,179.0,8358.263,204.0,1476.0,223.62074,1479.3506,645.00854,664.4605,457.92703,664.4605,713.45215,498.3113,457.92703,498.3113,483.06003,3.2728724,5.702713,15.175196,60.0,42.0,39.0,6031241.0,5052070.0,4162220.0,645.00854,713.45215,483.06003,361.0,1601.0,38.0,1371.0,243.0,243.0,241.0,119.836296,100.3809,82.70023,0.9723009,0.23373266,0.23373266,-0.9723009,80.01103,52.57567,1.1500596,1.6062007,3.2396657,50329.0,0.6014327,-0.4013594,-0.6907889,0.63778293,-0.27953744,0.71769893,0.4811566,0.872221,-0.08785723,1582.2222,1918.7317,1728.5104,1918.7317,2363.3545,2139.4666,1728.5104,2139.4666,2220.4182,0.4183069,-0.12843013,-0.83360946,1582.2222,2363.3545,2220.4182,6027224.0,5810052.0,5551552.0,70.0,51.0,58.0,255.0,255.0,255.0,208.3022,200.79668,191.86287,-1.1097922,-0.95999664,-0.505257,50329.0,147.28525,1498.4165,0.6774667,143.03975,1.7549609,74290.0,1.4589424,4.0,223.62074,1479.3506,29988590.0,199.0,1485.5,5990.25
16,0,17,juvenile,juvenile,0.06,0.85,0.09,0.0,225.55931,97.81549,304.52185,4.0,391.26196,1701.0,1484.0,1721.1093,1479.6024,391.42435,430.20206,367.9865,430.20206,489.32312,418.6122,367.9865,418.6122,401.53583,-0.48827717,-0.49489328,0.21915643,104.0,66.0,51.0,4103194.0,3471855.0,2460416.0,391.42435,489.32312,401.53583,1833.0,1560.0,1573.0,1408.0,222.0,205.0,187.0,164.4435,139.14136,98.605965,0.9999925,-0.0038766116,-0.0038766116,-0.9999925,61.716274,34.77179,0.49530274,0.37187082,0.6126327,24952.0,0.5537083,-0.46775082,-0.688924,0.6231366,-0.31604412,0.7154138,0.5523658,0.8254243,-0.11647639,360.00293,502.1004,682.7274,502.1004,726.6558,1004.28796,682.7274,1004.28796,1479.3154,2.7730765,0.9083105,-0.8441356,360.00293,726.6558,1479.3154,5442017.0,5244110.0,4656172.0,106.0,70.0,70.0,255.0,255.0,255.0,230.94623,222.54753,197.59685,-1.2463084,-0.9580601,-0.557808,24952.0,1670.6262,1490.1757,0.6313765,106.80004,-1.3533908,39520.0,0.11729088,4.0,1721.1093,1479.6024,5518715.5,1702.5,1483.5,3642.0
17,0,18,molt,molt,0.95,0.05,0.0,0.0,124.61942,19.704395,136.50967,75.0,1477.8297,2003.0,1520.0,2003.2192,1519.1825,98.575066,150.20763,195.99603,150.20763,246.0281,318.21,195.99603,318.21,484.0741,-0.07911562,-0.17927483,-0.32890072,172.0,127.0,79.0,1213704.0,1067136.0,797369.0,98.575066,246.0281,484.0741,2059.0,1562.0,1948.0,1476.0,240.0,233.0,214.0,209.3676,184.08418,137.54855,0.8350177,-0.5502231,-0.5502231,-0.8350177,32.100323,14.4204235,0.51705885,0.41942307,0.635731,5797.0,0.33499894,-0.44737384,-0.82923603,0.5412052,-0.62905836,0.55801654,0.7712798,0.63572186,-0.031387188,43.134987,59.65122,87.996284,59.65122,97.9484,143.19667,87.996284,143.19667,250.84789,4.5708137,5.168976,3.7187634,43.134987,97.9484,250.84789,2902562.0,2891070.0,2743393.0,208.0,192.0,152.0,255.0,255.0,255.0,245.31458,244.3433,231.86215,-1.8032495,-2.0705075,-1.8163507,5797.0,2002.661,1517.4447,0.60727006,41.890984,-1.8085134,9546.0,0.97551304,6.0,2003.2192,1519.1825,838538.2,2003.0,1518.5,624.8333
18,0,19,adult,adult,0.0,0.04,0.96,0.0,359.00558,56.429413,408.70563,228.0,12865.906,1160.0,1662.0,1158.8088,1677.052,572.41406,513.3818,339.37485,513.3818,486.73166,327.18396,339.37485,327.18396,279.9816,0.15112059,1.0518416,6.2532153,51.0,39.0,33.0,7900979.0,6653091.0,5164795.0,572.41406,486.73166,279.9816,1287.0,1841.0,1016.0,1481.0,220.0,210.0,188.0,111.79629,94.13908,73.08017,-0.2101392,-0.9776715,0.9776715,-0.2101392,87.262924,65.54794,0.52672094,0.73062664,1.8381968,70673.0,0.6618149,-0.4602857,-0.59172463,0.61401165,-0.12003776,0.7801158,0.43010545,0.8796181,-0.20317799,1740.4938,2090.604,2173.86,2090.604,2553.4197,2697.298,2173.86,2697.298,3044.0234,-0.48151624,-0.90646136,-1.2272694,1740.4938,2553.4197,3044.0234,6479745.0,6141217.0,5508914.0,68.0,53.0,45.0,255.0,255.0,255.0,200.02917,189.57884,170.05971,-0.8274522,-0.6706267,-0.44887024,70673.0,1130.4742,1616.9928,0.72440547,168.2815,3.5972724,97560.0,1.8746601,4.0,1158.8088,1677.052,22846108.0,1151.0,1660.5,6721.75
19,0,20,juvenile,juvenile,0.0,0.89,0.11,0.0,230.52115,46.784595,276.04877,122.0,5707.7207,768.0,1621.0,762.8672,1610.4896,390.74902,385.85956,218.2006,385.85956,414.55646,239.65019,218.2006,239.65019,192.47618,0.09785025,-0.27890855,-0.31238848,64.0,45.0,36.0,4254651.0,3543304.0,2648657.0,390.74902,414.55646,192.47618,850.0,1735.0,660.0,1500.0,189.0,168.0,132.0,127.55662,106.23007,79.4081,0.48472115,-0.8746687,0.8746687,0.48472115,60.656883,44.775074,-0.09289008,-0.034599278,-0.06426353,33355.0,0.63423413,-0.45070302,-0.62818295,0.660525,-0.10639984,0.7432266,0.40181303,0.8863102,-0.23021822,1591.4672,1950.2202,1804.1893,1950.2202,2431.0098,2255.0781,1804.1893,2255.0781,2341.8674,-1.1008132,-1.2375673,-1.0120028,1591.4672,2431.0098,2341.8674,4307695.0,3953333.0,3463840.0,79.0,60.0,39.0,253.0,252.0,246.0,187.28294,171.87657,150.59518,-0.28021243,-0.15430282,0.001037323,33355.0,729.7911,1636.2256,0.74703246,110.39083,2.5600996,44650.0,1.3715702,4.0,762.8672,1610.4896,7718690.0,754.5,1617.0,2823.75
20,0,21,0,molt,0.98,0.02,0.0,0.0,16.492422,11.810061,79.84062,55.0,649.5534,1441.0,1591.0,1441.6406,1591.0925,101.83699,143.84592,190.7693,143.84592,221.54538,289.10974,190.7693,289.10974,435.9947,0.30360633,0.21909866,0.14734314,170.0,124.0,96.0,483749.0,426621.0,329381.0,101.83699,221.54538,435.9947,1474.0,1621.0,1407.0,1563.0,250.0,237.0,222.0,212.26372,187.19658,144.52875,0.9506035,-0.31040785,-0.31040785,-0.9506035,15.721988,12.576416,0.38806748,0.32191846,0.77685326,2279.0,0.3562499,-0.47080597,-0.8071107,0.5373819,-0.6034033,0.5891733,0.7643996,0.6436196,-0.03804023,174.03278,271.28076,424.96774,271.28076,437.5337,682.3679,424.96774,682.3679,1110.6354,1.1962687,1.6911465,0.13542064,174.03278,437.5337,1110.6354,2082087.0,2034862.0,1877951.0,169.0,124.0,91.0,255.0,255.0,255.0,243.26288,237.7453,219.41243,-1.2858222,-1.3920562,-1.0507501,2279.0,1437.6733,1592.0778,0.5864642,29.676765,1.5850321,3886.0,-0.84218544,4.0,1441.6406,1591.0925,19618.25,1440.0,1591.5,401.75
21,0,22,molt,molt,1.0,0.0,0.0,0.0,80.411446,18.660795,110.91169,59.0,1100.9869,2198.0,1647.0,2198.1921,1646.5518,70.14765,106.77873,150.58904,106.77873,178.65231,246.42819,150.58904,246.42819,381.43765,-0.26125488,-0.47223514,0.019007439,192.0,158.0,101.0,887678.0,780435.0,587912.0,70.14765,178.65231,381.43765,2248.0,1676.0,2150.0,1619.0,236.0,225.0,207.0,209.6547,184.3257,138.85498,0.97203374,0.23484129,0.23484129,-0.97203374,25.977016,13.045397,0.531916,0.57060695,0.73783857,4234.0,0.323668,-0.43465576,-0.84042454,0.52880263,-0.65346587,0.5416181,0.78460616,0.61972314,-0.018341102,38.397472,52.804382,79.29855,52.804382,89.22786,132.38614,79.29855,132.38614,234.68002,4.3238997,4.3965106,3.6065965,38.397472,89.22786,234.68002,2512445.0,2493402.0,2382426.0,209.0,190.0,151.0,255.0,255.0,255.0,244.04517,242.19543,231.41583,-1.6990752,-1.9019486,-1.8025728,4234.0,2199.4646,1648.4038,0.75796634,38.48424,-3.104475,5586.0,0.5416683,5.0,2198.1921,1646.5518,86615.3,2198.5,1647.0,270.4
22,0,23,0,molt,0.92,0.08,0.0,0.0,104.54664,49.708298,114.56854,3.0,149.1249,448.0,1647.0,444.59988,1651.7465,58.272583,82.9028,147.74812,82.9028,133.45477,233.23935,147.74812,233.23935,467.55185,0.11235619,0.094377644,-0.6762817,203.0,172.0,117.0,403493.0,355119.0,287894.0,58.272583,133.45477,467.55185,496.0,1677.0,398.0,1628.0,245.0,230.0,217.0,219.05157,192.7899,156.29425,0.92848015,0.371382,0.371382,-0.92848015,25.321772,7.970934,0.6900951,0.7415199,0.5396456,1842.0,0.28083315,-0.5345841,-0.79709005,0.44111237,-0.66570246,0.6018805,0.8523806,0.5206343,-0.04886033,252.59972,434.7912,697.73364,434.7912,762.31836,1223.1449,697.73364,1223.1449,2048.1514,-1.1812752,-1.2471297,-1.2813904,252.59972,762.31836,2048.1514,2428033.0,2325147.0,2134260.0,192.0,144.0,121.0,255.0,255.0,255.0,241.59532,231.35791,212.36418,-0.68092215,-0.6464681,-0.58980525,1842.0,447.68243,1652.1577,0.38359016,24.388348,-5.6987543,4802.0,0.05184014,4.0,444.59988,1651.7465,715831.3,446.5,1652.0,740.0
23,0,24,0,molt,0.87,0.13,0.0,0.0,39.623226,5.878085,44.28427,23.0,135.19595,434.0,1680.0,433.0,1678.9574,25.60081,30.399729,61.21766,30.399729,49.688435,94.92508,61.21766,94.92508,208.62163,0.40150103,-0.45061094,-0.6626712,210.0,187.0,137.0,85158.0,76848.0,62030.0,25.60081,49.688435,208.62163,450.0,1695.0,417.0,1667.0,241.0,225.0,205.0,226.48404,204.38298,164.9734,0.8199003,0.57250637,0.57250637,-0.8199003,10.32554,3.013892,-0.2842593,0.20893261,0.4487557,376.0,0.26733235,-0.79933757,-0.53813833,0.40922695,-0.41142303,0.81441045,0.8723914,0.43793896,-0.2171238,327.11673,556.0926,873.6888,556.0926,959.9765,1509.5707,873.6888,1509.5707,2461.7017,-1.7083647,-1.7234842,-1.6728339,327.11673,959.9765,2461.7017,1282913.0,1193086.0,1033135.0,192.0,144.0,117.0,255.0,255.0,255.0,233.25691,216.92473,187.84273,0.10831364,0.14519648,0.24159653,376.0,433.0,1681.5583,0.4069264,10.611103,-4.334615,924.0,0.2916725,4.0,433.0,1678.9574,25416.666,433.0,1680.5,137.0
24,0,25,0,molt,0.95,0.05,0.0,0.0,42.72002,6.573737,49.62742,23.0,151.19595,468.0,1698.0,468.1551,1697.2778,30.25964,43.918568,72.08338,43.918568,78.041916,123.61135,72.08338,123.61135,236.22295,-0.6070202,-0.4870971,-0.6695375,218.0,192.0,141.0,98947.0,89519.0,73053.0,30.25964,78.041916,236.22295,491.0,1708.0,449.0,1686.0,243.0,234.0,209.0,229.04398,207.21991,169.10417,0.9642711,0.2649173,0.2649173,-0.9642711,11.252256,3.3209274,0.153086,0.5567596,0.442608,432.0,0.27270305,-0.49428374,-0.82541907,0.4648793,-0.68343836,0.5628492,0.8423303,0.53721094,-0.043406572,300.35703,517.8339,849.2693,517.8339,902.9719,1478.6145,849.2693,1478.6145,2472.0332,-1.6167219,-1.6644305,-1.6267633,300.35703,902.9719,2472.0332,1380257.0,1311063.0,1182929.0,206.0,175.0,117.0,255.0,255.0,255.0,239.3786,227.37825,205.15591,-0.41061756,-0.37845373,-0.33631924,432.0,470.6809,1695.817,0.46753246,12.194072,-1.4677719,924.0,0.6082928,4.0,468.1551,1697.2778,14810.0,469.5,1696.5,123.0
25,0,26,molt,molt,0.95,0.05,0.0,0.0,117.88554,18.49188,126.941124,52.0,961.57776,1885.0,1763.0,1884.4916,1764.0518,129.81453,184.09389,201.03595,184.09389,278.7626,311.7292,201.03595,311.7292,454.7755,-0.14615408,-0.27741516,0.6006059,184.0,142.0,97.0,954059.0,822597.0,615929.0,129.81453,278.7626,454.7755,1910.0,1825.0,1861.0,1706.0,245.0,230.0,219.0,208.44637,179.72406,134.57047,0.11578921,-0.9932738,0.9932738,0.11578921,30.55398,11.995994,0.72994155,0.7282361,0.98193514,4577.0,0.37543106,-0.48914096,-0.7872691,0.5693225,-0.54856646,0.61232895,0.7313846,0.6780973,-0.07253009,62.9327,95.71025,139.51503,95.71025,162.30884,239.39072,139.51503,239.39072,406.83878,2.74307,2.3155255,1.7590257,62.9327,162.30884,406.83878,2722791.0,2675669.0,2538103.0,197.0,174.0,137.0,255.0,255.0,255.0,245.18604,240.94273,228.55498,-1.5196862,-1.5265732,-1.3917003,4577.0,1886.8557,1768.4609,0.78494257,47.179287,-2.0033987,5831.0,0.6730682,6.0,1884.4916,1764.0518,54654.8,1885.0,1765.0,209.0
26,0,27,molt,molt,0.96,0.04,0.0,2.0,119.40687,39.327587,143.4386,6.0,424.6173,1570.0,1845.0,1571.6011,1849.9661,117.968925,169.37483,220.23917,169.37483,261.38766,343.38266,220.23917,343.38266,537.3309,-0.3122563,-0.2779256,0.0086735245,189.0,154.0,96.0,1035185.0,897486.0,673293.0,117.968925,261.38766,537.3309,1608.0,1906.0,1536.0,1790.0,247.0,242.0,217.0,213.00102,184.66791,138.53766,0.40488708,-0.9143667,0.9143667,0.40488708,30.446718,13.141833,0.6996009,0.7699947,0.8795157,4860.0,0.34549558,-0.51797724,-0.78251666,0.53126436,-0.5794096,0.61809605,0.77355736,0.6292727,-0.074999414,66.31026,98.21167,138.11496,98.21167,158.67372,230.12952,138.11496,230.12952,379.68015,14.015041,14.89192,12.1063795,66.31026,158.67372,379.68015,2710931.0,2670854.0,2561923.0,194.0,161.0,109.0,255.0,255.0,255.0,250.15512,246.45695,236.40518,-3.320529,-3.2974503,-2.8335183,4860.0,1571.3594,1844.0679,0.58189654,41.758106,-1.5668664,8352.0,0.99657416,6.0,1571.6011,1849.9661,556158.0,1571.5,1847.5,582.0
27,0,28,molt,molt,0.83,0.17,0.0,0.0,80.05623,13.40455,90.69849,50.0,670.2275,1396.0,1838.0,1398.0956,1837.3602,112.139755,118.24972,109.852234,118.24972,155.0612,158.38431,109.852234,158.38431,235.81021,0.718278,0.89784604,0.07190165,154.0,131.0,72.0,501273.0,409896.0,288277.0,112.139755,155.0612,235.81021,1423.0,1880.0,1376.0,1797.0,225.0,201.0,160.0,187.11198,153.00336,107.60619,0.098133445,-0.9951733,0.9951733,0.098133445,20.498266,10.657546,0.7408266,1.1200389,0.6740095,2679.0,0.44156936,-0.6416371,-0.627151,0.57259417,-0.3366151,0.7475468,0.6907622,0.68919677,-0.21875872,692.60693,858.62256,1008.0031,858.62256,1097.3312,1311.8528,1008.0031,1311.8528,1652.4114,2.4982271,1.2852486,0.25067386,692.60693,1097.3312,1652.4114,2102791.0,2033092.0,1897316.0,118.0,96.0,75.0,255.0,255.0,255.0,232.37828,224.67587,209.67134,-1.6635128,-1.4013425,-1.0886371,2679.0,1400.9828,1839.4026,0.686747,33.645817,3.1626656,3901.0,-1.6829201,4.0,1398.0956,1837.3602,5116.3335,1399.0,1838.0,305.5
28,0,29,molt,molt,1.0,0.0,0.0,0.0,83.677956,15.401017,98.769554,42.0,646.8427,1742.0,1889.0,1737.9708,1890.5775,46.86317,64.4561,106.56201,64.4561,102.551956,162.08742,106.56201,162.08742,316.52896,0.7730406,0.7821304,2.3608673,201.0,171.0,110.0,623704.0,544833.0,412656.0,46.86317,102.551956,316.52896,1785.0,1910.0,1696.0,1869.0,242.0,227.0,215.0,214.40495,187.29219,141.85493,0.9981036,0.061556622,0.061556622,-0.9981036,23.185076,10.20333,0.9754498,1.0283979,1.4890559,2909.0,0.29974207,-0.45984215,-0.8358827,0.45594996,-0.7005781,0.548908,0.83801216,0.5456515,0.00032772182,178.0162,261.17062,378.35144,261.17062,404.73132,598.3135,378.35144,598.3135,982.5104,4.8996305,3.0929804,1.7812557,178.0162,404.73132,982.5104,1778698.0,1729268.0,1618311.0,168.0,140.0,98.0,255.0,255.0,255.0,244.46097,237.6674,222.41768,-2.0671546,-1.8244824,-1.5690864,2909.0,1747.977,1882.7987,0.79720473,35.94635,3.0314043,3649.0,1.7254066,4.0,1737.9708,1890.5775,16493.334,1740.0,1889.0,185.0
