object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of molt,Probability of juvenile,Probability of adult,Number of Holes,Euclidean Diameter,Average Branch Length,Diameter,Number of Branches,Length of the Skeleton,Center of the Skeleton_0,Center of the Skeleton_1,Center of the object_0,Center of the object_1,Covariance of Channel Intensity_0,Covariance of Channel Intensity_1,Covariance of Channel Intensity_2,Covariance of Channel Intensity_3,Covariance of Channel Intensity_4,Covariance of Channel Intensity_5,Covariance of Channel Intensity_6,Covariance of Channel Intensity_7,Covariance of Channel Intensity_8,Kurtosis of Intensity_0,Kurtosis of Intensity_1,Kurtosis of Intensity_2,Minimum intensity_0,Minimum intensity_1,Minimum intensity_2,Total Intensity_0,Total Intensity_1,Total Intensity_2,Variance of Intensity_0,Variance of Intensity_1,Variance of Intensity_2,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Maximum intensity_0,Maximum intensity_1,Maximum intensity_2,Mean Intensity_0,Mean Intensity_1,Mean Intensity_2,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,Radii of the object_0,Radii of the object_1,Skewness of Intensity_0,Skewness of Intensity_1,Skewness of Intensity_2,Size in pixels,PrincipalAxes_0,PrincipalAxes_1,PrincipalAxes_2,PrincipalAxes_3,PrincipalAxes_4,PrincipalAxes_5,PrincipalAxes_6,PrincipalAxes_7,PrincipalAxes_8,Covariance of Channel Intensity in neighborhood_0,Covariance of Channel Intensity in neighborhood_1,Covariance of Channel Intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_3,Covariance of Channel Intensity in neighborhood_4,Covariance of Channel Intensity in neighborhood_5,Covariance of Channel Intensity in neighborhood_6,Covariance of Channel Intensity in neighborhood_7,Covariance of Channel Intensity in neighborhood_8,Kurtosis of Intensity in neighborhood_0,Kurtosis of Intensity in neighborhood_1,Kurtosis of Intensity in neighborhood_2,Variance of Intensity in neighborhood_0,Variance of Intensity in neighborhood_1,Variance of Intensity in neighborhood_2,Total Intensity in neighborhood_0,Total Intensity in neighborhood_1,Total Intensity in neighborhood_2,Minimum intensity in neighborhood_0,Minimum intensity in neighborhood_1,Minimum intensity in neighborhood_2,Maximum intensity in neighborhood_0,Maximum intensity in neighborhood_1,Maximum intensity in neighborhood_2,Mean Intensity in neighborhood_0,Mean Intensity in neighborhood_1,Mean Intensity in neighborhood_2,Skewness of Intensity in neighborhood_0,Skewness of Intensity in neighborhood_1,Skewness of Intensity in neighborhood_2,Object Area,Defect Center_0,Defect Center_1,Convexity,Mean Defect Displacement,Kurtosis of Defect Area,Convex Hull Area,Skewness of Defect Area,Number of Defects,Object Center_0,Object Center_1,Variance of Defect Area,Convex Hull Center_0,Convex Hull Center_1,Mean Defect Area
10,0,11,0,adult,0.02,0.3,0.68,0.0,254.4838,30.116789,334.13205,185.0,5571.606,2196.0,686.0,2201.9465,692.54297,269.4911,278.61407,218.73244,278.61407,307.73367,244.04596,218.73244,244.04596,238.96904,-0.2865734,-0.28374475,0.09356804,79.0,55.0,42.0,5633443.0,4813621.0,3853974.0,269.4911,307.73367,238.96904,2320.0,822.0,2093.0,552.0,206.0,194.0,161.0,136.24792,116.42008,93.21049,0.554122,-0.8324355,0.8324355,0.554122,73.68913,45.29201,0.44526055,0.44258726,0.48315656,41347.0,0.57742983,-0.49443316,-0.6497004,0.6251732,-0.24404238,0.74135137,0.5251031,0.83425367,-0.168189,983.5484,1254.0653,1263.9222,1254.0653,1629.939,1665.2369,1263.9222,1665.2369,1935.8467,-0.092225075,-0.48521855,-0.8523958,983.5484,1629.939,1935.8467,5513483.0,5287004.0,4914454.0,96.0,74.0,53.0,249.0,249.0,255.0,203.16467,194.81921,181.09123,-0.90125954,-0.7703767,-0.49334908,41347.0,2214.4038,673.9713,0.6746125,115.331116,-1.7418057,61290.0,0.81157875,5.0,2201.9465,692.54297,20946090.0,2206.0,686.5,3988.6
11,0,12,0,adult,0.0,0.3,0.7,2.0,183.46935,133.30235,398.30362,5.0,764.59503,444.0,710.0,415.0813,711.7797,526.4038,558.92096,369.6531,558.92096,626.97046,439.51083,369.6531,439.51083,445.21246,-0.33701906,-0.47183087,1.2532386,81.0,48.0,33.0,6025544.0,4773454.0,3425835.0,526.4038,626.97046,445.21246,564.0,823.0,285.0,565.0,229.0,229.0,206.0,154.20457,122.16133,87.67332,0.8712952,-0.49075928,-0.49075928,-0.8712952,72.25267,50.427998,-0.32042006,-0.031137606,0.90821654,39075.0,0.5815405,-0.4631874,-0.668781,0.64814204,-0.23303199,0.7249883,0.4916528,0.8550752,-0.16469368,891.67664,1182.0955,992.1442,1182.0955,1605.8472,1392.7098,992.1442,1392.7098,1598.2733,0.18029399,-0.38757607,-0.9637948,891.67664,1605.8472,1598.2733,7292347.0,6879884.0,6311004.0,110.0,74.0,62.0,255.0,255.0,255.0,212.22127,200.2178,183.66231,-0.971338,-0.7615603,-0.2839029,39075.0,434.5904,671.794,0.54284406,118.813934,1.6997663,71982.0,1.6451195,9.0,415.0813,711.7797,34348012.0,424.0,693.5,3656.3333
12,0,13,0,adult,0.0,0.07,0.93,1.0,347.32407,102.217445,477.08536,12.0,1233.4377,2004.0,963.0,1984.8468,981.25635,751.1934,719.6035,413.57504,719.6035,731.77576,451.0656,413.57504,451.0656,426.11807,-0.09003201,0.15237689,2.3627858,55.0,33.0,29.0,6825369.0,5557203.0,4201442.0,751.1934,731.77576,426.11807,2177.0,1122.0,1806.0,846.0,238.0,234.0,213.0,127.004875,103.407135,78.17945,0.9182407,0.39602265,0.39602265,-0.9182407,93.08648,55.489395,0.17694268,0.41634884,1.1719912,53741.0,0.6405228,-0.44360378,-0.62685424,0.64244777,-0.13764884,0.7538658,0.42070347,0.88558936,-0.19682506,1058.2887,1318.8967,1276.8134,1318.8967,1687.7604,1675.0658,1276.8134,1675.0658,1938.1063,0.7491327,0.06330424,-0.7233403,1058.2887,1687.7604,1938.1063,7751975.0,7550917.0,7144870.0,84.0,64.0,64.0,252.0,255.0,255.0,212.5401,207.02759,195.89478,-1.2443746,-1.0652729,-0.6794284,53741.0,1997.7964,985.97815,0.52483493,141.83725,-1.4728928,102396.0,0.8000407,7.0,1984.8468,981.25635,73520840.0,1991.0,983.5,6950.7144
13,0,14,0,adult,0.08,0.25,0.67,1.0,192.60323,185.98514,378.81833,3.0,578.7838,574.0,1064.0,589.33105,1058.5514,242.52022,255.77895,175.85347,255.77895,292.1105,199.96844,175.85347,199.96844,189.95346,0.58320934,0.4572063,0.6542382,79.0,60.0,51.0,6924957.0,5888492.0,4738601.0,242.52022,292.1105,189.95346,736.0,1169.0,425.0,941.0,199.0,179.0,157.0,146.14238,124.26911,100.00213,0.8996848,-0.4365401,-0.4365401,-0.8996848,81.845314,46.987934,-0.16336428,-0.35851514,-0.009083306,47385.0,0.5859219,-0.40576896,-0.7014607,0.6500369,-0.28153512,0.70582575,0.483888,0.8695341,-0.0988072,1018.50867,1299.5822,1173.4613,1299.5822,1690.6721,1527.8295,1173.4613,1527.8295,1631.8907,-0.47906965,-0.74015474,-1.0642517,1018.50867,1690.6721,1631.8907,6236624.0,5972194.0,5619286.0,107.0,77.0,70.0,255.0,255.0,255.0,213.45874,204.40819,192.32933,-0.7357252,-0.6460719,-0.26130056,47385.0,561.2034,1046.3387,0.6682603,122.24813,-0.46620116,70908.0,1.1556734,6.0,589.33105,1058.5514,28975984.0,580.0,1054.5,3920.5
14,0,15,0,adult,0.08,0.22,0.7,0.0,305.27692,32.03651,348.03152,193.0,6183.0464,158.0,1165.0,167.24297,1155.4683,284.77374,268.9342,171.75154,268.9342,280.63824,175.66852,171.75154,175.66852,168.69809,0.07327339,0.60994583,1.9250172,88.0,64.0,58.0,6012130.0,5020111.0,4246591.0,284.77374,280.63824,168.69809,302.0,1267.0,13.0,1036.0,198.0,180.0,170.0,132.89119,110.96375,93.86598,0.82262254,-0.5685879,-0.5685879,-0.82262254,76.303406,48.238007,0.5514168,0.4619592,1.0808213,45241.0,0.6360539,-0.37665135,-0.67347544,0.634673,-0.24105647,0.734222,0.43889132,0.8944415,-0.085725546,907.28345,1179.6418,1046.8411,1179.6418,1562.9607,1388.393,1046.8411,1388.393,1467.4598,-0.5541589,-0.72055787,-0.97937554,907.28345,1562.9607,1467.4598,5707669.0,5460880.0,5219934.0,111.0,72.0,88.0,255.0,255.0,255.0,211.36383,202.22485,193.30225,-0.67335427,-0.6231787,-0.24110068,45241.0,135.46445,1141.6055,0.67767644,126.23745,0.5621704,66759.0,1.2489144,5.0,167.24297,1155.4683,25604144.0,157.0,1151.0,4303.6
15,0,16,0,adult,0.0,0.29,0.71,1.0,325.3798,118.45038,348.7006,5.0,597.4945,1018.0,1174.0,1024.7623,1167.9296,409.28433,404.77963,271.54413,404.77963,434.08536,299.60852,271.54413,299.60852,273.45206,-0.42662477,-0.2918094,0.27157804,75.0,53.0,48.0,6061202.0,5117972.0,4042624.0,409.28433,434.08536,273.45206,1149.0,1298.0,895.0,1045.0,194.0,192.0,162.0,135.08362,114.062225,90.09637,-0.70096457,-0.7131961,0.7131961,-0.70096457,74.480286,48.860203,0.3248721,0.31601113,0.6840092,44870.0,0.6113052,-0.4949328,-0.61753345,0.6392652,-0.1511756,0.75398004,0.46652544,0.8556795,-0.22397889,1171.2905,1487.7275,1425.6511,1487.7275,1928.1786,1854.166,1425.6511,1854.166,2060.2173,-0.34381714,-0.64094174,-1.0274527,1171.2905,1928.1786,2060.2173,6057973.0,5841463.0,5504007.0,93.0,66.0,58.0,255.0,255.0,255.0,215.15744,207.46779,195.48256,-0.73854065,-0.66592544,-0.33184722,44870.0,1013.9516,1178.1046,0.69823533,115.77122,-0.8769427,64262.0,1.1918148,7.0,1024.7623,1167.9296,18034200.0,1021.5,1171.0,2770.2856
16,0,17,0,juvenile,0.0,0.67,0.33,0.0,273.83572,28.404497,311.07822,160.0,4544.719,1459.0,1291.0,1456.3121,1297.2019,487.94653,456.94507,286.61667,456.94507,455.0983,294.90686,286.61667,294.90686,241.48341,-1.041053,-0.91094697,-0.029824944,85.0,62.0,36.0,4260099.0,3645218.0,2933868.0,487.94653,455.0983,241.48341,1554.0,1425.0,1359.0,1156.0,184.0,178.0,144.0,130.80226,111.922935,90.08161,-0.4298244,-0.9029125,0.9029125,-0.4298244,68.21264,38.70154,0.17031182,0.28339264,0.4700951,32569.0,0.64844644,-0.49719474,-0.57646734,0.6326018,-0.069310814,0.7713696,0.4234763,0.86486614,-0.2695819,1730.7522,2132.0337,1977.8229,2132.0337,2670.858,2494.549,1977.8229,2494.549,2586.8892,-0.9532046,-1.1050642,-1.1358123,1730.7522,2670.858,2586.8892,5018918.0,4840357.0,4579870.0,91.0,66.0,58.0,255.0,255.0,255.0,203.95473,196.69852,186.11305,-0.58967316,-0.53462213,-0.328617,32569.0,1455.4888,1278.2048,0.6208941,108.39224,-5.0123525,52455.0,0.16139862,4.0,1456.3121,1297.2019,15215478.0,1456.0,1290.0,4971.5
17,0,18,0,juvenile,0.0,0.56,0.44,0.0,286.78214,26.616,314.79395,176.0,4684.416,2273.0,1338.0,2274.1343,1352.1007,676.79315,610.5706,358.9056,610.5706,577.6954,349.74066,358.9056,349.74066,291.1209,-0.34170297,-0.12260567,0.9037996,68.0,55.0,42.0,4112854.0,3496119.0,2883890.0,676.79315,577.6954,291.1209,2359.0,1481.0,2191.0,1194.0,206.0,195.0,165.0,118.868614,101.0439,83.34942,-0.08292417,-0.99655586,0.99655586,-0.08292417,69.039246,40.957264,0.5640037,0.7217126,1.0163888,34600.0,0.6727086,-0.41828465,-0.6103287,0.6254812,-0.1191732,0.7710843,0.39526755,0.9004642,-0.18146037,1285.0352,1587.4844,1550.7012,1587.4844,2002.8385,2017.3005,1550.7012,2017.3005,2333.529,0.14235924,-0.15370852,-0.5717416,1285.0352,2002.8385,2333.529,5260982.0,5131569.0,4883052.0,96.0,68.0,48.0,252.0,255.0,255.0,207.1579,202.0621,192.27643,-1.1021254,-0.9990246,-0.75708044,34600.0,2275.4292,1298.6273,0.7176041,125.18761,-1.924028,48216.0,0.26772892,5.0,2274.1343,1352.1007,5061539.0,2274.5,1337.0,2723.2
18,0,19,0,juvenile,0.07,0.91,0.02,0.0,159.90622,23.300127,221.92389,135.0,3145.517,439.0,1320.0,436.48425,1319.355,301.8814,305.57953,185.15076,305.57953,335.4228,195.2671,185.15076,195.2671,179.65144,-0.011598884,0.008365426,0.62756985,97.0,62.0,51.0,2550935.0,2148377.0,1806115.0,301.8814,335.4228,179.65144,535.0,1393.0,351.0,1244.0,209.0,195.0,156.0,137.05862,115.42967,97.04035,0.93825185,-0.3459529,-0.3459529,-0.93825185,43.532578,34.89336,0.49607897,0.15599377,0.19089442,18612.0,0.62209547,-0.28914526,-0.7275935,0.65698665,-0.31270057,0.6859934,0.42587063,0.9047726,0.004565053,1044.6101,1361.5042,1102.9077,1361.5042,1810.1119,1467.0328,1102.9077,1467.0328,1557.6099,-0.99868906,-1.2236308,-1.1265308,1044.6101,1810.1119,1557.6099,3913555.0,3726163.0,3514424.0,109.0,82.0,90.0,255.0,255.0,255.0,209.44902,199.42001,188.08798,-0.36226848,-0.29489028,-0.008721648,18612.0,455.21753,1315.1356,0.67887366,86.31131,-1.5435714,27416.0,0.31675074,7.0,436.48425,1319.355,1675468.6,442.5,1318.0,1257.7142
19,0,20,0,molt,0.97,0.03,0.0,0.0,62.801273,11.610608,80.18377,38.0,441.2031,101.0,1322.0,98.23965,1322.7865,50.47344,56.12796,92.38785,56.12796,75.392365,119.8112,92.38785,119.8112,257.56842,0.29914284,0.8676732,0.6947532,167.0,142.0,105.0,383072.0,327923.0,266512.0,50.47344,75.392365,257.56842,131.0,1346.0,66.0,1296.0,215.0,201.0,194.0,188.89153,161.69774,131.41617,0.94445425,0.32864287,0.32864287,-0.94445425,16.190874,10.535402,0.42161593,0.9540522,1.0252464,2028.0,0.33357725,-0.59380704,-0.73220176,0.42696136,-0.5973026,0.6789209,0.84049404,0.53909445,-0.054286104,486.64526,664.89075,612.50555,664.89075,931.4243,851.545,612.50555,851.545,941.7821,0.536748,-0.26188117,-0.65574837,486.64526,931.4243,941.7821,1895324.0,1818091.0,1705604.0,139.0,110.0,118.0,255.0,255.0,255.0,228.84859,219.52318,205.94107,-0.90397364,-0.7410987,-0.2746803,2028.0,97.602295,1316.7054,0.624,26.50674,2.9341795,3250.0,-1.6278828,4.0,98.23965,1322.7865,41361.668,98.0,1320.5,305.5
20,0,21,0,juvenile,0.15,0.84,0.01,4.0,176.79932,99.24468,290.5513,7.0,757.5118,89.0,1470.0,109.630226,1448.3217,236.44348,275.60693,235.18861,275.60693,344.81863,286.2356,235.18861,286.2356,305.01395,-0.35643262,-0.16086002,0.6753049,133.0,91.0,66.0,3776115.0,3087856.0,2403154.0,236.44348,344.81863,305.01395,204.0,1538.0,0.0,1376.0,222.0,199.0,181.0,171.72745,140.4273,109.28892,0.9045192,0.4264329,0.4264329,-0.9045192,51.741196,36.690144,0.4411418,0.4115222,0.93328726,21989.0,0.5195696,-0.36884385,-0.77071506,0.6318824,-0.44129425,0.63716877,0.5751279,0.8180548,-0.00378289,525.8531,745.63477,902.19104,745.63477,1076.1243,1294.8506,902.19104,1294.8506,1710.5487,-1.0561298,-1.1976289,-1.1119319,525.8531,1076.1243,1710.5487,4451719.0,4236217.0,3951276.0,141.0,106.0,98.0,255.0,255.0,255.0,228.66853,217.59898,202.9626,-0.42060265,-0.36799878,-0.31876352,21989.0,85.33439,1472.7614,0.6653655,88.38022,7.364624,33048.0,2.617632,11.0,109.630226,1448.3217,3496056.8,101.5,1456.5,1005.36365
